SYMBOL,DELIV_PER
20MICRONS,35.29
21STCENMGM,100.0
360ONE,71.35
3IINFOLTD,51.86
3MINDIA,45.58
3PLAND,70.52
5PAISA,34.07
63MOONS,45.55
A2ZINFRA,86.39
AADHARHFC,72.53
AAKASH,48.73
AAREYDRUGS,45.06
AARON,53.74
AARTECH,39.68
AARTIDRUGS,41.7
AARTIIND,40.51
AARTIPHARM,53.28
AARTISURF,79.45
AARVI,72.65
AAVAS,50.12
ABB,32.79
ABBOTINDIA,50.55
ABCAPITAL,53.76
ABCOTS,51.98
ABDL,57.3
ABFRL,40.61
ABGSEC,99.99
ABINFRA,78.8
ABLBL,42.97
ABMINTLLTD,82.35
ABREL,29.52
ABSLAMC,46.3
ABSLBANETF,94.8
ABSLLIQUID,94.83
ABSLNN50ET,95.55
ABSLPSE,73.58
ACC,20.25
ACCELYA,52.07
ACCURACY,52.1
ACE,39.7
ACEINTEG,86.39
ACI,44.18
ACL,71.19
ACMESOLAR,35.41
ACUTAAS,35.76
ADANIENSOL,33.02
ADANIENT,28.49
ADANIGREEN,30.46
ADANIPORTS,51.15
ADANIPOWER,44.81
ADFFOODS,56.27
ADL,60.65
ADOR,43.37
ADROITINFO,97.4
ADSL,29.07
ADVAIT,54.79
ADVANCE,44.13
ADVANIHOTR,52.11
ADVENTHTL,54.6
ADVENZYMES,49.83
AEGISLOG,29.96
AEGISVOPAK,46.68
AEQUS,37.06
AEROENTER,33.07
AEROFLEX,34.38
AERONEU,30.39
AETHER,63.59
AFCONS,58.04
AFFLE,58.55
AFFORDABLE,52.91
AFIL,83.58
AFSL,71.99
AGARIND,43.92
AGARWALEYE,46.17
AGI,54.07
AGIIL,23.82
AGROPHOS,65.05
AHCL,52.27
AHLADA,80.2
AHLEAST,83.14
AHLUCONT,57.62
AIAENG,47.32
AIIL,47.64
AIRAN,53.78
AIROLAM,87.49
AJANTPHARM,54.2
AJAXENGG,52.34
AJMERA,44.35
AJOONI,59.67
AKASH,65.37
AKG,94.21
AKI,47.74
AKSHAR,58.79
AKSHARCHEM,46.3
AKSHOPTFBR,77.68
AKUMS,57.77
AKZOINDIA,60.5
ALANKIT,53.42
ALBERTDAVD,74.16
ALEMBICLTD,52.28
ALGOQUANT,20.89
ALICON,58.64
ALIVUS,45.49
ALKALI,44.71
ALKEM,76.76
ALKYLAMINE,41.04
ALLCARGO,38.02
ALLDIGI,59.98
ALLTIME,57.4
ALMONDZ,52.9
ALOKINDS,45.25
ALPA,83.33
ALPHA,54.0
ALPHAETF,57.66
ALPHAGEO,51.19
ALPL30IETF,81.23
AMAGI,38.71
AMANTA,49.91
AMBER,37.14
AMBICAAGAR,58.37
AMBIKCO,61.98
AMBUJACEM,59.77
AMDIND,42.68
AMJLAND,80.68
AMNPLST,72.1
AMRUTANJAN,64.95
ANANDRATHI,39.33
ANANTRAJ,38.8
ANDHRAPAP,87.83
ANDHRSUGAR,44.58
ANGELONE,32.58
ANIKINDS,56.17
ANMOL,80.41
ANTELOPUS,8.76
ANTGRAPHIC,64.38
ANTHEM,53.51
ANUHPHR,50.14
ANUP,38.84
ANURAS,75.59
AONEGOLD,48.46
AONELIQUID,98.54
AONENIFTY,53.69
AONETMMQ50,48.4
AONETOTAL,47.36
APARINDS,33.97
APCL,43.49
APCOTEXIND,63.24
APEX,9.37
APLAPOLLO,59.4
APLLTD,36.34
APOLLO,39.96
APOLLOHOSP,67.63
APOLLOPIPE,38.86
APOLLOTYRE,55.23
APOLSINHOT,89.1
APTECHT,55.15
APTUS,53.78
ARCHIDPLY,53.17
ARCHIES,62.84
ARE&M,51.76
ARENTERP,70.46
ARFIN,47.44
ARIES,50.95
ARIHANTCAP,26.64
ARIHANTSUP,39.22
ARISINFRA,45.66
ARKADE,7.35
ARMANFIN,56.85
AROGRANITE,59.83
ARROWGREEN,60.14
ARSSBL,38.81
ARTEMISMED,40.97
ARTNIRMAN,94.74
ARVIND,49.07
ARVINDFASN,12.63
ARVSMART,54.88
ASAHIINDIA,33.37
ASAHISONG,60.82
ASAL,33.15
ASALCBR,43.56
ASHAPURMIN,28.9
ASHIANA,67.77
ASHIMASYN,67.83
ASHOKA,38.85
ASHOKAMET,62.66
ASHOKLEY,38.51
ASIANENE,30.34
ASIANHOTNR,33.65
ASIANPAINT,37.95
ASIANTILES,25.58
ASKAUTOLTD,43.74
ASMS,56.5
ASPINWALL,47.64
ASTEC,37.98
ASTERDM,62.34
ASTRAL,37.7
ASTRAMICRO,53.05
ASTRAZEN,58.87
ASTRON,69.52
ATALREAL,24.66
ATAM,76.96
ATGL,28.21
ATHERENERG,36.13
ATL,48.0
ATLANTAA,39.42
ATLANTAELE,62.03
ATLASCYCLE,51.58
ATUL,43.28
ATULAUTO,42.46
AUBANK,50.49
AURIONPRO,44.68
AUROPHARMA,58.18
AURUM,42.65
AUTOAXLES,63.42
AUTOBEES,45.43
AUTOIETF,79.15
AUTOIND,58.24
AVADHSUGAR,64.26
AVALON,51.02
AVANTEL,17.97
AVANTIFEED,28.06
AVG,28.34
AVL,48.39
AVONMORE,69.08
AVTNPL,58.15
AWFIS,56.82
AWHCL,18.6
AWL,58.26
AXISBANK,61.55
AXISBNKETF,72.35
AXISBPSETF,39.86
AXISCADES,62.26
AXISCETF,64.85
AXISGOLD,50.55
AXISHCETF,85.03
AXISILVER,52.78
AXISNIFTY,47.59
AXISTECETF,70.77
AXISVALUE,77.05
AXSENSEX,80.41
AYMSYNTEX,82.72
AZAD,52.67
BAGFILMS,72.38
BAIDFIN,72.96
BAJAJ-AUTO,43.41
BAJAJCON,19.19
BAJAJELEC,42.25
BAJAJFINSV,67.89
BAJAJHCARE,49.55
BAJAJHFL,63.92
BAJAJHIND,35.46
BAJAJHLDNG,53.98
BAJAJINDEF,54.31
BAJEL,47.14
BAJFINANCE,63.49
BALAJEE,68.06
BALAJITELE,57.49
BALAMINES,42.37
BALAXI,72.6
BALKRISHNA,82.8
BALKRISIND,68.19
BALMLAWRIE,56.76
BALPHARMA,75.36
BALRAMCHIN,41.4
BALUFORGE,39.59
BANARBEADS,36.08
BANARISUG,81.38
BANCOINDIA,31.62
BANDHANBNK,54.4
BANG,25.69
BANKA,75.63
BANKADD,90.24
BANKBARODA,51.9
BANKBEES,45.2
BANKBETA,53.17
BANKBETF,54.54
BANKETF,92.94
BANKIETF,52.04
BANKINDIA,47.54
BANKNIFTY1,90.22
BANKPSU,56.13
BANSALWIRE,37.52
BANSWRAS,82.29
BASF,57.2
BASML,67.64
BATAINDIA,40.03
BAYERCROP,72.35
BBETF0432,59.41
BBL,56.21
BBNPNBETF,66.52
BBNPPGOLD,56.86
BBOX,33.04
BBTC,45.58
BBTCL,76.4
BCG,41.64
BCLIND,38.98
BCONCEPTS,48.29
BDL,30.73
BEARDSELL,85.47
BECTORFOOD,56.43
BEDMUTHA,70.03
BEL,43.43
BELLACASA,44.93
BELRISE,43.45
BEML,23.53
BEPL,56.06
BERGEPAINT,50.81
BETA,61.7
BFINVEST,58.78
BFSI,67.43
BGRENERGY,64.68
BHAGCHEM,53.62
BHAGERIA,45.35
BHANDARI,79.44
BHARATCOAL,21.93
BHARATFORG,57.14
BHARATGEAR,80.91
BHARATRAS,31.34
BHARATSE,26.47
BHARATWIRE,77.46
BHARTIARTL,73.74
BHARTIHEXA,58.36
BHEL,28.7
BIGBLOC,34.58
BIKAJI,26.34
BIL,64.68
BIOCON,58.81
BIOFILCHEM,54.39
BIRLACABLE,43.71
BIRLACORPN,61.52
BIRLAMONEY,54.46
BIRLANU,58.37
BLACKBUCK,43.71
BLAL,61.11
BLBLIMITED,84.3
BLISSGVS,31.1
BLKASHYAP,63.08
BLS,37.57
BLSE,45.88
BLUECOAST,57.07
BLUEDART,41.28
BLUEJET,61.12
BLUESTARCO,56.26
BLUESTONE,36.64
BLUSPRING,54.75
BMWVENTLTD,58.79
BODALCHEM,55.4
BOHRAIND,85.69
BOMDYEING,56.17
BOROLTD,72.68
BORORENEW,39.53
BOROSCI,47.15
BOSCH-HCIL,40.93
BOSCHLTD,42.43
BPCL,57.83
BPL,63.38
BRIGADE,54.17
BRIGHOTEL,51.14
BRITANNIA,58.68
BRNL,51.17
BROOKS,71.23
BSE,32.42
BSE500IETF,84.43
BSHSL,71.94
BSL,31.79
BSLGOLDETF,82.45
BSLNIFTY,46.64
BSLSENETFG,61.94
BSOFT,40.8
BTML,29.21
BUILDPRO,65.72
BUTTERFLY,73.77
BVCL,60.56
BYKE,50.04
CALSOFT,65.57
CAMLINFINE,46.88
CAMPUS,28.6
CAMS,37.96
CANBK,34.61
CANFINHOME,64.49
CANHLIFE,49.59
CANTABIL,37.94
CAPACITE,63.41
CAPILLARY,24.91
CAPITALSFB,61.19
CAPLIPOINT,39.51
CAPTRUST,77.99
CARBORUNIV,69.63
CARERATING,49.3
CARRARO,48.99
