SYMBOL,DELIV_PER
20MICRONS,38.68
21STCENMGM,100.0
360ONE,36.68
3IINFOLTD,57.16
3MINDIA,43.59
3PLAND,88.7
5PAISA,18.35
63MOONS,42.41
A2ZINFRA,61.0
AAATECH,53.15
AADHARHFC,70.55
AAKASH,76.15
AAREYDRUGS,38.06
AARON,64.69
AARTECH,53.75
AARTIDRUGS,51.25
AARTIIND,37.04
AARTIPHARM,24.17
AARTISURF,25.79
AARVI,66.3
AAVAS,71.37
ABB,52.31
ABBOTINDIA,56.94
ABCAPITAL,48.34
ABCOTS,78.54
ABDL,42.99
ABFRL,41.15
ABGSEC,61.54
ABINFRA,61.32
ABLBL,58.19
ABMINTLLTD,66.62
ABREL,58.24
ABSLAMC,46.5
ABSLBANETF,80.55
ABSLLIQUID,61.84
ABSLNN50ET,79.52
ABSLPSE,74.03
ACC,42.16
ACCELYA,50.0
ACCURACY,76.59
ACE,39.64
ACEINTEG,66.71
ACI,43.86
ACL,44.93
ACMESOLAR,49.94
ACUTAAS,48.6
ADANIENSOL,22.39
ADANIENT,25.16
ADANIGREEN,24.84
ADANIPORTS,48.69
ADANIPOWER,37.9
ADFFOODS,54.99
ADL,75.83
ADOR,39.79
ADROITINFO,89.11
ADSL,35.62
ADVAIT,42.67
ADVANCE,39.52
ADVANIHOTR,57.44
ADVENTHTL,70.83
ADVENZYMES,48.22
AEGISLOG,59.64
AEGISVOPAK,40.61
AEQUS,41.58
AEROENTER,27.63
AEROFLEX,41.51
AERONEU,17.97
AETHER,43.8
AFCONS,54.38
AFFLE,39.66
AFFORDABLE,44.51
AFIL,54.36
AFSL,93.59
AGARIND,56.75
AGARWALEYE,25.49
AGI,56.67
AGIIL,38.69
AGROPHOS,74.0
AHCL,79.97
AHLADA,66.29
AHLEAST,71.47
AHLUCONT,46.0
AIAENG,69.7
AIIL,25.15
AIRAN,65.77
AIROLAM,81.01
AJANTPHARM,66.72
AJAXENGG,58.88
AJMERA,48.84
AJOONI,75.57
AKASH,46.27
AKG,95.92
AKI,57.18
AKSHAR,72.51
AKSHARCHEM,69.83
AKSHOPTFBR,59.43
AKUMS,59.83
AKZOINDIA,58.68
ALANKIT,57.59
ALBERTDAVD,72.41
ALEMBICLTD,43.91
ALGOQUANT,24.43
ALICON,42.57
ALIVUS,62.31
ALKALI,72.49
ALKEM,37.5
ALKYLAMINE,12.78
ALLCARGO,45.17
ALLDIGI,77.11
ALLTIME,57.65
ALMONDZ,20.73
ALOKINDS,42.04
ALPA,76.46
ALPHA,59.63
ALPHAETF,51.32
ALPHAGEO,44.53
ALPL30IETF,73.35
AMAGI,57.31
AMANTA,54.43
AMBER,46.12
AMBICAAGAR,63.14
AMBIKCO,54.88
AMBUJACEM,43.59
AMDIND,56.36
AMJLAND,69.13
AMNPLST,21.53
AMRUTANJAN,69.75
ANANDRATHI,63.07
ANANTRAJ,29.34
ANDHRAPAP,57.47
ANDHRSUGAR,55.76
ANGELONE,23.98
ANIKINDS,46.82
ANMOL,63.78
ANTELOPUS,7.67
ANTGRAPHIC,58.23
ANTHEM,61.45
ANUHPHR,63.17
ANUP,42.44
ANURAS,39.54
AONEGOLD,51.06
AONELIQUID,82.58
AONENIFTY,53.57
AONETMMQ50,55.83
AONETOTAL,52.17
APARINDS,48.18
APCL,47.65
APCOTEXIND,74.18
APEX,23.45
APLAPOLLO,40.89
APLLTD,45.63
APOLLO,39.05
APOLLOHOSP,59.09
APOLLOPIPE,49.03
APOLLOTYRE,44.33
APOLSINHOT,77.08
APTECHT,53.6
APTUS,58.77
ARCHIDPLY,76.38
ARCHIES,60.89
ARE&M,47.84
ARENTERP,57.88
ARFIN,46.57
ARIES,59.38
ARIHANTCAP,38.05
ARIHANTSUP,34.38
ARISINFRA,29.51
ARKADE,35.23
ARMANFIN,43.22
AROGRANITE,55.36
ARROWGREEN,50.97
ARSSBL,21.57
ARTEMISMED,51.53
ARTNIRMAN,100.0
ARVIND,39.11
ARVINDFASN,54.5
ARVSMART,33.73
ASAHIINDIA,37.97
ASAHISONG,69.35
ASAL,42.39
ASALCBR,41.8
ASHAPURMIN,26.12
ASHIANA,58.34
ASHIMASYN,65.88
ASHOKA,29.17
ASHOKAMET,79.09
ASHOKLEY,48.37
ASIANENE,42.43
ASIANHOTNR,26.13
ASIANPAINT,59.03
ASIANTILES,32.2
ASKAUTOLTD,41.62
ASMS,64.43
ASPINWALL,51.42
ASTEC,28.87
ASTERDM,61.61
ASTRAL,37.87
ASTRAMICRO,36.58
ASTRAZEN,59.56
ASTRON,72.49
ATALREAL,72.0
ATAM,41.72
ATGL,29.32
ATHERENERG,20.58
ATL,39.96
ATLANTAA,58.1
ATLANTAELE,60.17
ATLASCYCLE,68.09
ATUL,51.02
ATULAUTO,39.55
AUBANK,27.34
AURIONPRO,58.41
AUROPHARMA,34.35
AURUM,55.77
AUSOMENT,30.51
AUTOAXLES,64.92
AUTOBEES,54.95
AUTOIETF,73.89
AUTOIND,64.89
AVADHSUGAR,56.06
AVALON,37.31
AVANTEL,31.3
AVANTIFEED,44.25
AVG,28.71
AVL,69.62
AVONMORE,49.33
AVROIND,32.75
AVTNPL,83.46
AWFIS,45.75
AWHCL,17.11
AWL,36.31
AXISBANK,58.03
AXISBNKETF,89.2
AXISBPSETF,70.54
AXISCADES,64.51
AXISCETF,86.31
AXISGOLD,44.79
AXISHCETF,67.77
AXISILVER,41.93
AXISNIFTY,42.5
AXISTECETF,99.06
AXISVALUE,56.58
AXSENSEX,89.14
AYMSYNTEX,77.49
AZAD,67.28
BAGFILMS,74.58
BAIDFIN,82.44
BAJAJ-AUTO,49.22
BAJAJCON,37.73
BAJAJELEC,16.91
BAJAJFINSV,55.19
BAJAJHCARE,21.41
BAJAJHFL,43.24
BAJAJHIND,39.69
BAJAJHLDNG,44.93
BAJAJINDEF,58.79
BAJEL,47.07
BAJFINANCE,54.26
BALAJEE,56.38
BALAJITELE,51.46
BALAMINES,9.22
BALAXI,60.43
BALKRISHNA,59.87
BALKRISIND,50.96
BALMLAWRIE,52.61
BALPHARMA,68.67
BALRAMCHIN,49.49
BALUFORGE,28.64
BANARBEADS,64.51
BANARISUG,63.81
BANCOINDIA,35.83
BANDHANBNK,47.03
BANG,22.59
BANKA,78.97
BANKADD,67.63
BANKBARODA,37.28
BANKBEES,45.59
BANKBETA,78.06
BANKBETF,76.81
BANKETF,77.0
BANKIETF,59.54
BANKINDIA,32.26
BANKNIFTY1,63.44
BANKPSU,76.55
BANSALWIRE,42.66
BANSWRAS,66.74
BASF,46.16
BASML,56.61
BATAINDIA,42.25
BAYERCROP,50.77
BBETF0432,88.21
BBL,40.93
BBNPNBETF,75.21
BBNPPGOLD,60.9
BBOX,30.23
BBTC,34.48
BBTCL,84.45
BCG,37.8
BCLIND,52.09
BCONCEPTS,60.33
BDL,21.34
BEARDSELL,70.36
BECTORFOOD,61.53
BEDMUTHA,41.19
BEL,42.29
BELLACASA,72.31
BELRISE,49.99
BEML,33.77
BEPL,45.44
BERGEPAINT,43.14
BESTAGRO,29.6
BETA,61.7
BFINVEST,87.94
BFSI,54.72
BGRENERGY,60.13
BHAGCHEM,50.93
BHAGERIA,54.63
BHANDARI,77.26
BHARATCOAL,14.21
BHARATFORG,50.03
BHARATGEAR,68.54
BHARATRAS,14.7
BHARATSE,53.65
BHARATWIRE,46.71
BHARTIARTL,57.28
BHARTIHEXA,32.54
BHEL,19.28
BIGBLOC,33.62
BIKAJI,53.74
BIL,76.19
BIOCON,44.07
BIOFILCHEM,29.67
BIRLACABLE,51.83
BIRLACORPN,42.44
BIRLAMONEY,49.56
BIRLANU,50.04
BLACKBUCK,60.42
BLAL,57.9
BLBLIMITED,58.28
BLISSGVS,20.08
BLKASHYAP,52.85
BLS,25.68
BLSE,38.5
BLUECOAST,75.15
BLUEDART,73.27
BLUEJET,54.4
BLUESTARCO,50.82
BLUESTONE,55.81
BLUSPRING,73.06
BMWVENTLTD,49.91
BODALCHEM,54.37
BOHRAIND,64.65
BOMDYEING,67.78
BOROLTD,44.74
BORORENEW,30.09
BOROSCI,65.13
BOSCH-HCIL,38.82
BOSCHLTD,27.59
BPCL,44.99
BPL,61.27
BRIGADE,64.17
BRIGHOTEL,39.43
BRITANNIA,69.06
BRNL,57.81
BROOKS,45.05
BSE,21.08
BSE500IETF,50.2
BSHSL,59.53
BSL,60.07
BSLGOLDETF,38.27
BSLNIFTY,69.29
BSLSENETFG,70.77
BSOFT,31.91
BTML,72.26
BUTTERFLY,61.47
BVCL,49.26
BYKE,62.81
CALSOFT,73.58
CAMLINFINE,43.54
CAMPUS,35.3
CAMS,32.29
CANBK,37.42
CANFINHOME,48.6
CANHLIFE,48.79
CANTABIL,37.14
CAPACITE,50.91
CAPILLARY,10.51
CAPITALSFB,67.25
CAPLIPOINT,50.52
CAPTRUST,74.5
CARBORUNIV,60.82
CARERATING,45.63
CARRARO,64.3
CARTRADE,47.81
CARYSIL,44.06
CASHIETF,95.41
CASTROLIND,64.42
CCHHL,80.85
CCL,41.53
CDSL,25.64
CEATLTD,31.17
CEIGALL,29.89
CELEBRITY,75.32
CELLO,58.16
CEMPRO,44.73
CENTENKA,60.58
CENTEXT,53.55
CENTRALBK,28.2
CENTRUM,67.73
CENTUM,41.29
CENTURYPLY,46.94
CERA,38.99
CESC,53.76
CEWATER,45.37
CGCL,48.16
CGPOWER,42.74
CHALET,47.29
CHAMBLFERT,43.11
CHEMBOND,60.14
CHEMBONDCH,80.87
CHEMCON,53.63
CHEMFAB,50.96
CHEMICAL,82.44
CHEMPLASTS,32.47
CHENNPETRO,17.01
CHEVIOT,84.81
CHOICEGOLD,27.55
CHOICEIN,33.93
CHOLAFIN,54.95
CHOLAHLDNG,72.06
CIEINDIA,54.78
CIFL,39.3
CIGNITITEC,39.68
CINELINE,75.94
CINEVISTA,59.41
CIPLA,49.53
CLEAN,47.7
CLEDUCATE,65.29
CLSEL,43.97
CMSINFO,57.21
CNL,72.37
COALINDIA,53.55
COCHINSHIP,24.78
COFFEEDAY,28.42
COFORGE,43.13
COHANCE,53.31
COLPAL,41.51
COMMOIETF,63.04
COMPUSOFT,76.25
CONCOR,45.08
CONCORDBIO,39.15
CONFIPET,51.82
CONS,75.28
CONSOFINVT,76.29
CONSUMBEES,79.65
CONSUMER,57.19
CONSUMIETF,73.88
CONTROLPR,47.15
CORALFINAC,64.98
CORDSCABLE,48.12
COROMANDEL,60.21
CORONA,34.55
COSMOFIRST,52.57
COUNCODOS,74.75
CPCAP,61.75
CPEDU,69.24
CPPLUS,60.35
CPSEETF,53.04
CRAFTSMAN,40.62
CRAMC,47.66
CREATIVEYE,78.26
CREDITACC,14.23
CREST,50.42
CRISIL,52.52
CRIZAC,44.88
CROMPTON,39.39
CROWN,38.06
CSBBANK,44.9
CSLFINANCE,54.11
CTE,65.53
CUB,55.47
CUBEXTUB,33.1
CUMMINSIND,51.07
CUPID,14.69
CYBERMEDIA,63.9
CYBERTECH,70.08
CYIENT,41.24
CYIENTDLM,31.46
DABUR,68.84
DALBHARAT,28.37
DALMIASUG,34.88
DAMCAPITAL,40.39
DAMODARIND,45.13
DANGEE,74.34
DATAMATICS,34.88
DATAPATTNS,28.01
DAVANGERE,65.14
DBCORP,56.56
DBEIL,98.59
DBL,43.12
DBOL,65.88
DBREALTY,53.8
DBSTOCKBRO,76.92
DCAL,60.61
DCBBANK,36.43
DCI,69.34
DCM,78.05
DCMFINSERV,69.68
DCMNVL,74.74
DCMSHRIRAM,47.5
DCMSRIND,51.78
DCW,45.6
DCXINDIA,66.38
DDEVPLSTIK,47.58
DECCANCE,42.8
DEEDEV,36.33
DEEPAKFERT,33.68
DEEPAKNTR,27.9
DEEPINDS,45.78
DELHIVERY,42.43
DELPHIFX,59.55
DELTACORP,41.19
DELTAMAGNT,65.18
DEN,55.17
DENORA,66.45
DENTA,37.19
DEVIT,63.1
DEVX,55.52
DEVYANI,35.73
DGCONTENT,72.68
DHAMPURSUG,41.24
DHANBANK,20.04
DHANUKA,33.25
DHARMAJ,69.5
DHRUV,61.67
DHUNINV,50.47
DIACABS,38.69
DIAMINESQ,72.04
DIAMONDYD,53.19
DICIND,82.25
DIFFNKG,48.52
DIGIDRIVE,84.39
DIGISPICE,61.4
DIGITIDE,49.36
DIGJAMLMTD,70.63
DISHTV,49.55
DIVGIITTS,59.02
DIVIDEND,63.38
DIVISLAB,60.52
DIVOPPBEES,50.01
DIXON,27.14
DJML,16.93
DLF,40.5
DLINKINDIA,33.38
DMART,52.38
DMCC,56.98
DNAMEDIA,75.39
DODLA,41.99
DOLATALGO,35.45
DOLLAR,52.1
DOLPHIN,71.4
DOMS,26.47
DONEAR,55.34
DPABHUSHAN,57.95
DPSCLTD,58.71
DPWIRES,59.16
DRCSYSTEMS,70.54
DREAMFOLKS,44.18
DREDGECORP,20.83
DRREDDY,37.0
DSSL,38.9
DTIL,49.63
DUCON,71.19
DVL,64.37
DWARKESH,44.51
DYCL,32.97
DYNAMATECH,43.01
DYNPRO,55.18
E2E,29.44
EASEMYTRIP,40.21
EBANKNIFTY,45.98
EBBETF0430,91.36
EBBETF0431,97.78
EBBETF0433,76.52
EBGNG,53.1
ECAPINSURE,81.37
ECLERX,51.26
ECOSMOBLTY,46.68
EDELWEISS,45.68
EFCIL,50.43
EGOLD,70.45
EICHERMOT,57.43
EIDPARRY,51.83
EIEL,37.29
EIFFL,26.58
EIHAHOTELS,52.47
EIHOTEL,48.14
EIMCOELECO,30.34
EKC,45.86
ELDEHSG,59.94
ELECON,25.72
ELECTCAST,31.97
ELECTHERM,68.95
ELGIEQUIP,68.25
ELGIRUBCO,70.7
ELIN,54.69
ELIQUID,83.06
ELLEN,43.04
ELM250,93.25
EMAMILTD,45.87
EMAMIPAP,68.93
EMAMIREAL,49.79
EMCURE,48.05
EMIL,45.19
EMKAY,63.95
EMMBI,65.39
EMMVEE,34.7
EMSLIMITED,49.7
EMUDHRA,48.99
EMULTIMQ,70.52
ENDURANCE,51.41
ENERGY,91.37
ENGINERSIN,35.77
ENIFTY,64.96
ENIL,51.82
ENRIN,53.03
ENTERO,63.17
EPACK,23.82
EPACKPEB,41.92
EPIGRAL,36.81
EPL,37.49
EQUAL200,68.29
EQUAL50,81.01
EQUAL50ADD,50.76
EQUITASBNK,41.52
ERIS,49.21
ESABINDIA,43.19
ESAFSFB,42.61
ESCORTS,59.66
ESENSEX,87.6
ESG,84.35
ESILVER,52.64
ESSENTIA,65.87
ESTER,72.55
ETERNAL,36.55
ETHOSLTD,39.73
EUREKAFORB,52.3
EUROBOND,90.55
EUROPRATIK,51.56
EVEREADY,63.83
EVERESTIND,64.56
EVIETF,67.66
EVINDIA,55.68
EXCEL,61.83
EXCELINDUS,55.15
EXCELSOFT,27.03
EXICOM,42.59
EXIDEIND,43.96
EXPLEOSOL,49.47
FABTECH,26.86
FACT,15.05
FAIRCHEMOR,40.33
FAZE3Q,36.5
FCL,39.0
FCSSOFT,65.42
FDC,57.23
FEDERALBNK,43.59
FEDFINA,29.49
FIBERWEB,67.74
FIEMIND,44.69
FILATEX,45.55
FILATFASH,62.73
FINCABLES,48.15
FINEORG,45.87
FINIETF,57.42
FINKURVE,52.67
FINOPB,42.93
FINPIPE,53.18
FIRSTCRY,51.85
FISCHER,17.73
FIVESTAR,59.96
FLAIR,58.05
FLEXIADD,66.15
FLEXITUFF,91.4
FLUOROCHEM,43.75
FMCGIETF,56.88
FMGOETZE,56.97
FMNL,78.55
FOCUS,54.16
FOODSIN,47.41
FORCEMOT,24.23
FORTIS,55.14
FOSECOIND,72.97
FSL,32.05
FUSION,59.48
GABRIEL,29.41
GAEL,51.71
GAIL,40.86
GALAPREC,57.77
GALAXYSURF,62.74
GALLANTT,41.66
GANDHAR,32.95
GANDHITUBE,70.12
GANECOS,42.24
GANESHBE,64.61
GANESHCP,56.73
GANESHHOU,42.8
GANGAFORGE,76.13
GANGESSECU,68.94
GARFIBRES,53.85
GARUDA,16.46
GATECH,48.71
GATECHDVR,70.12
GATEWAY,55.59
GEECEE,53.55
GEEKAYWIRE,60.97
GEMAROMA,43.27
GENCON,56.59
GENESYS,51.72
GENUSPAPER,86.45
GENUSPOWER,31.86
GEOJITFSL,42.82
GESHIP,51.15
GFLLIMITED,75.14
GHCL,47.1
GHCLTEXTIL,69.81
GICHSGFIN,37.15
GICRE,57.19
GILLANDERS,78.51
GILLETTE,41.3
GILT10BETA,60.68
GILT5BETA,12.25
GILT5YBEES,66.74
GINNIFILA,64.84
GIPCL,53.37
GKENERGY,43.71
GKSL,32.29
GKWLIMITED,83.22
GLAND,51.39
GLAXO,51.65
GLENMARK,30.7
GLOBALE,88.4
GLOBALVECT,52.48
GLOBE,62.05
GLOBECIVIL,33.8
GLOBUSSPR,33.83
GLOSTERLTD,54.77
GLOTTIS,40.17
GMBREW,21.22
GMDCLTD,17.02
