SYMBOL,DELIV_PER
20MICRONS,38.46
21STCENMGM,90.74
360ONE,62.09
3BBLACKBIO,52.14
3IINFOLTD,77.66
3MINDIA,45.55
3PLAND,52.33
5PAISA,49.27
63MOONS,53.91
A2ZINFRA,74.48
AAATECH,24.72
AADHARHFC,51.64
AAKASH,78.55
AARNAV,40.7
AARON,58.54
AARTECH,44.15
AARTIDRUGS,46.54
AARTIIND,63.06
AARTIPHARM,44.78
AARTISURF,69.44
AARVI,60.87
AAVAS,61.44
ABB,60.15
ABBOTINDIA,60.15
ABCAPITAL,68.51
ABCOTS,50.59
ABDL,30.6
ABFRL,58.04
ABGSEC,66.32
ABINFRA,12.73
ABLBL,54.36
ABMINTLLTD,84.83
ABMKNO,100.0
ABREL,49.68
ABSL10BANK,7.91
ABSLAMC,63.18
ABSLBANETF,99.33
ABSLLIQUID,92.65
ABSLMSCIN,85.65
ABSLNN50ET,43.7
ABSLPSE,68.49
ACC,52.9
ACCELYA,62.44
ACCURACY,83.09
ACE,57.38
ACEINTEG,65.9
ACI,48.62
ACL,75.54
ACMESOLAR,44.34
ACSTECH,58.76
ACUTAAS,59.27
ADANIENSOL,67.21
ADANIENT,39.28
ADANIGREEN,52.1
ADANIPORTS,56.55
ADANIPOWER,69.8
ADFFOODS,38.33
ADL,63.91
ADOR,62.1
ADROITINFO,72.88
ADSL,39.39
ADVAIT,43.25
ADVANCE,66.66
ADVANIHOTR,38.04
ADVENTHTL,53.26
ADVENZYMES,66.62
AEGISLOG,16.58
AEGISVOPAK,30.79
AEPL,72.46
AEQUS,28.1
AEROENTER,38.83
AEROFLEX,34.53
AERONEU,36.44
AETHER,34.28
AFCONS,40.1
AFFLE,52.94
AFSL,94.01
AGARIND,49.54
AGARWALEYE,52.66
AGI,49.88
AGIIL,22.65
AGROPHOS,61.79
AHCL,46.08
AHLADA,59.93
AHLEAST,64.48
AHLUCONT,62.21
AIAENG,58.78
AIIL,40.74
AIRAN,65.89
AIROLAM,92.19
AJANTPHARM,35.2
AJAXENGG,46.05
AJMERA,41.72
AJOONI,71.65
AKASH,86.29
AKCAPIT,87.46
AKG,69.52
AKI,61.32
AKSHAR,83.23
AKSHARCHEM,48.78
AKUMS,52.06
ALANKIT,67.19
ALBERTDAVD,50.73
ALEMBICLTD,48.18
ALGOQUANT,13.0
ALICON,54.99
ALIVUS,51.95
ALKEM,54.5
ALKYLAMINE,46.27
ALLCARGO,54.19
ALLDIGI,69.58
ALLTIME,58.52
ALMONDZ,89.84
ALOKINDS,46.99
ALPA,67.52
ALPHA,29.21
ALPHAETF,54.7
ALPHAGEO,56.31
ALPL30IETF,34.92
AMAGI,15.92
AMBALALSA,73.18
AMBER,32.2
AMBICAAGAR,99.4
AMBIKCO,50.38
AMBUJACEM,45.81
AMDIND,31.66
AMIRCHAND,37.31
AMJLAND,81.22
AMNPLST,41.08
AMRUTANJAN,73.01
ANANDRATHI,62.11
ANANTRAJ,42.0
ANDHRAPAP,71.99
ANDHRSUGAR,47.03
ANGELONE,46.69
ANMOL,88.6
ANTELOPUS,36.31
ANTGRAPHIC,75.67
ANTHEM,71.25
ANUHPHR,46.22
ANUP,41.16
ANURAS,33.87
AONEGOLD,53.85
AONELIQUID,92.69
AONENIFTY,83.22
AONESILVER,58.72
AONETMMQ50,55.87
AONETOTAL,57.01
APARINDS,53.75
APCL,89.27
APCOTEXIND,54.11
APEX,40.59
APLAPOLLO,67.13
APLLTD,41.33
APOLLO,18.99
APOLLOHOSP,57.81
APOLLOPIPE,55.57
APOLLOTYRE,45.9
APOLSINHOT,77.39
APTUS,44.39
AQYLON,62.03
ARCHIDPLY,50.06
ARCHIES,93.38
ARE&M,53.78
ARENTERP,70.13
ARFIN,18.1
ARIES,59.69
ARIHANT,68.26
ARIHANTCAP,49.19
ARIHANTSUP,48.47
ARIS,46.3
ARKADE,32.3
ARMANFIN,59.71
AROGRANITE,90.47
ARSSBL,51.59
ARTEMISMED,57.22
ARTNIRMAN,82.47
ARVEE,46.94
ARVIND,48.14
ARVINDFASN,72.15
ARVSMART,54.04
ASAHIINDIA,48.65
ASAHISONG,72.69
ASAL,41.2
ASALCBR,67.74
ASHAPURMIN,23.59
ASHIANA,59.76
ASHIKA,30.94
ASHIMASYN,92.16
ASHOKA,18.9
ASHOKAMET,83.85
ASHOKLEY,71.74
ASIANENE,41.21
ASIANHOTNR,31.47
ASIANPAINT,79.76
ASIANTILES,11.61
ASKAUTOLTD,52.57
ASPINWALL,57.38
ASTAR,46.85
ASTEC,41.03
ASTERDM,57.09
ASTRAL,34.53
ASTRAMICRO,43.07
ASTRAZEN,64.62
ATALREAL,33.35
ATAM,59.52
ATGL,30.85
ATHERENERG,37.25
ATL,63.18
ATLANTAA,71.96
ATLANTAELE,64.41
ATLASCYCLE,41.99
ATUL,53.74
ATULAUTO,30.11
AUBANK,75.02
AURIGROW,49.62
AURIONPRO,58.03
AUROPHARMA,67.12
AURUM,56.89
AUTOAXLES,54.94
