SYMBOL,DELIV_PER
20MICRONS,48.78
21STCENMGM,99.45
360ONE,60.33
3BBLACKBIO,65.3
3MINDIA,54.14
3PLAND,60.73
5PAISA,57.98
63MOONS,49.39
A2ZINFRA,83.96
AAATECH,68.24
AADHARHFC,58.77
AAKASH,77.37
AAREYDRUGS,80.33
AARON,56.44
AARTIDRUGS,48.47
AARTIIND,46.42
AARTIPHARM,49.45
AARVI,59.3
AASTHA,38.31
AAVAS,63.66
ABANSENT,79.68
ABB,51.29
ABBOTINDIA,56.26
ABCAPITAL,52.03
ABCOTS,94.82
ABDL,44.97
ABFRL,55.35
ABGSEC,49.37
ABLBL,71.29
ABMKNO,66.17
ABREL,39.56
ABSL10BANK,22.31
ABSLAMC,59.02
ABSLBANETF,89.1
ABSLLIQUID,74.73
ABSLMSCIN,100.0
ABSLNN50ET,57.45
ABSLPSE,92.82
ACC,49.96
ACCELYA,48.12
ACE,45.41
ACEINTEG,84.42
ACGL,86.51
ACI,69.87
ACL,75.52
ACMESOLAR,47.45
ACUTAAS,46.67
ADANIENSOL,58.89
ADANIENT,56.63
ADANIGREEN,29.25
ADANIPORTS,58.65
ADANIPOWER,41.07
ADDIND,80.5
ADFFOODS,37.63
ADL,88.08
ADOR,51.24
ADROITINFO,78.84
ADSL,47.64
ADVAIT,46.24
ADVANCE,61.57
ADVANIHOTR,61.68
ADVENTHTL,60.66
ADVENZYMES,58.34
ADVIKCA,78.37
AEGISLOG,42.23
AEGISVOPAK,41.98
AEPL,67.07
AEQUS,51.9
AEROENTER,33.44
AEROFLEX,38.24
AERONEU,33.26
AEROPLANE,50.68
AETHER,43.78
AFCONS,51.81
AFFLE,62.04
AFIL,69.43
AFSL,86.78
AGARIND,56.71
AGARWALEYE,70.5
AGI,59.9
AGIIL,22.86
AGL,49.04
AGRITECH,80.07
AGROPHOS,73.59
AHCL,41.03
AHLADA,79.89
AHLEAST,57.54
AHLUCONT,67.18
AIAENG,55.66
AIIL,46.07
AIRAN,53.69
AIROLAM,74.61
AJANTPHARM,61.56
AJAXENGG,58.04
AJMERA,46.81
AJOONI,93.81
AKASH,75.56
AKCAPIT,79.26
AKG,55.91
AKI,70.91
AKSHAR,67.78
AKUMS,55.89
ALANKIT,74.69
ALBERTDAVD,71.73
ALEMBICLTD,42.14
ALFREDHE,93.75
ALGOQUANT,19.33
ALICON,63.82
ALIVUS,54.22
ALKEM,73.74
ALKYLAMINE,38.59
ALLCARGO,32.05
ALLDIGI,61.42
ALLTIME,49.73
ALMONDZ,74.89
ALOKINDS,29.81
ALPA,56.35
ALPHA,63.21
ALPHAETF,84.39
ALPINETEX,52.78
ALPL30IETF,59.77
ALUFLUOR,74.98
AMAGI,45.68
AMAL,70.93
AMARJOTHI,99.35
AMBER,34.39
AMBICAAGAR,71.96
AMBIKCO,52.77
AMBUJACEM,42.65
AMDIND,62.55
AMJLAND,88.11
AMNPLST,86.1
AMRUTANJAN,50.88
ANANDRATHI,58.79
ANANTRAJ,42.93
ANDHRAPAP,61.99
ANDHRSUGAR,47.97
ANDREWYU,67.17
ANGELONE,40.76
ANIKINDS,93.57
ANMOL,72.02
ANNAPURNA,66.78
ANSALBU,99.62
ANTELOPUS,60.75
ANTGRAPHIC,94.0
ANTHEM,53.29
ANUHPHR,59.56
ANUP,41.91
ANURAS,74.89
AONEGOLD,29.09
AONELIQUID,61.28
AONENIFTY,79.96
AONESILVER,44.03
AONETMMQ50,78.78
AONETOTAL,44.67
APARINDS,27.6
APCL,77.27
APCOTEXIND,49.23
APEX,35.19
APLAPOLLO,42.92
APLLTD,44.0
APOLLO,33.97
APOLLOHOSP,61.34
APOLLOPIPE,34.28
APOLLOTYRE,41.57
APOLSINHOT,62.01
APTUS,73.52
AQYLON,49.88
ARCHIDPLY,50.21
ARCHIES,92.54
ARCL,100.0
ARDEE,29.47
ARE&M,46.37
ARENTERP,67.17
ARFIN,6.52
ARIES,33.54
ARIHANT,76.12
ARIHANTCAP,56.02
ARIHANTSUP,42.46
ARIS,47.38
ARKADE,20.28
ARMANFIN,57.24
AROGRANITE,70.91
ARSSBL,55.34
ARTEMISMED,52.08
ARVEE,64.09
ARVIND,44.58
ARVINDFASN,61.49
ARVSMART,54.72
ARYAMAN,100.0
ASAHIINDIA,47.52
ASAL,48.01
ASALCBR,68.16
ASHAPURMIN,45.64
ASHIANA,62.09
ASHIMASYN,49.16
ASHOKA,58.16
ASHOKAMET,59.59
ASHOKLEY,45.7
ASIANENE,47.18
ASIANHOTNR,95.84
ASIANPAINT,54.7
ASIANTILES,59.48
ASIANTNE,63.67
ASKAUTOLTD,50.04
ASPINWALL,89.71
ASTEC,65.58
ASTERDM,59.32
ASTRAL,52.89
ASTRAMICRO,48.53
ASTRAZEN,53.78
ATALREAL,13.52
ATAM,74.55
ATGL,27.71
ATHERENERG,45.85
ATL,67.29
ATLANTAA,66.02
ATLANTAELE,57.76
ATLASCYCLE,96.78
ATUL,55.26
ATULAUTO,56.55
AUBANK,33.02
AURIONPRO,65.73
AUROPHARMA,57.84
AURUM,49.92
AURUS,87.53
AUSOMENT,73.04
AUSTENG,66.99
AUTOAXLES,48.82
AUTOBEES,51.12
AUTOIETF,38.91
AUTOIND,60.88
AVADHSUGAR,42.18
AVALON,33.81
AVANCE,56.43
AVANTEL,34.34
AVANTIFEED,42.13
AVL,64.97
AVONMORE,65.99
AVROIND,76.05
AVTNPL,49.76
AWFIS,58.74
AWHCL,38.9
AWL,47.7
AXISBANK,70.8
AXISCADES,50.38
AXITA,80.91
AXTEL,70.71
AYE,29.54
AYMSYNTEX,40.22
AZAD,40.54
AZADIND,24.93
BAGFILMS,55.39
BAIDFIN,89.58
BAJAJ-AUTO,58.57
BAJAJCON,65.08
BAJAJELEC,51.42
BAJAJFINSV,57.0
BAJAJHCARE,43.96
BAJAJHFL,63.44
BAJAJHIND,19.35
BAJAJHLDNG,50.9
BAJAJINDEF,52.72
BAJAJST,47.47
BAJEL,42.4
BAJFINANCE,61.37
BALAJEE,79.27
BALAJITELE,66.25
BALAMINES,32.27
BALAXI,88.31
BALKRISHNA,73.05
BALKRISIND,63.77
BALMLAWRIE,26.91
BALPHARMA,87.28
BALRAMCHIN,23.1
BALUFORGE,20.01
BANARBEADS,43.3
BANARISUG,49.44
BANCOINDIA,48.01
BANDHANBNK,46.26
BANG,67.83
BANK10ADD,97.82
BANK10BETF,94.93
BANKA,86.46
BANKADD,97.82
BANKBARODA,52.57
BANKBEES,64.86
BANKBETA,54.23
BANKBETF,78.68
BANKETF,36.43
BANKIETF,70.98
BANKINDIA,53.35
BANKNIFTY1,99.21
BANKPSU,49.93
BANSALWIRE,50.04
BANSWRAS,70.19
BASF,59.87
BATAINDIA,41.73
BATLIBOI,51.38
BAYERCROP,60.21
BBETF0432,97.76
BBL,50.79
BBNPNBETF,95.85
BBNPPGOLD,27.14
BBOX,52.6
BBTC,3.62
BBTCL,62.17
BCG,61.14
BCLIND,64.51
BCONCEPTS,61.45
BCPL,72.95
BDL,37.47
BEARDSELL,77.52
BECTORFOOD,73.66
BEDMUTHA,79.68
BEEKAY,83.01
BEL,51.39
BELLACASA,55.48
BELRISE,53.31
BEML,35.42
BENARAS,95.65
BENGALASM,94.46
BEPL,41.55
BERGEPAINT,43.89
BESTAGRO,46.94
BETA,62.38
BFINVEST,48.64
BFSI,69.33
BFUTILITIE,47.43
BHAGCHEM,55.16
BHAGYANGR,65.25
BHANDARI,81.13
BHARATCOAL,49.21
BHARATFORG,62.04
BHARATRAS,66.44
BHARATSE,61.46
BHARATWIRE,33.53
BHARTIARTL,70.45
BHARTIHEXA,56.11
BHEL,27.34
BIGBLOC,76.43
BIKAJI,28.6
BIL,60.21
BIMETAL,87.22
BIOCON,46.38
BIOFILCHEM,79.32
BIRLACORPN,54.01
BIRLAMONEY,47.85
BIRLANU,55.24
BIRLAPREC,62.44
BLACKBUCK,56.04
BLAL,74.86
BLBLIMITED,90.54
BLEL,12.47
BLIL,66.66
BLKASHYAP,50.51
BLS,42.35
BLSE,40.55
BLUECHIP,100.0
BLUECLOUDS,38.82
BLUEDART,55.9
BLUEJET,57.04
BLUESTARCO,26.01
BLUESTONE,24.04
BLUSPRING,49.89
BMWVENTLTD,64.61
BNAGROCHEM,49.78
BNKETFAXIS,77.71
BOHRAIND,65.41
BOMDYEING,7.98
BONLON,64.18
BORANA,65.94
BOROLTD,60.51
BORORENEW,49.45
BOROSCI,61.73
BOSCH-HCIL,41.48
BOSCHLTD,58.05
BPCL,57.99
BPL,74.53
BPLPHARMA,57.26
BRAHMINFRA,58.44
BRIGADE,35.08
BRIGHOTEL,69.56
BRIGHTBR,72.83
BRITANNIA,52.69
BRNL,60.35
BSE,40.7
BSE500IETF,45.14
BSHSL,77.03
BSL,79.74
BSLGOLDETF,69.27
BSLNIFTY,78.97
BSLSENETFG,70.93
BSOFT,58.68
BTML,80.53
BUILDPRO,49.59
BURNPUR,67.8
BUTTERFLY,68.98
BVCL,53.54
CALSOFT,58.52
CAMLINFINE,60.23
CAMPUS,43.36
CAMS,52.79
CANBK,46.02
CANFINHOME,54.16
CANHLIFE,63.8
CANTABIL,53.19
CAPACITE,36.23
CAPILLARY,52.72
CAPITALSFB,60.54
CAPLIPOINT,47.36
CARBORUNIV,65.96
CARERATING,46.64
CARRARO,46.85
CARTRADE,27.05
CARYSIL,52.95
CASHIETF,99.48
CASTROLIND,64.54
CCAVENUE,53.7
CCCL,93.14
CCHHL,74.05
CCL,54.53
CDSL,38.73
CEATLTD,46.25
CEIGALL,55.07
CEINSYS,48.82
