SYMBOL,DELIV_PER
20MICRONS,57.1
21STCENMGM,52.41
360ONE,64.54
3IINFOLTD,72.11
3MINDIA,52.64
3PLAND,76.76
5PAISA,71.18
63MOONS,52.34
AAATECH,97.9
AADHARHFC,62.45
AARON,61.58
AARTECH,63.14
AARTIDRUGS,28.68
AARTIIND,40.49
AARTIPHARM,58.34
AARTISURF,73.14
AARVI,64.21
AAVAS,59.84
ABB,61.64
ABBOTINDIA,49.16
ABCAPITAL,38.62
ABCOTS,11.47
ABDL,53.51
ABFRL,38.04
ABGSEC,89.42
ABINFRA,39.09
ABLBL,55.06
ABREL,39.07
ABSLAMC,64.75
ABSLBANETF,64.91
ABSLLIQUID,73.73
ABSLNN50ET,86.91
ABSLPSE,72.56
ACC,70.4
ACCELYA,47.62
ACCURACY,67.09
ACE,41.87
ACEINTEG,56.41
ACI,43.94
ACLGATI,33.34
ACMESOLAR,63.17
ACUTAAS,63.68
ADANIENSOL,34.26
ADANIENT,16.32
ADANIGREEN,20.45
ADANIPORTS,44.01
ADANIPOWER,21.55
ADFFOODS,44.59
ADL,67.54
ADOR,69.89
ADROITINFO,60.96
ADSL,24.08
ADVANIHOTR,56.33
ADVENZYMES,46.25
AEGISLOG,43.16
AEGISVOPAK,53.27
AEROENTER,39.2
AEROFLEX,47.11
AERONEU,44.84
AETHER,48.43
AFCONS,66.29
AFFLE,46.63
AFFORDABLE,47.03
AFIL,47.16
AFSL,80.71
AGARIND,55.07
AGARWALEYE,34.75
AGI,38.61
AGIIL,46.36
AGRITECH,69.56
AHLADA,58.26
AHLEAST,82.03
AHLUCONT,67.17
AIAENG,94.69
AIIL,61.79
AIRAN,73.58
AIROLAM,81.17
AJANTPHARM,55.19
AJAXENGG,75.02
AJMERA,51.05
AJOONI,80.75
AKASH,38.6
AKG,71.88
AKSHAR,85.43
AKSHARCHEM,57.08
AKSHOPTFBR,70.59
AKUMS,57.76
AKZOINDIA,80.95
ALANKIT,77.1
ALBERTDAVD,70.27
ALEMBICLTD,41.25
ALICON,53.95
ALIVUS,54.17
ALKALI,41.98
ALKEM,50.29
ALKYLAMINE,54.68
ALLCARGO,46.98
ALLDIGI,49.88
ALLTIME,46.47
ALMONDZ,73.79
ALOKINDS,44.35
ALPA,79.52
ALPHA,67.45
ALPHAETF,81.18
ALPHAGEO,32.78
ALPL30IETF,63.3
AMANTA,45.47
AMBER,42.04
AMBICAAGAR,80.69
AMBIKCO,55.1
AMBUJACEM,54.02
AMDIND,48.3
AMJLAND,83.11
AMNPLST,71.3
AMRUTANJAN,45.43
ANANDRATHI,42.66
ANANTRAJ,13.76
