SYMBOL,DELIV_PER
20MICRONS,47.24
21STCENMGM,72.84
360ONE,62.76
3IINFOLTD,58.1
3MINDIA,53.38
3PLAND,76.45
5PAISA,57.51
63MOONS,45.62
AAATECH,24.82
AADHARHFC,47.96
AAKASH,80.04
AARON,65.79
AARTECH,65.98
AARTIDRUGS,44.38
AARTIIND,38.24
AARTIPHARM,58.03
AARTISURF,66.06
AARVI,71.89
AAVAS,60.41
ABB,48.32
ABBOTINDIA,49.89
ABCAPITAL,44.78
ABCOTS,22.19
ABDL,55.63
ABFRL,40.85
ABGSEC,64.12
ABINFRA,53.58
ABLBL,16.39
ABMINTLLTD,98.93
ABREL,52.4
ABSLAMC,59.88
ABSLBANETF,49.67
ABSLLIQUID,98.5
ABSLNN50ET,71.48
ABSLPSE,61.78
ACC,74.82
ACCELYA,64.36
ACCURACY,84.94
ACE,37.65
ACEINTEG,84.83
ACI,47.14
ACLGATI,55.84
ACMESOLAR,41.24
ACUTAAS,58.94
ADANIENSOL,48.43
ADANIENT,34.94
ADANIGREEN,25.93
ADANIPORTS,37.02
ADANIPOWER,26.34
ADFFOODS,47.98
ADL,47.79
ADOR,61.67
ADROITINFO,62.98
ADSL,31.17
ADVANIHOTR,69.96
ADVENZYMES,52.06
AEGISLOG,27.04
AEGISVOPAK,45.02
AEROENTER,53.78
AEROFLEX,55.86
AERONEU,38.54
AETHER,52.29
AFCONS,69.02
AFFLE,48.81
AFFORDABLE,49.2
AFIL,56.11
AFSL,96.73
AGARIND,55.64
AGARWALEYE,67.54
AGI,37.96
AGIIL,37.5
AGRITECH,50.64
AHLADA,57.2
AHLEAST,58.81
AHLUCONT,53.72
AIAENG,43.99
AIIL,58.46
AIRAN,57.12
AIROLAM,69.45
AJANTPHARM,54.4
AJAXENGG,60.24
AJMERA,34.38
AJOONI,79.3
AKASH,56.87
AKG,78.8
AKSHAR,86.24
AKSHARCHEM,54.92
AKSHOPTFBR,75.07
AKUMS,64.81
AKZOINDIA,49.45
ALANKIT,66.77
ALBERTDAVD,64.57
ALEMBICLTD,55.93
ALICON,53.2
ALIVUS,38.12
ALKALI,67.31
ALKEM,54.9
ALKYLAMINE,58.34
ALLCARGO,67.95
ALLDIGI,62.05
ALLTIME,49.98
ALMONDZ,82.76
ALOKINDS,45.52
ALPA,72.98
ALPHA,61.96
ALPHAETF,62.31
ALPHAGEO,69.22
ALPL30IETF,74.08
AMANTA,52.54
AMBER,39.03
AMBICAAGAR,78.67
AMBIKCO,73.34
AMBUJACEM,57.02
AMDIND,59.46
AMJLAND,41.06
AMNPLST,58.79
AMRUTANJAN,56.11
ANANDRATHI,46.48
ANANTRAJ,39.62
ANDHRAPAP,44.66
ANDHRSUGAR,67.74
ANGELONE,24.33
ANIKINDS,70.85
ANMOL,84.75
ANTELOPUS,66.94
ANTGRAPHIC,88.64
ANTHEM,49.16
ANUHPHR,75.29
ANUP,14.01
ANURAS,32.49
AONEGOLD,78.44
AONELIQUID,37.65
AONENIFTY,72.96
AONETOTAL,64.91
APARINDS,48.66
APCL,58.98
APCOTEXIND,52.83
APEX,47.08
APLAPOLLO,39.07
APLLTD,46.56
APOLLO,38.36
APOLLOHOSP,48.9
APOLLOPIPE,55.83
APOLLOTYRE,55.23
APOLSINHOT,64.04
APTECHT,51.48
APTUS,65.8
ARCHIDPLY,63.06
ARCHIES,88.36
ARE&M,43.98
ARENTERP,100.0
ARIES,50.93
ARIHANTCAP,51.89
ARIHANTSUP,20.44
ARISINFRA,38.42
ARKADE,37.2
ARMANFIN,50.41
AROGRANITE,78.8
ARROWGREEN,60.3
ARSSBL,54.01
ARTEMISMED,60.75
ARTNIRMAN,70.55
ARVEE,65.92
ARVIND,42.54
ARVINDFASN,57.67
ARVSMART,53.68
ASAHIINDIA,42.43
ASAHISONG,37.64
ASAL,25.97
ASALCBR,54.29
ASHAPURMIN,42.57
ASHIANA,74.52
ASHIMASYN,66.24
ASHOKA,49.73
ASHOKAMET,70.38
ASHOKLEY,59.72
ASIANENE,64.81
ASIANHOTNR,2.41
ASIANPAINT,48.73
ASIANTILES,58.93
ASKAUTOLTD,48.33
ASPINWALL,69.05
ASTEC,47.71
ASTERDM,53.79
ASTRAL,53.05
ASTRAMICRO,29.98
ASTRAZEN,40.34
ASTRON,54.64
ATALREAL,39.86
