SYMBOL,DELIV_PER
20MICRONS,50.5
21STCENMGM,80.81
360ONE,48.24
3BBLACKBIO,84.72
3IINFOLTD,66.21
3MINDIA,48.74
3PLAND,71.97
5PAISA,53.39
63MOONS,54.19
A2ZINFRA,59.95
AAATECH,75.52
AADHARHFC,62.46
AARNAV,75.61
AARON,70.23
AARTECH,50.85
AARTIDRUGS,50.76
AARTIIND,46.29
AARTIPHARM,48.2
AARTISURF,67.73
AARVI,64.31
AAVAS,28.15
ABB,34.6
ABBOTINDIA,53.99
ABCAPITAL,35.49
ABCOTS,44.5
ABDL,36.26
ABFRL,56.63
ABGSEC,38.55
ABINFRA,15.18
ABLBL,41.93
ABMINTLLTD,37.14
ABMKNO,75.91
ABREL,54.92
ABSL10BANK,83.46
ABSLAMC,65.64
ABSLBANETF,94.46
ABSLLIQUID,73.82
ABSLMSCIN,84.26
ABSLNN50ET,71.93
ABSLPSE,71.55
ACC,54.87
ACCELYA,65.68
ACCURACY,70.21
ACE,45.63
ACEINTEG,75.16
ACI,49.2
ACL,63.6
ACMESOLAR,46.96
ACSTECH,60.61
ACUTAAS,45.17
ADANIENSOL,16.55
ADANIENT,30.24
ADANIGREEN,16.99
ADANIPORTS,56.82
ADANIPOWER,31.3
ADFFOODS,49.95
ADL,84.24
ADOR,49.47
ADROITINFO,71.83
ADSL,51.69
ADVAIT,35.07
ADVANCE,54.28
ADVANIHOTR,59.86
ADVENTHTL,52.36
ADVENZYMES,50.09
AEGISLOG,8.25
AEGISVOPAK,26.07
AEPL,56.85
AEQUS,48.89
AEROENTER,44.08
AEROFLEX,41.36
AERONEU,11.24
AETHER,48.86
AFCONS,26.89
AFFLE,40.32
AFSL,70.59
AGARIND,31.69
AGARWALEYE,55.86
AGI,66.52
AGIIL,39.85
AGROPHOS,67.72
AHCL,35.01
AHLADA,54.78
AHLEAST,44.32
AHLUCONT,65.76
AIAENG,55.18
AIIL,5.19
AIRAN,78.79
AIROLAM,81.27
AJANTPHARM,49.01
AJAXENGG,52.79
AJMERA,36.46
AJOONI,70.65
AKASH,83.96
AKCAPIT,68.09
AKG,93.97
AKI,69.07
AKSHAR,71.33
AKSHARCHEM,71.22
AKUMS,38.18
ALANKIT,65.17
ALBERTDAVD,87.22
ALEMBICLTD,56.81
ALGOQUANT,7.62
ALICON,49.59
ALIVUS,32.25
ALKEM,39.68
ALKYLAMINE,36.37
ALLCARGO,44.57
ALLDIGI,62.49
ALLTIME,64.08
ALMONDZ,65.05
ALOKINDS,51.99
ALPA,65.69
ALPHA,55.13
ALPHAETF,56.82
ALPHAGEO,72.87
ALPL30IETF,83.67
AMAGI,50.29
AMANTA,32.5
AMBALALSA,56.14
AMBER,26.03
AMBICAAGAR,96.71
AMBIKCO,57.8
AMBUJACEM,41.42
AMDIND,59.72
AMIRCHAND,50.69
AMJLAND,79.47
AMNPLST,51.45
AMRUTANJAN,77.05
ANANDRATHI,48.45
ANANTRAJ,30.9
ANDHRAPAP,68.34
ANDHRSUGAR,44.74
ANGELONE,40.02
ANMOL,83.5
ANTELOPUS,38.83
ANTGRAPHIC,79.22
ANTHEM,47.24
ANUHPHR,39.09
ANUP,41.53
ANURAS,33.39
AONEGOLD,71.13
AONELIQUID,70.72
AONENIFTY,88.83
AONESILVER,63.65
AONETMMQ50,94.38
AONETOTAL,70.39
APARINDS,37.85
APCL,73.0
APCOTEXIND,40.39
APEX,27.05
APLAPOLLO,51.04
APLLTD,19.97
APOLLO,16.82
APOLLOHOSP,58.41
APOLLOPIPE,35.38
APOLLOTYRE,47.39
APOLSINHOT,81.7
APTECHT,42.18
APTUS,52.97
AQYLON,30.7
ARCHIDPLY,65.07
ARCHIES,52.06
ARE&M,41.1
ARENTERP,100.0
ARFIN,16.14
ARIES,55.77
ARIHANT,38.48
ARIHANTCAP,16.83
ARIHANTSUP,31.0
ARIS,45.64
ARKADE,38.28
ARMANFIN,47.95
AROGRANITE,64.78
ARSSBL,50.98
ARTEMISMED,56.96
ARTNIRMAN,47.22
ARVEE,39.33
ARVIND,58.52
ARVINDFASN,47.86
ARVSMART,41.54
ASAHIINDIA,53.77
ASAHISONG,51.73
ASAL,52.42
ASALCBR,60.87
ASHAPURMIN,44.29
ASHIANA,33.82
ASHIKA,16.22
ASHIMASYN,87.4
ASHOKA,44.67
ASHOKAMET,85.06
ASHOKLEY,31.57
ASIANENE,39.58
ASIANHOTNR,62.25
ASIANPAINT,50.34
ASIANTILES,34.02
ASKAUTOLTD,60.54
ASMS,69.42
ASPINWALL,81.56
ASTAR,47.95
ASTEC,58.65
ASTERDM,42.86
ASTRAL,48.56
ASTRAMICRO,38.3
ASTRAZEN,42.53
ATALREAL,30.53
ATAM,75.17
ATGL,17.85
ATHERENERG,21.79
ATL,56.4
ATLANTAA,67.43
ATLASCYCLE,68.22
ATUL,52.7
ATULAUTO,44.86
AUBANK,53.52
AURIGROW,46.45
AURIONPRO,52.11
AUROPHARMA,53.34
AURUM,55.99
AUTOAXLES,61.22
AUTOBEES,44.44
AUTOIETF,57.93
AVALON,45.9
AVANTEL,29.55
AVANTIFEED,32.31
AVG,46.04
AVL,68.2
AVONMORE,60.71
AVROIND,72.3
AVTNPL,53.75
AWFIS,45.47
AWHCL,47.48
AWL,56.54
AXISBANK,69.37
AXISBNKETF,85.84
AXISCADES,44.5
AXISCETF,91.95
AXISGOLD,82.86
AXISHCETF,95.69
AXISILVER,65.86
AXISNIFTY,68.65
AXISTECETF,80.44
AXISVALUE,96.45
AXITA,47.19
AXSENSEX,54.31
AYE,33.71
AYMSYNTEX,51.37
AZAD,53.25
BAGFILMS,78.03
BAIDFIN,67.41
BAJAJ-AUTO,45.27
BAJAJCON,50.58
BAJAJELEC,52.96
BAJAJFINSV,59.46
BAJAJHCARE,43.49
BAJAJHFL,54.8
BAJAJHIND,37.39
BAJAJHLDNG,48.74
BAJAJINDEF,66.77
BAJAJST,56.79
BAJEL,38.14
BAJFINANCE,58.97
BALAJEE,61.87
