SYMBOL,DELIV_PER
20MICRONS,59.53
21STCENMGM,100.0
360ONE,53.0
3BBLACKBIO,62.95
3IINFOLTD,31.28
3MINDIA,44.97
3PLAND,61.23
5PAISA,43.48
63MOONS,22.03
A2ZINFRA,59.81
AAATECH,91.73
AADHARHFC,60.82
AAKASH,75.77
AARNAV,58.42
AARON,55.38
AARTIDRUGS,53.7
AARTIIND,44.46
AARTIPHARM,56.08
AARTISURF,37.73
AARVI,43.18
AASTHA,18.64
AAVAS,48.35
ABB,33.33
ABBOTINDIA,43.64
ABCAPITAL,43.91
ABCOTS,52.84
ABDL,48.82
ABFRL,50.06
ABGSEC,74.55
ABINFRA,53.32
ABLBL,72.52
ABMINTLLTD,79.6
ABMKNO,90.54
ABREL,33.02
ABSL10BANK,86.69
ABSLAMC,48.99
ABSLBANETF,31.86
ABSLLIQUID,65.1
ABSLMSCIN,98.07
ABSLNN50ET,84.25
ABSLPSE,91.55
ACC,39.16
ACCELYA,69.97
ACE,51.0
ACEINTEG,97.44
ACI,69.68
ACL,94.27
ACMESOLAR,51.67
ACSTECH,79.19
ACUTAAS,49.98
ADANIENSOL,41.7
ADANIENT,32.32
ADANIGREEN,32.73
ADANIPORTS,66.41
ADANIPOWER,43.71
ADFFOODS,50.02
ADL,57.5
ADOR,63.0
ADROITINFO,87.05
ADSL,52.21
ADVAIT,54.23
ADVANCE,56.65
ADVANIHOTR,77.89
ADVENTHTL,62.35
ADVENZYMES,58.98
AEGISLOG,29.75
AEGISVOPAK,43.99
AEPL,80.55
AEQUS,50.48
AEROENTER,47.37
AEROFLEX,45.16
AERONEU,16.41
AEROPLANE,59.01
AETHER,44.15
AFCONS,57.93
AFFLE,49.22
AFIL,81.37
AFSL,57.55
AGARIND,44.45
AGARWALEYE,20.48
AGI,51.77
AGIIL,55.71
AGL,59.18
AGROPHOS,68.18
AHCL,56.37
AHLADA,62.24
AHLEAST,62.49
AHLUCONT,59.34
AIAENG,58.63
AIIL,38.45
AIRAN,77.29
AIROLAM,70.4
AJANTPHARM,46.02
AJAXENGG,46.49
AJMERA,42.66
AJOONI,77.3
AKASH,62.97
AKCAPIT,93.36
AKG,46.12
AKI,55.88
AKSHAR,42.52
AKUMS,58.39
ALANKIT,72.38
ALBERTDAVD,77.38
ALEMBICLTD,59.58
ALGOQUANT,26.91
ALICON,63.33
ALIVUS,36.92
ALKEM,51.63
ALKYLAMINE,19.87
ALLCARGO,50.28
ALLDIGI,58.5
ALLTIME,68.24
ALMONDZ,77.22
ALOKINDS,53.14
ALPA,59.79
ALPHA,60.4
ALPHAETF,55.08
ALPHAGEO,64.97
ALPINETEX,42.83
ALPL30IETF,59.21
AMAGI,51.4
AMBALALSA,41.76
AMBER,42.88
AMBICAAGAR,95.76
AMBIKCO,49.65
AMBUJACEM,50.09
AMDIND,73.51
AMJLAND,79.18
AMNPLST,57.18
AMRUTANJAN,56.65
ANANDRATHI,57.78
ANANTRAJ,41.81
ANDHRAPAP,58.89
ANDHRSUGAR,57.07
ANGELONE,31.31
ANIKINDS,71.12
ANMOL,77.68
ANTELOPUS,38.61
ANTGRAPHIC,91.32
ANTHEM,61.95
ANUHPHR,65.39
ANUP,57.24
ANURAS,34.31
AONEGOLD,54.59
AONELIQUID,59.44
AONENIFTY,51.12
AONESILVER,67.85
AONETMMQ50,81.46
AONETOTAL,68.63
APARINDS,37.14
APCL,80.43
APCOTEXIND,48.35
APEX,43.31
APLAPOLLO,46.0
APLLTD,44.52
APOLLO,25.15
APOLLOHOSP,43.01
APOLLOPIPE,61.0
APOLLOTYRE,43.96
APOLSINHOT,90.38
APTUS,53.65
AQYLON,44.53
ARCHIDPLY,81.37
ARCHIES,82.81
ARE&M,39.92
ARENTERP,64.13
ARFIN,9.88
ARIES,58.1
ARIHANT,23.62
