SYMBOL,DELIV_PER
20MICRONS,48.82
21STCENMGM,100.0
360ONE,56.07
3IINFOLTD,62.14
3MINDIA,56.53
3PLAND,95.52
5PAISA,41.55
63MOONS,56.39
A2ZINFRA,73.36
AADHARHFC,58.9
AAKASH,83.54
AAREYDRUGS,62.17
AARON,53.87
AARTECH,66.39
AARTIDRUGS,41.79
AARTIIND,33.92
AARTIPHARM,51.88
AARTISURF,63.98
AARVI,54.4
AAVAS,48.78
ABB,42.29
ABBOTINDIA,46.69
ABCAPITAL,28.09
ABCOTS,70.51
ABDL,47.41
ABFRL,33.71
ABGSEC,83.33
ABINFRA,89.78
ABLBL,52.56
ABMINTLLTD,92.26
ABREL,53.81
ABSLAMC,48.89
ABSLBANETF,71.5
ABSLLIQUID,81.56
ABSLNN50ET,75.04
ABSLPSE,71.29
ACC,51.1
ACCELYA,65.23
ACCURACY,80.52
ACE,37.8
ACEINTEG,76.22
ACI,42.85
ACL,63.61
ACMESOLAR,37.45
ACUTAAS,54.96
ADANIENSOL,27.93
ADANIENT,19.25
ADANIGREEN,22.26
ADANIPORTS,50.93
ADANIPOWER,32.95
ADFFOODS,21.54
ADL,90.36
ADOR,72.4
ADROITINFO,68.04
ADSL,23.24
ADVAIT,37.14
ADVANCE,22.26
ADVANIHOTR,62.86
ADVENTHTL,45.05
ADVENZYMES,59.4
AEGISLOG,40.2
AEGISVOPAK,40.0
AEQUS,47.65
AEROENTER,43.52
AEROFLEX,37.46
AERONEU,53.75
AETHER,39.8
AFCONS,41.32
AFFLE,52.87
AFFORDABLE,69.36
AFIL,62.12
AFSL,62.46
AGARIND,64.78
AGARWALEYE,35.74
AGI,63.5
AGIIL,27.06
AGROPHOS,58.65
AHCL,54.23
AHLADA,59.25
AHLEAST,73.15
AHLUCONT,62.71
AIAENG,51.64
AIIL,50.16
AIRAN,64.64
AIROLAM,83.94
AJANTPHARM,61.97
AJAXENGG,49.58
AJMERA,46.7
AJOONI,67.23
AKASH,58.23
AKG,91.56
AKI,92.01
AKSHAR,46.27
AKSHARCHEM,63.55
AKSHOPTFBR,52.25
AKUMS,51.77
AKZOINDIA,50.81
ALANKIT,66.29
ALBERTDAVD,72.99
ALEMBICLTD,59.39
ALGOQUANT,33.31
ALICON,42.49
ALIVUS,53.22
ALKALI,66.67
ALKEM,61.81
ALKYLAMINE,37.01
ALLCARGO,46.84
ALLDIGI,61.7
ALLTIME,50.61
ALMONDZ,70.07
ALOKINDS,27.78
ALPA,71.26
ALPHA,58.96
ALPHAETF,57.29
ALPHAGEO,67.93
ALPL30IETF,97.02
AMAGI,64.89
AMANTA,67.83
AMBER,31.18
AMBICAAGAR,78.91
AMBIKCO,74.54
AMBUJACEM,51.84
AMDIND,72.72
AMJLAND,44.78
AMNPLST,75.97
AMRUTANJAN,40.74
ANANDRATHI,67.96
ANANTRAJ,26.5
ANDHRAPAP,63.61
ANDHRSUGAR,48.76
ANGELONE,19.05
ANIKINDS,61.78
ANMOL,72.2
ANTELOPUS,21.34
ANTGRAPHIC,69.55
ANTHEM,56.15
ANUHPHR,39.53
ANUP,31.37
ANURAS,43.33
AONEGOLD,60.71
AONELIQUID,72.37
AONENIFTY,52.26
AONETMMQ50,66.08
AONETOTAL,63.01
APARINDS,31.39
APCL,49.73
APCOTEXIND,67.01
APEX,7.23
APLAPOLLO,59.07
APLLTD,47.34
APOLLO,35.27
APOLLOHOSP,55.29
APOLLOPIPE,52.76
APOLLOTYRE,45.86
APOLSINHOT,53.13
APTECHT,48.53
