SYMBOL,DELIV_PER
20MICRONS,56.2
21STCENMGM,84.86
360ONE,53.08
3BBLACKBIO,50.49
3MINDIA,60.11
3PLAND,72.64
5PAISA,54.71
63MOONS,46.31
A2ZINFRA,70.01
AAATECH,95.01
AADHARHFC,50.27
AAKASH,66.03
AAREYDRUGS,79.47
AARON,77.65
AARTIDRUGS,48.99
AARTIIND,54.54
AARTIPHARM,50.98
AARVI,79.77
AASTHA,49.04
AAVAS,55.78
ABANSENT,85.91
ABB,47.84
ABBOTINDIA,52.49
ABCAPITAL,50.44
ABCOTS,76.15
ABDL,45.86
ABFRL,61.15
ABGSEC,60.0
ABLBL,54.32
ABMKNO,94.7
ABREL,46.6
ABSL10BANK,98.72
ABSLAMC,49.68
ABSLBANETF,52.69
ABSLLIQUID,92.11
ABSLMSCIN,87.29
ABSLNN50ET,48.92
ABSLPSE,85.95
ACC,54.25
ACCELYA,66.35
ACE,50.85
ACEINTEG,97.71
ACGL,78.71
ACI,56.93
ACL,68.79
ACMESOLAR,42.84
ACUTAAS,43.96
ADANIENSOL,42.21
ADANIENT,51.64
ADANIGREEN,50.06
ADANIPORTS,57.2
ADANIPOWER,46.77
ADDIND,66.67
ADFFOODS,36.01
ADL,28.65
ADOR,55.24
ADROITINFO,65.3
ADSL,49.03
ADVAIT,50.15
ADVANCE,68.26
ADVANIHOTR,78.65
ADVENTHTL,25.43
ADVENZYMES,58.54
ADVIKCA,84.59
AEGISLOG,38.49
AEGISVOPAK,28.61
AEPL,81.05
AEQUS,41.01
AEROENTER,45.78
AEROFLEX,44.6
AERONEU,91.25
AEROPLANE,62.1
AETHER,40.63
AFCONS,14.95
AFFLE,49.83
AFFORDABLE,70.16
AFIL,69.01
AFSL,81.69
AGARIND,46.24
AGARWALEYE,53.03
AGI,48.59
AGIIL,45.46
AGL,54.1
AGRITECH,84.05
AGROPHOS,71.41
AHCL,10.78
AHLADA,78.9
AHLEAST,91.07
AHLUCONT,52.14
AIAENG,54.27
AIIL,43.88
AIRAN,58.24
AIROLAM,65.67
AJANTPHARM,69.74
AJAXENGG,58.58
AJMERA,54.25
AJOONI,73.29
AKASH,94.27
AKCAPIT,95.59
AKG,94.15
AKSHAR,62.36
AKUMS,49.24
ALANKIT,83.89
ALBERTDAVD,51.64
ALEMBICLTD,56.38
ALFREDHE,79.71
ALGOQUANT,36.0
ALICON,54.08
ALIVUS,53.65
ALKALI,57.03
ALKEM,44.53
ALKYLAMINE,49.33
ALLCARGO,34.52
ALLDIGI,72.61
ALLTIME,39.75
ALMONDZ,70.42
ALOKINDS,42.54
ALPA,82.0
ALPHA,62.22
ALPHAETF,74.07
ALPINETEX,53.88
ALPL30IETF,93.48
ALUFLUOR,87.46
AMAGI,41.74
AMAL,69.64
AMARJOTHI,89.27
AMBER,34.12
AMBICAAGAR,76.49
AMBIKCO,83.5
AMBUJACEM,44.99
AMDIND,25.0
AMJLAND,84.79
AMNPLST,91.1
AMRUTANJAN,58.44
ANANDRATHI,61.83
ANANTRAJ,44.74
ANDHRAPAP,34.1
ANDHRSUGAR,48.14
ANDREWYU,75.94
ANGELONE,35.69
ANIKINDS,64.09
ANMOL,49.2
ANNAPURNA,59.77
ANSALBU,87.24
ANTELOPUS,16.55
ANTGRAPHIC,64.97
ANTHEM,55.93
ANUHPHR,47.1
ANUP,57.06
ANURAS,58.43
AONEGOLD,45.96
AONELIQUID,71.73
AONENIFTY,91.51
AONESILVER,62.82
AONETMMQ50,79.79
AONETOTAL,51.09
APARINDS,39.45
APCL,96.05
APCOTEXIND,56.34
APEX,47.6
APLAPOLLO,50.59
APLLTD,43.87
APOLLO,37.01
APOLLOHOSP,61.9
APOLLOPIPE,45.4
APOLLOTYRE,41.28
APOLSINHOT,82.86
APOORVA,100.0
APTUS,58.31
AQYLON,97.08
ARCHIDPLY,68.96
ARCHIES,90.38
ARCL,100.0
ARDEE,56.57
ARE&M,48.71
ARENTERP,71.66
ARFIN,17.19
ARIHANT,20.45
ARIHANTCAP,49.03
ARIHANTSUP,73.36
ARIS,41.07
ARKADE,40.56
ARMANFIN,52.42
AROGRANITE,94.39
ARROWGREEN,52.88
ARSSBL,54.6
ARTEMISMED,53.43
ARTNIRMAN,99.4
ARVEE,55.35
ARVIND,35.77
ARVINDFASN,38.09
ARVSMART,47.78
ARYAMAN,100.0
ASAHIINDIA,61.3
ASAL,59.47
ASALCBR,58.85
ASHAPURMIN,49.13
ASHIANA,66.81
ASHIMASYN,73.41
ASHOKA,51.5
ASHOKAMET,46.77
ASHOKLEY,49.55
ASIANENE,47.74
ASIANHOTNR,16.95
