SYMBOL,DELIV_PER
20MICRONS,47.51
21STCENMGM,89.93
360ONE,57.58
3BBLACKBIO,49.13
3MINDIA,46.01
3PLAND,98.49
5PAISA,51.42
63MOONS,45.32
A2ZINFRA,84.43
AAATECH,68.33
AADHARHFC,44.44
AAKASH,79.35
AAREYDRUGS,49.92
AARON,71.51
AARTIDRUGS,49.35
AARTIIND,41.27
AARTIPHARM,44.33
AARVI,61.35
AASTHA,67.39
AAVAS,56.43
ABANSENT,72.69
ABB,51.93
ABBOTINDIA,58.92
ABCAPITAL,60.18
ABCOTS,96.44
ABDL,60.8
ABFRL,45.66
ABGSEC,98.04
ABLBL,65.51
ABMKNO,83.57
ABREL,47.96
ABSL10BANK,95.49
ABSLAMC,49.12
ABSLBANETF,67.25
ABSLLIQUID,58.52
ABSLMSCIN,99.73
ABSLNN50ET,77.03
ABSLPSE,66.27
ACC,47.94
ACCELYA,76.88
ACE,39.2
ACEINTEG,79.28
ACGL,63.01
ACI,61.53
ACL,71.32
ACMESOLAR,48.36
ACUTAAS,49.45
ADANIENSOL,40.69
ADANIENT,44.04
ADANIGREEN,35.69
ADANIPORTS,65.49
ADANIPOWER,40.86
ADDIND,81.0
ADFFOODS,30.35
ADL,35.8
ADOR,53.59
ADROITINFO,43.39
ADSL,52.78
ADVAIT,42.96
ADVANCE,52.87
ADVANIHOTR,61.93
ADVENTHTL,46.7
ADVENZYMES,53.97
ADVIKCA,71.51
AEGISLOG,34.4
AEGISVOPAK,40.73
AEPL,51.14
AEQUS,44.81
AEROENTER,40.43
AEROFLEX,23.35
AERONEU,50.84
AEROPLANE,67.86
AETHER,44.99
AFCONS,45.47
AFFLE,37.0
AFFORDABLE,46.0
AFIL,74.71
AFSL,78.87
AGARIND,48.49
AGARWALEYE,81.72
AGI,44.49
AGIIL,64.31
AGL,15.47
AGRITECH,55.42
AGROPHOS,70.83
AHCL,44.28
AHLADA,56.55
AHLEAST,82.47
AHLUCONT,53.76
AIAENG,56.95
AIIL,44.45
AIRAN,50.35
AIROLAM,63.46
AJANTPHARM,56.01
AJAXENGG,45.51
AJMERA,53.16
AJOONI,73.59
AKASH,82.87
AKCAPIT,90.92
AKG,96.17
AKI,42.98
AKSHAR,26.91
AKUMS,59.68
ALANKIT,75.17
ALBERTDAVD,54.88
ALEMBICLTD,33.31
ALGOQUANT,27.36
ALICON,56.16
ALIVUS,58.33
ALKALI,23.12
ALKEM,51.0
ALKYLAMINE,44.6
ALLCARGO,28.21
ALLDIGI,82.03
ALLTIME,61.59
ALMONDZ,65.41
ALOKINDS,39.51
ALPA,28.26
ALPHA,59.45
ALPHAETF,86.92
ALPINETEX,42.36
ALPL30IETF,71.51
ALUFLUOR,80.81
AMAGI,42.43
AMAL,84.06
