SYMBOL,DELIV_PER
20MICRONS,45.05
21STCENMGM,100.0
360ONE,48.26
3BBLACKBIO,54.68
3IINFOLTD,72.07
3MINDIA,44.5
3PLAND,54.71
5PAISA,47.87
63MOONS,59.02
A2ZINFRA,72.22
AAATECH,28.26
AADHARHFC,62.87
AAKASH,74.5
AARNAV,45.59
AARON,66.22
AARTECH,72.71
AARTIDRUGS,43.17
AARTIIND,27.91
AARTIPHARM,52.59
AARTISURF,73.23
AARVI,47.09
AAVAS,57.99
ABB,31.95
ABBOTINDIA,56.3
ABCAPITAL,40.19
ABCOTS,45.15
ABDL,31.09
ABFRL,47.62
ABGSEC,50.0
ABINFRA,70.81
ABLBL,54.41
ABMINTLLTD,64.08
ABMKNO,95.82
ABREL,36.41
ABSL10BANK,61.44
ABSLAMC,53.06
ABSLBANETF,71.75
ABSLLIQUID,62.15
ABSLMSCIN,51.42
ABSLNN50ET,90.88
ABSLPSE,78.4
ACC,44.88
ACCELYA,61.08
ACCURACY,71.8
ACE,45.8
ACEINTEG,43.41
ACI,55.07
ACL,71.65
ACMESOLAR,40.33
ACSTECH,74.84
ACUTAAS,46.81
ADANIENSOL,30.3
ADANIENT,36.42
ADANIGREEN,35.14
ADANIPORTS,45.1
ADANIPOWER,31.97
ADFFOODS,27.82
ADL,72.18
ADOR,65.91
ADROITINFO,77.87
ADSL,45.86
ADVAIT,46.22
ADVANCE,58.92
ADVANIHOTR,65.88
ADVENTHTL,46.78
ADVENZYMES,51.81
AEGISLOG,22.29
AEGISVOPAK,36.64
AEPL,71.41
AEQUS,34.82
AEROENTER,20.25
AEROFLEX,37.99
AERONEU,25.58
AETHER,49.64
AFCONS,42.31
AFFLE,60.71
AFSL,84.9
AGARIND,37.75
AGARWALEYE,56.08
AGI,49.85
AGIIL,38.04
AGROPHOS,72.24
AHCL,45.6
AHLADA,66.97
AHLEAST,82.77
AHLUCONT,51.21
AIAENG,41.6
AIIL,37.01
AIRAN,78.41
AIROLAM,98.64
AJANTPHARM,58.03
AJAXENGG,51.04
AJMERA,42.47
AJOONI,73.12
AKASH,65.16
AKCAPIT,77.73
AKG,83.44
AKI,74.89
AKSHAR,44.45
AKSHARCHEM,55.38
AKUMS,48.9
ALANKIT,75.75
ALBERTDAVD,88.77
ALEMBICLTD,37.93
ALGOQUANT,19.09
ALICON,44.96
ALIVUS,82.27
ALKEM,60.47
ALKYLAMINE,29.6
ALLCARGO,53.83
ALLDIGI,72.14
ALLTIME,47.07
ALMONDZ,78.63
ALOKINDS,40.93
ALPA,71.31
ALPHA,72.67
ALPHAETF,83.28
ALPHAGEO,60.81
ALPL30IETF,45.63
AMAGI,29.03
AMBALALSA,55.1
AMBER,20.28
AMBICAAGAR,65.43
AMBIKCO,55.66
AMBUJACEM,52.25
AMDIND,40.46
AMIRCHAND,29.88
AMJLAND,58.54
AMNPLST,67.33
AMRUTANJAN,51.54
ANANDRATHI,42.21
ANANTRAJ,42.61
ANDHRAPAP,64.69
ANDHRSUGAR,49.41
ANGELONE,31.8
ANMOL,76.86
ANTELOPUS,52.25
ANTGRAPHIC,72.55
ANTHEM,27.57
ANUHPHR,55.55
ANUP,39.06
ANURAS,50.98
AONEGOLD,61.14
AONELIQUID,90.56
AONENIFTY,92.74
AONESILVER,72.7
AONETMMQ50,96.05
AONETOTAL,79.62
APARINDS,39.26
APCL,64.74
APCOTEXIND,36.91
APEX,21.45
APLAPOLLO,54.02
APLLTD,37.79
APOLLO,26.89
APOLLOHOSP,72.28
APOLLOPIPE,43.03
APOLLOTYRE,32.77
APOLSINHOT,65.21
APTUS,49.43
AQYLON,54.18
ARCHIDPLY,83.87
ARCHIES,67.52
ARE&M,47.52
ARENTERP,66.83
ARFIN,35.0
ARIES,53.43
ARIHANT,74.65
ARIHANTCAP,46.83
ARIHANTSUP,59.22
ARIS,50.63
ARKADE,22.24
ARMANFIN,56.93
AROGRANITE,61.3
ARSSBL,48.6
ARTEMISMED,65.24
ARTNIRMAN,66.97
ARVEE,56.16
ARVIND,41.23
ARVINDFASN,51.39
ARVSMART,64.45
ASAHIINDIA,54.26
ASAHISONG,68.47
ASAL,50.46
ASALCBR,45.69
