SYMBOL,DELIV_PER
20MICRONS,44.71
21STCENMGM,66.2
360ONE,56.65
3IINFOLTD,59.23
3MINDIA,40.13
3PLAND,50.34
5PAISA,6.72
63MOONS,33.32
A2ZINFRA,84.47
AAATECH,53.45
AADHARHFC,59.37
AAKASH,68.13
AAREYDRUGS,53.85
AARON,62.04
AARTECH,57.73
AARTIDRUGS,58.26
AARTIIND,43.25
AARTIPHARM,40.09
AARTISURF,38.68
AARVI,27.52
AAVAS,91.3
ABB,47.55
ABBOTINDIA,59.51
ABCAPITAL,48.52
ABCOTS,53.14
ABDL,51.36
ABFRL,51.78
ABINFRA,61.05
ABLBL,37.48
ABMINTLLTD,68.94
ABREL,58.85
ABSLAMC,53.41
ABSLBANETF,91.31
ABSLLIQUID,86.78
ABSLNN50ET,93.63
ABSLPSE,65.3
ACC,51.59
ACCELYA,73.79
ACCURACY,64.68
ACE,54.1
ACEINTEG,53.76
ACI,39.34
ACL,72.94
ACMESOLAR,57.73
ACUTAAS,46.92
ADANIENSOL,49.64
ADANIENT,34.04
ADANIGREEN,28.13
ADANIPORTS,60.39
ADANIPOWER,44.12
ADFFOODS,40.01
ADL,78.63
ADOR,60.87
ADROITINFO,94.6
ADSL,47.5
ADVANCE,45.61
ADVANIHOTR,45.89
ADVENTHTL,59.48
ADVENZYMES,68.29
AEGISLOG,46.43
AEGISVOPAK,49.7
AEQUS,38.4
AEROENTER,20.78
AEROFLEX,47.18
AERONEU,2.98
AETHER,49.38
AFCONS,83.54
AFFLE,48.95
AFFORDABLE,50.54
AFIL,59.47
AFSL,73.58
AGARIND,53.81
AGARWALEYE,95.29
AGI,49.72
AGIIL,65.52
AGROPHOS,62.26
AHCL,45.83
AHLADA,65.7
AHLEAST,62.84
AHLUCONT,53.53
AIAENG,51.34
AIIL,29.54
AIRAN,75.17
AIROLAM,57.58
AJANTPHARM,60.49
AJAXENGG,63.73
AJMERA,13.52
AJOONI,69.39
AKASH,60.48
AKG,82.99
AKI,89.07
AKSHAR,53.44
AKSHARCHEM,91.24
AKSHOPTFBR,80.22
AKUMS,61.34
AKZOINDIA,61.24
ALANKIT,74.9
ALBERTDAVD,73.26
ALEMBICLTD,52.52
ALGOQUANT,29.5
ALICON,61.63
ALIVUS,55.55
ALKALI,72.86
ALKEM,58.99
ALKYLAMINE,15.62
ALLCARGO,52.19
ALLDIGI,75.33
ALLTIME,66.0
ALMONDZ,78.33
ALOKINDS,51.63
ALPA,63.52
ALPHA,54.32
ALPHAETF,40.41
ALPHAGEO,71.25
ALPL30IETF,98.38
AMANTA,66.29
AMBER,31.25
AMBICAAGAR,68.28
AMBIKCO,60.32
AMBUJACEM,51.29
AMDIND,56.7
AMJLAND,85.95
AMNPLST,53.95
AMRUTANJAN,54.85
ANANDRATHI,65.05
ANANTRAJ,36.75
ANDHRAPAP,54.26
ANDHRSUGAR,57.74
ANGELONE,26.06
ANIKINDS,17.87
ANMOL,68.27
ANTELOPUS,9.98
ANTGRAPHIC,78.5
ANTHEM,45.21
ANUHPHR,67.57
ANUP,56.76
ANURAS,20.22
AONEGOLD,73.98
AONELIQUID,49.78
AONENIFTY,78.51
AONETMMQ50,88.01
AONETOTAL,44.49
APARINDS,42.39
APCL,69.6
APCOTEXIND,74.69
APEX,25.5
APLAPOLLO,52.88
APLLTD,57.59
APOLLO,33.74
APOLLOHOSP,70.01
APOLLOPIPE,54.35
APOLLOTYRE,56.52
APOLSINHOT,83.89
APTECHT,50.55
APTUS,60.98
ARCHIDPLY,79.6
ARCHIES,53.05
ARE&M,50.49
ARENTERP,61.65
ARFIN,31.0
ARIES,49.32
ARIHANTCAP,58.48
ARIHANTSUP,44.04
ARISINFRA,14.81
ARKADE,46.91
ARMANFIN,54.95
AROGRANITE,83.68
ARROWGREEN,59.02
ARSSBL,31.37
ARTEMISMED,45.11
ARVIND,47.06
ARVINDFASN,54.39
ARVSMART,44.23
ASAHIINDIA,32.89
ASAHISONG,64.96
ASAL,44.07
ASALCBR,42.73
ASHAPURMIN,38.35
ASHIANA,70.78
ASHIMASYN,73.37
ASHOKA,48.35
ASHOKAMET,81.07
ASHOKLEY,48.12
ASIANENE,43.33
ASIANHOTNR,38.01
ASIANPAINT,50.18
ASIANTILES,64.65
ASKAUTOLTD,46.21
ASMS,66.04
ASPINWALL,72.83
ASTEC,30.7
ASTERDM,61.96
ASTRAL,67.49
