SYMBOL,DELIV_PER
20MICRONS,33.86
21STCENMGM,83.86
360ONE,41.21
3BBLACKBIO,65.76
3IINFOLTD,60.9
3MINDIA,29.91
3PLAND,79.46
5PAISA,38.23
63MOONS,34.1
A2ZINFRA,72.19
AAATECH,92.39
AADHARHFC,53.79
AAKASH,74.27
AARNAV,30.68
AARON,68.66
AARTIDRUGS,47.24
AARTIIND,36.91
AARTIPHARM,44.84
AARTISURF,53.44
AARVI,24.17
AAVAS,43.63
ABB,28.54
ABBOTINDIA,56.16
ABCAPITAL,63.22
ABCOTS,27.27
ABDL,43.63
ABFRL,57.92
ABGSEC,100.0
ABINFRA,39.37
ABLBL,56.62
ABMINTLLTD,100.0
ABMKNO,85.81
ABREL,47.65
ABSL10BANK,98.65
ABSLAMC,62.26
ABSLBANETF,81.89
ABSLLIQUID,95.18
ABSLMSCIN,91.98
ABSLNN50ET,51.14
ABSLPSE,71.52
ACC,42.35
ACCELYA,51.39
ACE,49.79
ACEINTEG,85.96
ACI,52.68
ACL,95.32
ACMESOLAR,57.15
ACSTECH,79.78
ACUTAAS,51.35
ADANIENSOL,22.88
ADANIENT,45.84
ADANIGREEN,50.82
ADANIPORTS,42.82
ADANIPOWER,42.35
ADFFOODS,46.96
ADL,95.12
ADOR,32.67
ADROITINFO,95.15
ADSL,39.48
ADVAIT,55.26
ADVANCE,56.44
ADVANIHOTR,62.27
ADVENTHTL,51.14
ADVENZYMES,54.87
AEGISLOG,18.21
AEGISVOPAK,35.01
AEPL,69.03
AEQUS,39.41
AEROENTER,47.14
AEROFLEX,42.55
AERONEU,15.01
AETHER,52.4
AFCONS,12.68
AFFLE,42.84
AFSL,66.68
AGARIND,45.54
AGARWALEYE,50.98
AGI,52.39
AGIIL,17.4
AGL,73.58
AGROPHOS,87.93
AHCL,51.16
AHLADA,67.11
AHLEAST,91.43
AHLUCONT,42.66
AIAENG,56.64
AIIL,19.84
AIRAN,86.13
AIROLAM,62.29
AJANTPHARM,46.31
AJAXENGG,55.09
AJMERA,42.96
AJOONI,80.36
AKASH,98.04
AKCAPIT,94.26
AKG,92.51
AKI,63.6
AKSHAR,61.21
AKUMS,52.51
ALANKIT,66.01
ALBERTDAVD,79.52
ALEMBICLTD,59.01
ALGOQUANT,31.85
ALICON,49.48
ALIVUS,52.96
ALKEM,54.77
ALKYLAMINE,41.62
ALLCARGO,53.78
ALLDIGI,73.73
ALLTIME,62.2
ALMONDZ,64.57
ALOKINDS,52.59
ALPA,65.55
