SYMBOL,DELIV_PER
20MICRONS,31.86
21STCENMGM,71.02
360ONE,55.07
3BBLACKBIO,60.8
3IINFOLTD,84.84
3MINDIA,27.3
3PLAND,69.81
5PAISA,73.32
63MOONS,64.24
A2ZINFRA,70.95
AAATECH,70.38
AADHARHFC,51.61
AAKASH,85.52
AARNAV,37.69
AARON,71.7
AARTECH,51.45
AARTIDRUGS,32.04
AARTIIND,40.4
AARTIPHARM,50.54
AARTISURF,67.91
AARVI,60.24
AAVAS,54.87
ABB,50.85
ABBOTINDIA,54.28
ABCAPITAL,47.14
ABCOTS,42.97
ABDL,44.2
ABFRL,54.81
ABGSEC,100.0
ABINFRA,12.84
ABLBL,56.86
ABMINTLLTD,96.08
ABMKNO,100.0
ABREL,42.19
ABSL10BANK,78.15
ABSLAMC,44.52
ABSLBANETF,82.28
ABSLLIQUID,87.57
ABSLMSCIN,87.79
ABSLNN50ET,72.67
ABSLPSE,68.91
ACC,73.7
ACCELYA,81.26
ACCURACY,84.47
ACE,45.78
ACEINTEG,62.0
ACI,43.6
ACL,75.26
ACMESOLAR,47.81
ACSTECH,64.15
ACUTAAS,39.18
ADANIENSOL,48.15
ADANIENT,48.06
ADANIGREEN,46.97
ADANIPORTS,50.37
ADANIPOWER,33.78
ADFFOODS,43.78
ADL,66.55
ADOR,60.79
ADROITINFO,79.67
ADSL,18.91
ADVAIT,39.38
ADVANCE,69.92
ADVANIHOTR,52.36
ADVENTHTL,56.5
ADVENZYMES,55.31
AEGISLOG,24.49
AEGISVOPAK,53.67
AEPL,77.72
AEQUS,31.1
AEROENTER,44.52
AEROFLEX,37.12
AERONEU,42.68
AETHER,45.78
AFCONS,28.82
AFFLE,54.48
AFSL,72.43
AGARIND,44.08
AGARWALEYE,47.12
AGI,50.75
AGIIL,65.32
AGROPHOS,59.82
AHCL,50.43
AHLADA,89.46
AHLEAST,77.83
AHLUCONT,54.27
AIAENG,54.01
AIIL,46.81
AIRAN,77.04
AIROLAM,72.09
AJANTPHARM,37.22
AJAXENGG,58.89
AJMERA,28.49
AJOONI,58.26
AKASH,86.23
AKCAPIT,87.23
AKG,94.82
AKI,74.18
AKSHAR,84.43
AKSHARCHEM,41.12
AKUMS,55.93
ALANKIT,68.84
ALBERTDAVD,91.72
ALEMBICLTD,39.66
ALGOQUANT,17.66
ALICON,52.55
ALIVUS,49.44
ALKEM,52.46
ALKYLAMINE,33.92
ALLCARGO,46.91
ALLDIGI,59.46
ALLTIME,51.62
ALMONDZ,74.3
ALOKINDS,46.61
ALPA,70.17
ALPHA,66.02
ALPHAETF,66.04
ALPHAGEO,54.71
ALPL30IETF,31.88
AMAGI,18.01
AMBALALSA,71.01
AMBER,26.29
AMBICAAGAR,87.13
AMBIKCO,51.56
AMBUJACEM,53.95
AMDIND,56.68
AMIRCHAND,39.83
AMJLAND,61.52
AMNPLST,42.74
AMRUTANJAN,69.99
ANANDRATHI,50.2
ANANTRAJ,37.46
ANDHRAPAP,62.81
ANDHRSUGAR,21.88
ANGELONE,40.34
ANMOL,66.95
ANTELOPUS,48.88
ANTGRAPHIC,53.94
ANTHEM,58.02
ANUHPHR,72.8
ANUP,52.29
ANURAS,44.58
AONEGOLD,41.79
AONELIQUID,90.55
AONENIFTY,94.04
AONESILVER,35.32
AONETMMQ50,64.36
AONETOTAL,61.65
APARINDS,42.81
APCL,60.97
APCOTEXIND,55.77
APEX,23.67
APLAPOLLO,68.34
APLLTD,64.82
APOLLO,20.73
