SYMBOL,DELIV_PER
20MICRONS,41.37
21STCENMGM,91.41
360ONE,53.06
3IINFOLTD,67.96
3MINDIA,55.99
3PLAND,66.84
5PAISA,33.05
63MOONS,11.6
A2ZINFRA,71.41
AADHARHFC,67.47
AAKASH,63.92
AAREYDRUGS,53.78
AARON,54.72
AARTECH,68.56
AARTIDRUGS,39.57
AARTIIND,36.83
AARTIPHARM,53.67
AARTISURF,42.8
AARVI,37.97
AAVAS,58.37
ABB,42.6
ABBOTINDIA,56.12
ABCAPITAL,54.94
ABCOTS,55.72
ABDL,54.22
ABFRL,38.33
ABGSEC,98.08
ABINFRA,56.61
ABLBL,44.89
ABMINTLLTD,47.48
ABREL,59.69
ABSLAMC,67.46
ABSLBANETF,78.44
ABSLLIQUID,89.32
ABSLNN50ET,63.21
ABSLPSE,93.06
ACC,48.93
ACCELYA,54.15
ACCURACY,61.92
ACE,42.44
ACEINTEG,86.89
ACI,39.7
ACL,60.89
ACMESOLAR,27.08
ACUTAAS,51.31
ADANIENSOL,38.42
ADANIENT,31.67
ADANIGREEN,41.57
ADANIPORTS,60.71
ADANIPOWER,46.55
ADFFOODS,48.94
ADL,76.18
ADOR,69.18
ADROITINFO,66.02
ADSL,50.19
ADVAIT,57.67
ADVANCE,31.11
ADVANIHOTR,53.6
ADVENTHTL,29.25
ADVENZYMES,44.44
AEGISLOG,40.79
AEGISVOPAK,80.33
AEQUS,35.62
AEROENTER,22.97
AEROFLEX,14.86
AERONEU,34.66
AETHER,51.54
AFCONS,59.43
AFFLE,55.38
AFFORDABLE,55.19
AFIL,54.33
AFSL,84.47
AGARIND,63.11
AGARWALEYE,58.05
AGI,60.92
AGIIL,30.68
AGROPHOS,42.2
AHCL,63.71
AHLADA,68.13
AHLEAST,32.76
AHLUCONT,48.09
AIAENG,47.56
AIIL,44.36
AIRAN,66.95
AIROLAM,71.53
AJANTPHARM,41.61
AJAXENGG,48.44
AJMERA,43.64
AJOONI,51.09
AKASH,46.64
AKG,73.39
AKI,74.16
AKSHAR,58.92
AKSHARCHEM,69.09
AKSHOPTFBR,62.95
AKUMS,44.69
AKZOINDIA,67.84
ALANKIT,52.2
ALBERTDAVD,68.02
ALEMBICLTD,47.82
ALGOQUANT,23.22
ALICON,69.99
ALIVUS,49.52
ALKALI,55.34
ALKEM,60.46
ALKYLAMINE,30.14
ALLCARGO,39.78
ALLDIGI,57.24
ALLTIME,61.11
ALMONDZ,54.04
ALOKINDS,35.03
ALPA,64.66
ALPHA,39.16
ALPHAETF,59.43
ALPHAGEO,81.1
ALPL30IETF,69.77
AMAGI,31.65
AMANTA,70.03
AMBER,30.07
AMBICAAGAR,78.0
AMBIKCO,64.73
AMBUJACEM,39.68
AMDIND,77.43
AMJLAND,61.19
AMNPLST,55.27
AMRUTANJAN,75.01
ANANDRATHI,52.67
ANANTRAJ,26.25
ANDHRAPAP,60.57
ANDHRSUGAR,67.37
ANGELONE,30.46
ANIKINDS,69.86
ANMOL,71.88
ANTELOPUS,30.7
ANTGRAPHIC,61.1
ANTHEM,66.96
ANUHPHR,47.82
ANUP,47.19
ANURAS,65.66
AONEGOLD,47.22
AONELIQUID,76.42
AONENIFTY,59.01
AONETMMQ50,92.85
AONETOTAL,60.99
APARINDS,41.77
APCL,44.24
APCOTEXIND,33.7
APEX,28.34
APLAPOLLO,61.26
APLLTD,48.41
APOLLO,37.56
APOLLOHOSP,64.15
APOLLOPIPE,44.31
APOLLOTYRE,59.29
APOLSINHOT,86.4
APTECHT,62.97
APTUS,65.38
ARCHIDPLY,34.87
ARCHIES,75.65
ARE&M,47.02
ARENTERP,85.95
ARFIN,47.23
ARIES,50.86
ARIHANTCAP,29.27
ARIHANTSUP,20.14
ARISINFRA,40.87
ARKADE,40.01
ARMANFIN,54.94
AROGRANITE,48.87
ARROWGREEN,51.61
ARSSBL,41.43
ARTEMISMED,57.18
ARTNIRMAN,90.16
ARVIND,26.84
ARVINDFASN,52.19
ARVSMART,49.62
ASAHIINDIA,32.26
ASAHISONG,63.92
ASAL,67.47
ASALCBR,45.57
ASHAPURMIN,48.67
ASHIANA,50.0
ASHIMASYN,71.07
ASHOKA,39.04
ASHOKAMET,75.94
ASHOKLEY,52.04
ASIANENE,55.3
ASIANHOTNR,15.13
ASIANPAINT,46.45
ASIANTILES,53.87
ASKAUTOLTD,46.11
ASMS,65.75
ASPINWALL,66.83
ASTEC,22.29
ASTERDM,53.92
ASTRAL,51.26
ASTRAMICRO,46.87
ASTRAZEN,53.25
ASTRON,66.83
ATALREAL,20.25
ATAM,76.67
ATGL,35.13
ATHERENERG,24.72
ATL,49.14
ATLANTAA,29.56
ATLANTAELE,48.93
ATLASCYCLE,79.62
ATUL,50.84
ATULAUTO,45.21
AUBANK,65.48
AURIONPRO,50.61
AUROPHARMA,46.94
AURUM,56.28
AUTOAXLES,56.14
AUTOBEES,57.26
AUTOIETF,64.92
AUTOIND,51.84
AVADHSUGAR,46.37
AVALON,14.21
AVANTEL,28.0
AVANTIFEED,38.16
AVG,32.04
AVL,67.79
AVONMORE,61.03
AVTNPL,56.76
AWFIS,65.03
AWHCL,8.28
AWL,58.99
AXISBANK,73.07
AXISBNKETF,95.27
AXISBPSETF,66.47
AXISCADES,57.7
AXISCETF,75.09
AXISGOLD,53.25
AXISHCETF,83.24
AXISILVER,40.96
AXISNIFTY,58.52
AXISTECETF,75.08
AXISVALUE,85.44
AXSENSEX,99.75
AYMSYNTEX,38.0
AZAD,38.89
BAGFILMS,73.83
BAIDFIN,62.56
BAJAJ-AUTO,55.89
BAJAJCON,26.31
BAJAJELEC,14.61
BAJAJFINSV,73.94
BAJAJHCARE,50.16
BAJAJHFL,21.97
BAJAJHIND,41.3
BAJAJHLDNG,62.56
BAJAJINDEF,35.87
BAJEL,43.31
BAJFINANCE,69.98
BALAJEE,70.3
BALAJITELE,50.36
BALAMINES,28.0
BALAXI,76.92
BALKRISHNA,68.91
BALKRISIND,73.65
BALMLAWRIE,44.77
BALPHARMA,62.32
BALRAMCHIN,48.85
BALUFORGE,22.75
BANARBEADS,59.22
BANARISUG,58.25
BANCOINDIA,29.05
BANDHANBNK,52.55
BANG,76.96
BANKA,91.08
BANKADD,53.81
BANKBARODA,48.09
BANKBEES,53.9
BANKBETA,90.02
BANKBETF,80.65
BANKETF,67.05
BANKIETF,92.57
BANKINDIA,40.54
BANKNIFTY1,85.09
BANKPSU,73.33
BANSALWIRE,57.99
BANSWRAS,55.93
BASF,76.13
BASML,85.84
BATAINDIA,44.11
BAYERCROP,61.01
BBETF0432,81.68
BBL,24.01
BBNPNBETF,48.67
BBNPPGOLD,49.16
BBOX,42.04
BBTC,44.05
BBTCL,96.84
BCG,42.34
BCLIND,34.03
BCONCEPTS,59.41
BDL,36.7
BEARDSELL,63.02
BECTORFOOD,54.47
BEDMUTHA,66.98
BEL,52.32
BELLACASA,35.05
BELRISE,46.2
BEML,36.42
BEPL,51.47
BERGEPAINT,54.21
BETA,67.62
BFINVEST,42.99
BFSI,75.59
BGRENERGY,40.47
BHAGCHEM,58.03
BHAGERIA,58.34
BHANDARI,68.42
BHARATCOAL,16.47
BHARATFORG,55.28
BHARATGEAR,71.84
BHARATRAS,41.46
BHARATSE,46.47
BHARATWIRE,59.7
BHARTIARTL,74.78
BHARTIHEXA,54.99
BHEL,33.07
BIGBLOC,58.46
BIKAJI,62.95
BIL,75.48
BIOCON,55.9
BIOFILCHEM,88.43
BIRLACABLE,47.66
BIRLACORPN,50.12
BIRLAMONEY,38.48
BIRLANU,49.29
BLACKBUCK,72.97
BLAL,70.13
BLBLIMITED,81.58
BLISSGVS,33.53
BLKASHYAP,44.84
BLS,35.31
BLSE,39.94
BLUECOAST,60.64
BLUEDART,51.68
BLUEJET,61.71
BLUESTARCO,36.94
BLUESTONE,45.34
BLUSPRING,80.36
BMWVENTLTD,66.93
BODALCHEM,55.55
BOHRAIND,97.25
BOMDYEING,36.05
BOROLTD,58.79
BORORENEW,48.59
BOROSCI,68.69
BOSCH-HCIL,54.85
BOSCHLTD,54.17
BPCL,61.6
BPL,45.41
BRIGADE,31.14
BRIGHOTEL,61.26
BRITANNIA,64.49
BRNL,44.15
BROOKS,68.94
BSE,32.04
BSE500IETF,58.58
BSHSL,61.04
BSL,60.82
BSLGOLDETF,68.38
BSLNIFTY,54.38
BSLSENETFG,88.79
BSOFT,36.47
BTML,48.41
BUILDPRO,74.72
BUTTERFLY,67.26
BVCL,39.76
BYKE,94.05
CALSOFT,75.9
CAMLINFINE,52.46
CAMPUS,45.46
CAMS,46.76
CANBK,48.65
CANFINHOME,71.08
CANHLIFE,42.1
CANTABIL,46.11
CAPACITE,54.4
CAPILLARY,14.71
CAPITALSFB,65.12
CAPLIPOINT,45.39
CAPTRUST,51.87
CARBORUNIV,70.75
CARERATING,44.07
CARRARO,62.2
CARTRADE,42.69
CARYSIL,42.87
CASHIETF,97.81
CASTROLIND,62.52
CCHHL,86.24
CCL,43.71
CDSL,38.99
CEATLTD,46.04
CEIGALL,39.6
CELEBRITY,67.17
CELLO,80.86
CEMPRO,47.71
CENTENKA,59.39
CENTEXT,60.48
CENTRALBK,41.85
CENTRUM,54.92
CENTUM,43.1
CENTURYPLY,43.84
CERA,50.13
CESC,60.58
CEWATER,51.36
CGCL,40.76
CGPOWER,57.52
CHALET,50.86
CHAMBLFERT,42.45
CHEMBOND,51.79
CHEMBONDCH,61.44
CHEMCON,53.67
CHEMFAB,49.63
CHEMICAL,64.69
CHEMPLASTS,32.25
CHENNPETRO,36.63
CHEVIOT,75.54
CHOICEGOLD,48.52
CHOICEIN,30.29
CHOLAFIN,59.13
CHOLAHLDNG,48.74
CIEINDIA,60.54
CIFL,43.25
CIGNITITEC,74.28
CINELINE,58.85
CINEVISTA,50.57
CIPLA,68.18
CLEAN,52.09
CLEDUCATE,52.07
CLSEL,47.52
CMSINFO,70.13
CNL,67.44
COALINDIA,49.61
COCHINSHIP,22.51
COFFEEDAY,51.57
COFORGE,62.11
COHANCE,39.32
COLPAL,53.43
COMMOIETF,55.08
COMPUSOFT,67.4
CONCOR,42.09
CONCORDBIO,62.15
CONFIPET,38.79
CONS,49.27
CONSOFINVT,51.72
CONSUMBEES,54.0
CONSUMER,52.04
CONSUMIETF,52.93
CONTROLPR,66.16
CORALFINAC,59.19
CORDSCABLE,42.57
COROMANDEL,59.39
CORONA,51.62
COSMOFIRST,62.38
COUNCODOS,66.78
CPCAP,64.42
CPEDU,29.86
CPPLUS,65.29
CPSEETF,77.64
CRAFTSMAN,49.47
CRAMC,53.55
CREATIVEYE,80.64
CREDITACC,21.43
CREST,82.89
CRISIL,53.99
CRIZAC,52.63
CROMPTON,62.05
CROWN,73.28
CSBBANK,30.31
CSLFINANCE,52.89
CTE,51.25
CUB,60.81
CUBEXTUB,22.18
CUMMINSIND,68.15
CUPID,10.3
CYBERMEDIA,52.53
CYBERTECH,65.66
CYIENT,56.86
CYIENTDLM,40.71
DABUR,40.37
DALBHARAT,48.66
DALMIASUG,26.54
DAMCAPITAL,39.59
DAMODARIND,59.9
DANGEE,71.65
DATAMATICS,42.51
