SYMBOL,DELIV_PER
20MICRONS,55.59
21STCENMGM,87.24
360ONE,61.64
3IINFOLTD,81.29
3MINDIA,71.37
3PLAND,78.72
5PAISA,63.51
63MOONS,55.76
AAATECH,78.04
AADHARHFC,44.04
AAREYDRUGS,63.63
AARNAV,95.62
AARON,72.81
AARTECH,75.25
AARTIDRUGS,62.15
AARTIIND,53.38
AARTIPHARM,48.88
AARTISURF,62.63
AARVI,57.92
AAVAS,53.49
ABB,42.05
ABBOTINDIA,44.49
ABCAPITAL,41.68
ABCOTS,46.05
ABDL,50.2
ABFRL,58.08
ABGSEC,50.0
ABINFRA,53.66
ABLBL,57.33
ABREL,53.18
ABSL10BANK,96.72
ABSLAMC,44.65
ABSLBANETF,86.79
ABSLLIQUID,72.34
ABSLMSCIN,83.78
ABSLNN50ET,79.72
ABSLPSE,54.6
ACC,52.67
ACCELYA,70.52
ACCURACY,71.97
ACE,50.17
ACEINTEG,73.51
ACI,37.16
ACL,80.37
ACMESOLAR,11.77
ACUTAAS,57.51
ADANIENSOL,35.23
ADANIENT,30.33
ADANIGREEN,63.24
ADANIPORTS,54.5
ADANIPOWER,22.13
ADFFOODS,59.32
ADL,89.06
ADOR,60.38
ADROITINFO,90.79
ADSL,54.49
ADVAIT,64.87
ADVANCE,52.13
ADVANIHOTR,67.42
ADVENTHTL,69.36
ADVENZYMES,69.01
AEGISLOG,60.87
AEGISVOPAK,47.15
AEPL,93.59
AEQUS,68.42
AEROENTER,57.5
AEROFLEX,35.47
AERONEU,31.01
AETHER,45.42
AFCONS,52.71
AFFLE,66.01
AFFORDABLE,68.87
AFSL,40.23
AGARIND,77.65
AGARWALEYE,46.27
AGI,65.03
AGIIL,29.83
AGROPHOS,83.76
AHCL,60.82
AHLADA,79.73
AHLEAST,80.85
AHLUCONT,65.9
AIAENG,54.36
AIIL,5.48
AIRAN,89.69
AIROLAM,93.07
AJANTPHARM,58.37
AJAXENGG,73.62
AJMERA,72.74
AJOONI,78.23
AKASH,81.58
AKG,60.89
AKI,65.47
AKSHAR,70.86
AKSHARCHEM,67.12
AKSHOPTFBR,67.07
AKUMS,48.25
AKZOINDIA,43.97
ALANKIT,84.74
ALBERTDAVD,65.12
ALEMBICLTD,50.4
ALGOQUANT,13.03
ALICON,80.31
ALIVUS,67.32
ALKALI,73.82
ALKEM,54.68
ALKYLAMINE,59.26
ALLCARGO,79.85
ALLDIGI,56.32
ALLTIME,69.07
ALMONDZ,97.78
ALOKINDS,55.88
ALPA,71.83
ALPHA,72.92
ALPHAETF,69.44
ALPHAGEO,72.28
ALPL30IETF,78.57
AMAGI,40.93
AMANTA,57.65
AMBER,26.96
