SYMBOL,DELIV_PER
20MICRONS,44.5
21STCENMGM,86.38
360ONE,51.73
3IINFOLTD,68.9
3MINDIA,56.06
3PLAND,46.5
5PAISA,58.89
63MOONS,49.84
AAATECH,21.06
AADHARHFC,75.14
AAKASH,82.1
AARON,61.8
AARTECH,61.86
AARTIDRUGS,46.83
AARTIIND,46.96
AARTIPHARM,63.78
AARTISURF,83.53
AARVI,58.74
AAVAS,59.96
ABB,75.87
ABBOTINDIA,59.79
ABCAPITAL,44.6
ABCOTS,34.71
ABDL,45.87
ABFRL,32.44
ABGSEC,80.86
ABINFRA,63.46
ABLBL,41.8
ABREL,63.15
ABSLAMC,63.81
ABSLBANETF,70.58
ABSLLIQUID,67.42
ABSLNN50ET,79.27
ABSLPSE,85.74
ACC,51.28
ACCELYA,66.08
ACCURACY,94.17
ACE,41.13
ACEINTEG,84.93
ACI,43.67
ACLGATI,50.66
ACMESOLAR,47.7
ACUTAAS,59.93
ADANIENSOL,38.22
ADANIENT,19.6
ADANIGREEN,18.58
ADANIPORTS,51.26
ADANIPOWER,27.82
ADFFOODS,58.47
ADL,41.59
ADOR,66.79
ADROITINFO,78.95
ADSL,24.67
ADVANIHOTR,49.26
ADVENZYMES,53.58
AEGISLOG,23.38
AEGISVOPAK,25.88
AEROENTER,40.9
AEROFLEX,32.9
AERONEU,34.22
AETHER,68.45
AFCONS,46.06
AFFLE,52.49
AFFORDABLE,57.24
AFIL,42.01
AFSL,84.18
AGARIND,74.36
AGARWALEYE,52.96
AGI,42.37
AGIIL,27.06
AGRITECH,70.18
AHLADA,47.69
AHLEAST,89.89
AHLUCONT,19.85
AIAENG,36.06
AIIL,42.43
AIRAN,58.02
AIROLAM,71.3
AJANTPHARM,63.09
AJAXENGG,72.42
AJMERA,18.65
AJOONI,84.23
AKASH,61.28
AKG,63.94
AKSHAR,61.34
AKSHARCHEM,71.6
AKSHOPTFBR,78.67
AKUMS,63.95
AKZOINDIA,73.11
ALANKIT,83.12
ALBERTDAVD,73.77
ALEMBICLTD,48.63
ALICON,65.74
ALIVUS,42.53
ALKALI,60.98
ALKEM,67.16
ALKYLAMINE,63.02
ALLCARGO,43.59
ALLDIGI,63.58
ALLTIME,36.53
ALMONDZ,84.88
ALOKINDS,36.9
ALPA,69.96
ALPHA,71.05
ALPHAETF,80.26
ALPHAGEO,66.47
ALPL30IETF,48.99
AMANTA,39.23
AMBER,43.43
AMBICAAGAR,92.39
AMBIKCO,54.21
AMBUJACEM,58.03
AMDIND,44.75
AMJLAND,61.12
AMNPLST,57.76
AMRUTANJAN,44.59
ANANDRATHI,50.16
ANANTRAJ,17.18
ANDHRAPAP,39.5
ANDHRSUGAR,69.25
ANGELONE,21.58
ANIKINDS,69.79
ANMOL,73.08
ANTELOPUS,57.0
ANTGRAPHIC,78.49
ANTHEM,54.33
ANUHPHR,75.17
ANUP,48.52
ANURAS,53.04
AONEGOLD,89.29
AONELIQUID,95.58
AONENIFTY,75.02
AONETOTAL,57.99
APARINDS,43.72
APCOTEXIND,55.71
APEX,38.17
APLAPOLLO,60.17
APLLTD,41.56
APOLLO,37.38
APOLLOHOSP,73.32
APOLLOPIPE,54.26
APOLLOTYRE,60.26
APOLSINHOT,65.05
APTECHT,46.8
APTUS,83.69
ARCHIDPLY,74.83
ARCHIES,85.57
ARE&M,51.22
ARENTERP,81.17
ARIES,56.72
ARIHANTCAP,39.17
ARIHANTSUP,21.35
ARISINFRA,42.04
ARKADE,41.45
ARMANFIN,46.54
AROGRANITE,65.08
ARROWGREEN,64.96
ARSSBL,35.15
ARTEMISMED,64.4
ARVEE,52.83
ARVIND,49.65
ARVINDFASN,50.26
ARVSMART,53.37
ASAHIINDIA,35.73
ASAHISONG,45.41
ASAL,30.97
ASALCBR,43.78
ASHAPURMIN,34.98
ASHIANA,55.68
ASHIMASYN,68.5
ASHOKA,40.55
ASHOKAMET,68.9
ASHOKLEY,46.71
ASIANENE,47.88
ASIANHOTNR,57.02
ASIANPAINT,70.01
ASIANTILES,51.23
ASKAUTOLTD,54.11
ASPINWALL,95.23
ASTEC,48.55
ASTERDM,65.58
ASTRAL,56.84
ASTRAMICRO,15.7
ASTRAZEN,37.81
ASTRON,35.74
ATALREAL,46.71
ATAM,53.14
ATGL,26.27
ATHERENERG,20.53
ATL,38.02
ATLANTAA,29.53
ATLANTAELE,23.47
ATLASCYCLE,73.73
ATUL,48.27
ATULAUTO,33.85
AUBANK,37.7
AURIONPRO,47.06
AUROPHARMA,51.8
AURUM,43.77
AUSOMENT,89.96
AUTOAXLES,55.45
