SYMBOL,DELIV_PER
20MICRONS,44.84
21STCENMGM,100.0
360ONE,40.91
3IINFOLTD,84.59
3MINDIA,55.02
3PLAND,95.68
5PAISA,16.98
63MOONS,63.04
A2ZINFRA,67.65
AAATECH,63.77
AADHARHFC,72.61
AAKASH,81.59
AAREYDRUGS,60.35
AARON,50.14
AARTECH,67.39
AARTIDRUGS,59.1
AARTIIND,44.43
AARTIPHARM,47.05
AARTISURF,33.89
AARVI,44.89
AAVAS,50.18
ABB,52.75
ABBOTINDIA,60.65
ABCAPITAL,40.53
ABCOTS,48.48
ABDL,51.22
ABFRL,45.99
ABGSEC,99.7
ABINFRA,66.22
ABLBL,37.94
ABMINTLLTD,75.01
ABREL,58.58
ABSLAMC,41.95
ABSLBANETF,98.18
ABSLLIQUID,29.31
ABSLNN50ET,95.18
ABSLPSE,73.08
ACC,43.25
ACCELYA,59.93
ACCURACY,61.77
ACE,46.02
ACEINTEG,85.47
ACI,47.3
ACL,55.15
ACMESOLAR,41.36
ACUTAAS,52.37
ADANIENSOL,36.77
ADANIENT,39.2
ADANIGREEN,32.71
ADANIPORTS,50.04
ADANIPOWER,45.23
ADFFOODS,58.54
ADL,87.19
ADOR,75.87
ADROITINFO,89.34
ADSL,47.13
ADVAIT,44.65
ADVANCE,23.91
ADVANIHOTR,62.23
ADVENTHTL,61.38
ADVENZYMES,54.94
AEGISLOG,58.21
AEGISVOPAK,41.38
AEQUS,52.81
AEROENTER,25.11
AEROFLEX,48.34
AERONEU,39.48
AETHER,48.73
AFCONS,36.97
AFFLE,61.53
AFFORDABLE,41.03
AFIL,62.77
AFSL,92.18
AGARIND,56.75
AGARWALEYE,46.06
AGI,52.84
AGIIL,52.32
AGROPHOS,65.2
AHCL,70.02
AHLADA,69.76
AHLEAST,65.71
AHLUCONT,53.96
AIAENG,54.98
AIIL,46.07
AIRAN,81.94
AIROLAM,90.66
AJANTPHARM,55.5
AJAXENGG,73.79
AJMERA,49.71
AJOONI,76.85
AKASH,62.86
AKG,92.78
AKI,74.9
AKSHAR,82.77
AKSHARCHEM,57.25
AKSHOPTFBR,58.28
AKUMS,54.67
AKZOINDIA,43.83
ALANKIT,77.0
ALBERTDAVD,61.42
ALEMBICLTD,60.46
ALGOQUANT,23.43
ALICON,64.92
ALIVUS,57.73
ALKALI,76.71
ALKEM,72.6
ALKYLAMINE,29.86
ALLCARGO,49.96
ALLDIGI,80.54
ALLTIME,63.92
ALMONDZ,64.4
ALOKINDS,42.89
ALPA,78.18
ALPHA,64.16
ALPHAETF,52.78
ALPHAGEO,78.79
ALPL30IETF,87.18
AMANTA,58.42
AMBER,41.54
AMBICAAGAR,55.1
AMBIKCO,69.38
AMBUJACEM,46.17
AMDIND,21.61
AMJLAND,42.74
AMNPLST,49.79
AMRUTANJAN,70.32
ANANDRATHI,60.54
ANANTRAJ,35.8
ANDHRAPAP,57.62
ANDHRSUGAR,65.86
ANGELONE,22.7
ANIKINDS,26.92
ANMOL,57.69
ANTELOPUS,15.61
ANTGRAPHIC,86.24
ANTHEM,45.83
ANUHPHR,66.34
ANUP,57.6
ANURAS,30.76
AONEGOLD,53.91
AONELIQUID,88.48
AONENIFTY,73.7
AONETMMQ50,65.22
