SYMBOL,DELIV_PER
20MICRONS,45.08
21STCENMGM,96.04
360ONE,25.54
3IINFOLTD,73.75
3MINDIA,57.71
3PLAND,74.1
5PAISA,9.33
63MOONS,76.4
A2ZINFRA,65.34
AAATECH,60.11
AADHARHFC,68.26
AAKASH,84.87
AAREYDRUGS,68.6
AARON,70.25
AARTECH,57.29
AARTIDRUGS,54.95
AARTIIND,36.62
AARTIPHARM,56.27
AARTISURF,51.44
AARVI,24.0
AAVAS,56.24
ABB,59.02
ABBOTINDIA,59.9
ABCAPITAL,44.68
ABCOTS,70.75
ABDL,57.85
ABFRL,41.73
ABGSEC,92.97
ABINFRA,55.64
ABLBL,76.57
ABMINTLLTD,76.18
ABREL,49.14
ABSLAMC,45.59
ABSLBANETF,85.04
ABSLLIQUID,58.34
ABSLNN50ET,78.89
ABSLPSE,70.08
ACC,40.47
ACCELYA,58.95
ACCURACY,72.66
ACE,47.37
ACEINTEG,100.0
ACI,19.73
ACL,74.78
ACMESOLAR,47.3
ACUTAAS,58.94
ADANIENSOL,34.04
ADANIENT,33.49
ADANIGREEN,29.6
ADANIPORTS,47.31
ADANIPOWER,55.43
ADFFOODS,53.61
ADL,99.44
ADOR,69.58
ADROITINFO,72.32
ADSL,44.59
ADVANCE,39.0
ADVANIHOTR,44.88
ADVENTHTL,48.78
ADVENZYMES,62.05
AEGISLOG,56.97
AEGISVOPAK,57.94
AEQUS,44.5
AEROENTER,33.8
AEROFLEX,49.4
AERONEU,37.58
AETHER,41.56
AFCONS,45.14
AFFLE,55.21
AFFORDABLE,56.91
AFIL,54.1
AFSL,74.02
AGARIND,50.43
AGARWALEYE,46.24
AGI,54.16
AGIIL,48.32
AGROPHOS,76.05
AHCL,61.01
AHLADA,64.13
AHLEAST,86.16
AHLUCONT,44.12
AIAENG,72.99
AIIL,34.95
AIRAN,77.23
AIROLAM,69.38
AJANTPHARM,39.15
AJAXENGG,40.71
AJMERA,52.46
AJOONI,76.45
AKASH,62.25
AKG,90.23
AKI,81.2
AKSHAR,65.39
