SYMBOL,DELIV_PER
20MICRONS,32.5
21STCENMGM,84.29
360ONE,42.2
3IINFOLTD,66.4
3MINDIA,34.6
3PLAND,70.26
5PAISA,13.09
63MOONS,60.78
A2ZINFRA,75.05
AADHARHFC,37.5
AAKASH,65.61
AAREYDRUGS,80.98
AARON,50.56
AARTECH,74.08
AARTIDRUGS,39.9
AARTIIND,40.67
AARTIPHARM,62.07
AARTISURF,64.99
AARVI,52.68
AAVAS,60.6
ABB,45.91
ABBOTINDIA,66.07
ABCAPITAL,48.06
ABCOTS,40.14
ABDL,53.58
ABFRL,51.07
ABGSEC,99.84
ABINFRA,67.82
ABLBL,47.12
ABMINTLLTD,90.48
ABREL,50.23
ABSLAMC,40.41
ABSLBANETF,88.45
ABSLLIQUID,96.76
ABSLNN50ET,97.27
ABSLPSE,88.12
ACC,51.06
ACCELYA,61.52
ACCURACY,72.81
ACE,38.05
ACEINTEG,69.51
ACI,45.08
ACL,70.06
ACMESOLAR,65.0
ACUTAAS,56.23
ADANIENSOL,37.36
ADANIENT,46.18
ADANIGREEN,43.57
ADANIPORTS,60.43
ADANIPOWER,33.81
ADFFOODS,60.94
ADL,53.97
ADOR,49.82
ADROITINFO,97.04
ADSL,34.8
ADVANCE,63.94
ADVANIHOTR,77.01
ADVENTHTL,50.81
ADVENZYMES,63.43
AEGISLOG,42.67
AEGISVOPAK,52.17
AEQUS,56.34
AEROENTER,54.82
AEROFLEX,39.33
AERONEU,31.25
AETHER,40.56
AFCONS,84.82
AFFLE,54.06
AFFORDABLE,52.41
AFIL,64.07
AFSL,50.77
AGARIND,60.93
AGARWALEYE,45.83
AGI,46.7
AGIIL,44.97
AGROPHOS,63.83
AHCL,43.91
AHLADA,79.56
AHLEAST,80.24
AHLUCONT,54.67
AIAENG,58.54
AIIL,49.08
AIRAN,62.53
AIROLAM,84.59
AJANTPHARM,35.76
AJAXENGG,38.7
AJMERA,61.49
AJOONI,70.31
AKASH,66.81
AKG,90.26
AKI,88.93
AKSHAR,82.62
AKSHARCHEM,53.82
AKSHOPTFBR,70.13
AKUMS,46.18
AKZOINDIA,49.51
ALANKIT,77.26
ALBERTDAVD,71.76
ALEMBICLTD,67.3
ALICON,54.3
ALIVUS,44.68
ALKALI,96.41
ALKEM,54.32
ALKYLAMINE,49.95
ALLCARGO,35.46
ALLDIGI,65.58
ALLTIME,53.92
ALMONDZ,84.65
ALOKINDS,47.28
ALPA,79.97
ALPHA,58.41
ALPHAETF,60.11
ALPHAGEO,77.7
ALPL30IETF,71.47
AMANTA,72.09
AMBER,34.6
AMBICAAGAR,80.42
AMBIKCO,61.15
AMBUJACEM,39.53
AMDIND,45.68
AMJLAND,74.56
AMNPLST,68.51
AMRUTANJAN,62.72
ANANDRATHI,61.8
ANANTRAJ,36.74
ANDHRAPAP,83.22
ANDHRSUGAR,57.55
ANGELONE,51.9
ANIKINDS,55.05
ANMOL,76.76
ANTELOPUS,61.26
ANTGRAPHIC,83.01
ANTHEM,45.31
ANUHPHR,66.65
ANUP,50.81
ANURAS,20.74
AONEGOLD,69.74
AONELIQUID,73.21
AONENIFTY,62.33
AONETMMQ50,82.46
AONETOTAL,57.3
APARINDS,52.09
APCL,60.9
APCOTEXIND,60.0
APEX,18.82
APLAPOLLO,49.38
APLLTD,65.57
APOLLO,41.64
APOLLOHOSP,62.07
APOLLOPIPE,62.78
APOLLOTYRE,48.73
APOLSINHOT,71.68
APTECHT,39.19
APTUS,60.96
ARCHIDPLY,69.18
ARCHIES,62.1
ARE&M,50.89
ARENTERP,80.6
ARFIN,52.85
ARIES,51.82
ARIHANTCAP,43.55
ARIHANTSUP,20.65
ARISINFRA,45.29
ARKADE,47.34
ARMANFIN,53.32
AROGRANITE,22.32
ARROWGREEN,56.05
ARSSBL,32.07
ARTEMISMED,62.47
ARTNIRMAN,55.39
ARVIND,50.6
ARVINDFASN,51.35
ARVSMART,49.68
ASAHIINDIA,36.05
ASAHISONG,61.99
ASAL,48.42
ASALCBR,59.03
ASHAPURMIN,34.26
ASHIANA,45.48
ASHIMASYN,69.08
ASHOKA,55.53
ASHOKAMET,57.6
ASHOKLEY,36.5
ASIANENE,62.05
ASIANHOTNR,15.65
ASIANPAINT,47.59
ASIANTILES,36.98
ASKAUTOLTD,51.68
ASMS,82.29
ASPINWALL,59.75
ASTEC,26.04
ASTERDM,55.9
ASTRAL,46.3
ASTRAMICRO,59.36
ASTRAZEN,55.34
ASTRON,66.63
ATALREAL,30.94
ATAM,87.0
ATGL,29.91
ATHERENERG,42.5
ATL,58.15
ATLANTAELE,45.73
ATLASCYCLE,64.28
ATUL,46.52
ATULAUTO,22.45
AUBANK,53.46
AURIONPRO,50.09
AUROPHARMA,35.84
AURUM,73.2
AUSOMENT,56.68
AUTOAXLES,48.35
AUTOBEES,67.16
AUTOIETF,76.79
AUTOIND,69.02
AVADHSUGAR,61.45
AVALON,54.95
AVANTEL,35.45
AVANTIFEED,28.72
AVG,59.02
AVL,61.62
AVONMORE,77.66
AVROIND,49.1
AVTNPL,75.26
AWFIS,50.0
AWHCL,34.07
AWL,72.81
AXISBANK,73.63
AXISBNKETF,74.97
AXISBPSETF,80.43
AXISCETF,66.21
AXISGOLD,85.62
AXISHCETF,57.15
AXISILVER,51.8
AXISNIFTY,99.53
AXISTECETF,68.41
AXISVALUE,94.55
AXSENSEX,81.14
AYMSYNTEX,39.34
AZAD,60.27
BAGFILMS,84.78
BAIDFIN,68.37
BAJAJ-AUTO,49.49
BAJAJCON,56.64
BAJAJELEC,37.44
BAJAJFINSV,63.84
BAJAJHCARE,41.51
BAJAJHFL,61.21
BAJAJHIND,51.61
BAJAJHLDNG,47.49
BAJAJINDEF,31.02
BAJEL,44.47
BAJFINANCE,57.1
BALAJEE,43.04
BALAJITELE,56.8
BALAMINES,48.28
BALAXI,88.94
BALKRISHNA,68.54
BALKRISIND,45.91
BALMLAWRIE,59.0
BALPHARMA,76.55
BALRAMCHIN,46.51
BALUFORGE,60.93
BANARBEADS,90.89
BANARISUG,64.0
BANCOINDIA,29.03
BANDHANBNK,31.95
BANG,63.24
BANKA,76.22
BANKADD,97.78
BANKBARODA,53.03
BANKBEES,70.59
BANKBETA,78.2
BANKBETF,84.03
BANKETF,80.68
BANKIETF,75.0
BANKINDIA,40.22
BANKNIFTY1,70.75
BANKPSU,68.63
BANSALWIRE,20.79
BANSWRAS,72.21
BASF,53.46
BASML,68.2
BATAINDIA,55.36
BAYERCROP,52.52
BBETF0432,90.72
BBL,47.08
BBNPNBETF,98.35
BBNPPGOLD,96.91
BBOX,53.8
BBTC,37.3
BBTCL,87.1
BCG,44.12
BCLIND,62.48
BCONCEPTS,58.54
BDL,35.3
BEARDSELL,72.92
BECTORFOOD,44.14
BEDMUTHA,54.31
BEL,46.47
BELLACASA,63.52
BELRISE,34.42
BEML,37.47
BEPL,58.91
BERGEPAINT,58.0
BESTAGRO,38.29
BETA,65.83
BFINVEST,50.34
BFSI,86.27
BHAGCHEM,52.64
BHAGERIA,59.42
BHANDARI,76.29
BHARATFORG,52.66
BHARATRAS,56.78
BHARATSE,58.18
BHARATWIRE,48.28
BHARTIARTL,69.71
BHARTIHEXA,51.98
BHEL,39.45
BIGBLOC,41.02
BIKAJI,49.09
BIL,59.07
BIOCON,47.31
BIOFILCHEM,66.55
BIRLACABLE,47.92
BIRLACORPN,53.29
BIRLAMONEY,58.74
BIRLANU,38.79
BLACKBUCK,55.46
BLAL,72.31
BLBLIMITED,45.39
BLISSGVS,30.23
BLKASHYAP,54.6
BLS,50.97
BLSE,46.84
BLUEDART,29.69
BLUEJET,45.99
BLUESTARCO,58.72
BLUESTONE,34.33
BLUSPRING,53.64
BMWVENTLTD,58.93
BODALCHEM,60.34
BOHRAIND,89.1
BOMDYEING,56.49
BOROLTD,49.04
BORORENEW,40.89
BOROSCI,60.37
BOSCH-HCIL,62.91
BOSCHLTD,15.03
BPCL,43.56
BPL,32.31
BRIGADE,41.66
BRIGHOTEL,59.49
BRITANNIA,62.81
BRNL,73.96
BROOKS,32.22
BSE,32.1
BSE500IETF,60.42
BSHSL,41.9
BSL,56.2
BSLGOLDETF,84.91
BSLNIFTY,93.67
BSLSENETFG,94.93
BSOFT,42.57
