SYMBOL,DELIV_PER
20MICRONS,59.37
21STCENMGM,97.46
360ONE,54.52
3IINFOLTD,65.03
3MINDIA,18.08
3PLAND,80.36
5PAISA,49.62
63MOONS,58.85
A2ZINFRA,67.45
AADHARHFC,68.49
AAKASH,77.48
AARON,31.49
AARTECH,69.15
AARTIDRUGS,59.9
AARTIIND,47.08
AARTIPHARM,34.34
AARTISURF,82.74
AARVI,74.07
AAVAS,71.67
ABB,54.97
ABBOTINDIA,37.03
ABCAPITAL,48.65
ABCOTS,12.6
ABDL,46.89
ABFRL,49.12
ABGSEC,96.3
ABINFRA,50.48
ABLBL,53.04
ABREL,53.45
ABSLAMC,66.87
ABSLBANETF,75.27
ABSLLIQUID,50.38
ABSLNN50ET,53.71
ABSLPSE,67.96
ACC,55.09
ACCELYA,56.79
ACCURACY,59.14
ACE,50.95
ACEINTEG,88.38
ACI,38.29
ACLGATI,65.33
ACMESOLAR,50.81
ACUTAAS,52.3
ADANIENSOL,38.42
ADANIENT,36.0
ADANIGREEN,27.27
ADANIPORTS,40.58
ADANIPOWER,38.26
ADFFOODS,46.7
ADL,76.61
ADOR,53.9
ADROITINFO,84.04
ADSL,55.29
ADVANCE,26.59
ADVANIHOTR,69.31
ADVENZYMES,64.05
AEGISLOG,48.98
AEGISVOPAK,45.64
AEROENTER,36.31
AEROFLEX,42.96
AERONEU,40.97
AETHER,63.43
AFCONS,72.33
AFFLE,57.39
AFFORDABLE,31.32
AFIL,69.7
AFSL,64.2
AGARIND,55.94
AGARWALEYE,42.44
AGI,61.75
AGIIL,58.52
AGRITECH,58.69
AHLADA,65.78
AHLEAST,91.92
AHLUCONT,51.4
AIAENG,67.63
AIIL,62.95
AIRAN,69.74
AIROLAM,88.0
AJANTPHARM,66.07
AJAXENGG,65.96
AJMERA,26.8
AJOONI,68.52
AKASH,68.26
AKG,80.93
AKI,60.83
AKSHARCHEM,53.94
AKSHOPTFBR,80.76
AKUMS,59.07
AKZOINDIA,75.53
ALANKIT,57.77
ALBERTDAVD,78.0
ALEMBICLTD,47.9
ALICON,49.91
ALIVUS,57.85
ALKALI,44.42
ALKEM,57.67
ALKYLAMINE,51.98
ALLCARGO,49.3
ALLDIGI,65.62
ALLTIME,40.99
ALMONDZ,64.29
ALOKINDS,59.11
ALPA,70.39
ALPHA,64.96
ALPHAETF,55.27
ALPHAGEO,63.2
ALPL30IETF,81.05
AMANTA,52.18
AMBER,31.29
AMBICAAGAR,85.06
AMBIKCO,80.65
AMBUJACEM,48.41
AMDIND,46.62
AMJLAND,53.82
AMNPLST,55.52
AMRUTANJAN,67.41
ANANDRATHI,47.17
ANANTRAJ,45.38
ANDHRAPAP,56.76
ANDHRSUGAR,14.17
ANGELONE,40.8
ANIKINDS,63.29
ANMOL,66.42
ANTELOPUS,50.86
ANTGRAPHIC,66.82
ANTHEM,49.24
ANUHPHR,69.25
ANUP,53.35
ANURAS,43.59
AONEGOLD,62.24
AONELIQUID,84.2
AONENIFTY,58.24
AONETOTAL,64.53
APARINDS,45.89
APCL,68.1
APCOTEXIND,31.39
APEX,32.31
APLAPOLLO,65.98
APLLTD,42.81
APOLLO,37.72
APOLLOHOSP,55.52
APOLLOPIPE,50.34
APOLLOTYRE,40.31
APOLSINHOT,57.08
APTECHT,50.23
APTUS,60.66
ARCHIDPLY,83.51
ARCHIES,91.06
ARE&M,50.76
ARENTERP,72.0
ARIES,56.18
ARIHANTCAP,25.62
ARIHANTSUP,58.15
ARISINFRA,51.06
ARKADE,38.73
ARMANFIN,59.87
AROGRANITE,47.98
ARROWGREEN,39.0
ARSSBL,37.06
ARTEMISMED,76.39
ARTNIRMAN,80.23
ARVEE,62.9
ARVIND,56.71
ARVINDFASN,45.66
ARVSMART,69.7
ASAHIINDIA,41.03
ASAHISONG,73.69
ASAL,24.69
ASALCBR,38.48
ASHAPURMIN,58.73
ASHIANA,62.03
ASHIMASYN,70.32
ASHOKA,44.44
ASHOKAMET,66.96
ASHOKLEY,43.44
ASIANENE,51.85
ASIANHOTNR,26.17
ASIANPAINT,43.57
ASIANTILES,43.73
ASKAUTOLTD,55.14
ASPINWALL,60.97
ASTEC,56.01
ASTERDM,55.16
ASTRAL,36.14
ASTRAMICRO,49.59
ASTRAZEN,47.23
ASTRON,60.41
ATALREAL,32.03
ATAM,58.21
ATGL,39.4
ATHERENERG,44.03
ATL,56.15
ATLANTAELE,55.68
ATLASCYCLE,58.84
ATUL,67.56
ATULAUTO,46.06
AUBANK,70.69
AURIGROW,60.3
AURIONPRO,59.21
AUROPHARMA,32.56
AURUM,83.16
AUSOMENT,74.89
AUTOAXLES,74.14
AUTOBEES,53.29
AUTOIETF,53.44
AUTOIND,64.94
AVADHSUGAR,59.4
AVALON,41.5
AVANTEL,44.04
AVANTIFEED,31.92
AVG,59.79
AVL,52.43
AVONMORE,78.56
AVROIND,66.02
AVTNPL,51.5
AWFIS,47.25
AWHCL,61.73
AWL,50.84
AXISBANK,66.05
AXISBNKETF,61.79
AXISBPSETF,79.98
AXISCETF,87.43
AXISGOLD,42.75
AXISHCETF,54.97
AXISILVER,67.42
AXISNIFTY,57.67
AXISTECETF,54.79
AXISVALUE,94.5
AXITA,55.25
AXSENSEX,98.69
AYMSYNTEX,49.28
AZAD,52.91
BAGFILMS,89.33
BAIDFIN,69.48
BAJAJ-AUTO,65.78
BAJAJCON,35.32
BAJAJELEC,45.53
BAJAJFINSV,58.34
BAJAJHCARE,58.61
BAJAJHFL,58.88
BAJAJHIND,61.09
BAJAJHLDNG,27.77
BAJAJINDEF,68.46
BAJEL,48.9
BAJFINANCE,57.15
BALAJEE,65.87
BALAJITELE,35.39
BALAMINES,50.16
BALAXI,75.3
BALKRISHNA,30.17
BALKRISIND,57.91
BALMLAWRIE,63.17
BALPHARMA,64.79
BALRAMCHIN,53.71
BALUFORGE,42.23
BANARBEADS,35.92
BANARISUG,92.57
BANCOINDIA,10.82
BANDHANBNK,56.41
BANG,47.05
BANKA,71.72
BANKBARODA,50.16
BANKBEES,47.8
BANKBETF,75.11
BANKETF,82.31
BANKETFADD,84.03
BANKIETF,65.02
BANKINDIA,51.32
BANKNIFTY1,85.04
BANKPSU,56.81
BANSALWIRE,46.97
BANSWRAS,75.38
BASF,70.18
BASML,76.37
BATAINDIA,56.34
BAYERCROP,77.61
BBETF0432,99.53
BBL,67.12
BBNPNBETF,56.32
BBNPPGOLD,87.3
BBOX,54.03
BBTC,35.1
BBTCL,39.37
BCG,64.78
BCLIND,55.15
BDL,39.89
BEARDSELL,64.46
BECTORFOOD,54.56
BEDMUTHA,62.2
BEL,58.61
BELLACASA,56.75
BELRISE,42.16
BEML,44.94
BEPL,57.05
BERGEPAINT,39.65
BESTAGRO,71.52
BFINVEST,39.08
BFSI,85.25
BHAGCHEM,78.24
BHAGERIA,42.07
BHAGYANGR,53.33
BHANDARI,69.85
BHARATFORG,52.11
BHARATRAS,35.82
BHARATSE,46.26
BHARATWIRE,46.87
BHARTIARTL,67.63
BHARTIHEXA,60.68
BHEL,44.44
BIGBLOC,71.47
BIKAJI,45.55
BIL,57.03
BILVYAPAR,63.55
BIOCON,47.64
BIOFILCHEM,61.42
BIRLACABLE,82.66
BIRLACORPN,68.92
BIRLAMONEY,60.85
BIRLANU,60.53
BLACKBUCK,27.65
BLAL,61.64
BLBLIMITED,73.08
BLISSGVS,47.55
BLKASHYAP,64.74
BLS,26.84
BLSE,20.34
BLUEDART,14.31
BLUEJET,39.63
BLUESTARCO,32.17
BLUESTONE,32.85
BLUSPRING,46.13
BMWVENTLTD,52.17
BODALCHEM,60.37
BOHRAIND,55.79
BOMDYEING,39.6
BORANA,71.37
BOROLTD,65.05
BORORENEW,41.13
BOROSCI,62.76
BOSCHLTD,45.67
BPCL,61.16
BPL,67.14
BRIGADE,61.31
BRIGHOTEL,73.12
BRITANNIA,46.51
BRNL,66.05
BROOKS,52.3
BSE,40.11
BSE500IETF,42.98
BSHSL,73.77
BSL,63.34
BSLGOLDETF,84.45
BSLNIFTY,75.52
BSLSENETFG,83.08
BSOFT,47.67
BTML,82.0
BUTTERFLY,40.44
BYKE,72.3
CALSOFT,53.81
CAMLINFINE,73.14
CAMPUS,37.67
CAMS,51.65
CANBK,49.16
CANFINHOME,72.06
CANHLIFE,50.59
CANTABIL,37.55
CAPACITE,46.86
CAPITALSFB,66.72
CAPLIPOINT,19.51
CAPTRUST,60.7
CARBORUNIV,59.36
CARERATING,79.64
CARRARO,47.22
CARTRADE,58.48
CARYSIL,55.54
CASHIETF,87.9
CASTROLIND,53.1
CCHHL,86.18
CCL,7.34
CDSL,37.38
CEATLTD,28.95
CEIGALL,59.69
CELEBRITY,77.09
CELLO,43.51
CEMPRO,34.34
CENTENKA,46.59
CENTRALBK,46.91
CENTRUM,63.29
CENTUM,60.76
CENTURYPLY,47.3
CERA,45.29
CESC,56.66
CEWATER,74.91
CGCL,48.36
CGPOWER,60.98
CHALET,56.49
CHAMBLFERT,43.74
CHEMBOND,66.25
CHEMBONDCH,75.49
CHEMCON,51.48
CHEMFAB,17.99
CHEMPLASTS,46.08
CHENNPETRO,12.9
CHEVIOT,66.54
CHOICEIN,39.88
CHOLAFIN,42.94
CHOLAHLDNG,56.79
CIEINDIA,67.32
CIFL,63.69
CIGNITITEC,54.1
CINELINE,34.71
CINEVISTA,81.77
CIPLA,62.17
CLEAN,40.17
CLSEL,52.5
CMSINFO,56.83
COALINDIA,65.69
COASTCORP,60.45
COCHINSHIP,44.78
COFORGE,68.66
COHANCE,51.67
COLPAL,60.02
COMMOIETF,84.38
COMPUSOFT,67.37
COMSYN,32.04
CONCOR,73.78
CONCORDBIO,59.45
CONFIPET,41.62
CONS,95.25
CONSOFINVT,73.12
CONSUMBEES,64.57
CONSUMER,93.07
CONSUMIETF,67.98
CONTROLPR,58.87
CORALFINAC,79.32
CORDSCABLE,51.83
COROMANDEL,69.23
COSMOFIRST,66.36
COUNCODOS,72.64
CPCAP,55.58
CPEDU,59.15
CPPLUS,46.62
CPSEETF,55.1
CRAFTSMAN,60.45
CRAMC,41.15
CREATIVE,57.63
CREATIVEYE,76.05
CREDITACC,45.16
CREST,76.27
CRISIL,70.56
CRIZAC,41.01
CROMPTON,51.1
CROWN,66.56
CSBBANK,33.17
CSLFINANCE,72.62
CTE,54.74
CUB,33.81
CUBEXTUB,70.18
CUMMINSIND,53.86
CUPID,37.31
CYIENT,56.58
CYIENTDLM,56.49
DABUR,39.73
DALBHARAT,64.42
DAMCAPITAL,44.31
DAMODARIND,46.94
DANGEE,66.3
DATAMATICS,35.44
DATAPATTNS,46.41
DAVANGERE,67.59
DBCORP,53.45
DBEIL,52.33
DBL,45.3
DBOL,52.89
DBREALTY,49.61
DBSTOCKBRO,59.38
DCAL,57.3
DCBBANK,38.71
DCI,61.66
DCM,72.36
DCMFINSERV,83.0
DCMNVL,90.81
DCMSHRIRAM,36.13
DCMSRIND,63.41
DCW,39.48
DCXINDIA,61.22
DDEVPLSTIK,52.84
DECCANCE,60.83
DEEDEV,47.7
DEEPAKFERT,49.34
DEEPAKNTR,44.82
DEEPINDS,58.84
DELHIVERY,50.26
DELPHIFX,44.89
DELTACORP,60.66
DELTAMAGNT,70.51
DEN,53.58
DENORA,64.89
DENTA,26.48
DEVIT,72.57
DEVX,29.58
DEVYANI,32.83
DGCONTENT,45.6
DHAMPURSUG,49.77
DHANBANK,45.71
DHANUKA,42.77
DHARMAJ,71.71
DHRUV,73.77
DHUNINV,59.85
DIACABS,45.13
DIAMINESQ,79.72
DIAMONDYD,54.49
DICIND,61.36
DIFFNKG,48.15
DIGIDRIVE,60.01
DIGITIDE,54.5
DIL,79.84
DISHTV,51.41
DIVGIITTS,82.48
DIVISLAB,51.3
DIVOPPBEES,64.28
DIXON,58.35
DJML,75.73
DLF,50.18
DLINKINDIA,54.14
DMART,65.22
DMCC,55.29
DNAMEDIA,69.66
DODLA,78.54
DOLATALGO,47.42
DOLLAR,65.52
DOLPHIN,37.03
DOMS,85.3
DONEAR,74.08
DPABHUSHAN,25.02
DPSCLTD,73.31
DPWIRES,64.37
DRCSYSTEMS,76.02
DREAMFOLKS,62.62
DREDGECORP,23.36
DRREDDY,49.98
DSSL,59.54
DTIL,55.06
DUCON,75.79
DVL,72.64
DWARKESH,46.21
DYCL,58.0
DYNAMATECH,49.22
DYNPRO,75.32
E2E,48.67
EASEMYTRIP,12.53
EBANKNIFTY,26.95
EBBETF0430,82.1
EBBETF0431,73.52
EBBETF0433,90.75
EBGNG,47.34
ECAPINSURE,80.24
ECLERX,46.9
ECOSMOBLTY,59.69
EDELWEISS,52.54
EFCIL,57.75
EGOLD,51.76
EICHERMOT,67.41
EIDPARRY,52.73
EIEL,43.25
EIFFL,86.41
EIHAHOTELS,60.27
EIHOTEL,52.07
EIMCOELECO,53.46
EKC,54.37
ELDEHSG,53.27
ELECON,51.54
ELECTCAST,51.89
ELECTHERM,55.74
ELGIEQUIP,55.13
ELIN,54.69
ELIQUID,100.0
ELLEN,68.04
ELM250,99.35
EMAMILTD,58.56
EMAMIPAP,67.74
EMAMIREAL,67.36
EMBDL,60.88
EMCURE,63.88
EMIL,48.48
EMMBI,58.19
EMSLIMITED,51.12
EMUDHRA,56.27
EMULTIMQ,97.34
ENDURANCE,58.24
ENERGYDEV,76.58
ENGINERSIN,52.14
ENIL,72.35
ENRIN,54.83
ENTERO,63.66
EPACK,40.85
EPACKPEB,9.11
EPIGRAL,72.02
EPL,61.28
EQUAL200,83.94
EQUAL50,100.0
EQUAL50ADD,83.02
EQUITASBNK,53.25
ERIS,64.19
ESABINDIA,77.58
ESAFSFB,70.73
ESCORTS,49.42
ESG,99.24
ESILVER,91.53
ESSENTIA,62.75
ESTER,63.22
ETERNAL,61.62
ETHOSLTD,59.08
EUREKAFORB,47.14
EUROBOND,84.87
EUROPRATIK,48.06
EVEREADY,52.34
EVERESTIND,62.11
EVIETF,91.75
EVINDIA,72.11
EXCELINDUS,68.11
EXICOM,57.76
EXIDEIND,46.48
EXPLEOSOL,77.95
EXXARO,48.18
FABTECH,39.28
FACT,43.38
FAIRCHEMOR,69.53
FAZE3Q,52.09
FCL,29.69
FCSSOFT,74.7
FDC,51.74
FEDERALBNK,61.36
FEDFINA,50.97
FIBERWEB,82.81
FIEMIND,56.67
FILATEX,41.74
FILATFASH,48.98
FINCABLES,67.09
FINEORG,57.42
FINIETF,65.41
FINKURVE,65.05
FINOPB,45.13
FINPIPE,65.14
FIRSTCRY,51.82
FISCHER,23.38
FIVESTAR,35.57
FLAIR,44.55
FLEXIADD,94.26
FLEXITUFF,68.35
FLUOROCHEM,46.8
FMCGIETF,64.12
FMGOETZE,44.13
FOCUS,75.92
FOODSIN,61.18
FORCEMOT,35.32
FORTIS,54.99
FOSECOIND,29.98
FSL,35.91
FUSION,49.48
GABRIEL,64.97
GAEL,53.63
GAIL,58.3
GALAPREC,73.5
GALAXYSURF,71.44
GALLANTT,36.14
GANDHAR,33.83
GANDHITUBE,67.18
GANECOS,73.26
GANESHBE,72.67
GANESHCP,61.63
GANESHHOU,57.95
GANGAFORGE,68.51
GANGESSECU,75.04
GARFIBRES,54.85
GARUDA,14.52
GATECH,32.55
GATECHDVR,54.9
GATEWAY,57.28
GCSL,60.35
GEECEE,64.62
GEEKAYWIRE,65.65
GEMAROMA,49.76
GENCON,53.11
GENESYS,54.54
GENUSPAPER,81.19
GENUSPOWER,47.46
GEOJITFSL,60.85
GESHIP,38.52
GHCL,67.75
GHCLTEXTIL,58.0
GICHSGFIN,75.33
GICRE,63.8
GILLANDERS,71.97
GILLETTE,67.79
GILT5YBEES,80.68
GIPCL,69.77
GKENERGY,43.48
GKWLIMITED,88.45
GLAND,57.53
GLAXO,60.25
GLENMARK,54.69
GLOBAL,66.01
GLOBALE,71.39
GLOBALVECT,60.76
GLOBE,85.06
GLOBECIVIL,51.72
GLOBUSSPR,52.74
GLOSTERLTD,68.25
GLOTTIS,44.25
GMBREW,13.1
GMDCLTD,39.92
GMMPFAUDLR,56.09
GMRAIRPORT,48.45
GMRP&UI,48.74
GNA,59.38
GNFC,57.19
GOACARBON,71.32
