SYMBOL,DELIV_PER
20MICRONS,32.69
21STCENMGM,100.0
360ONE,41.57
3IINFOLTD,63.75
3MINDIA,52.17
3PLAND,88.63
5PAISA,39.21
63MOONS,51.29
A2ZINFRA,78.02
AADHARHFC,61.56
AAKASH,59.82
AAREYDRUGS,67.37
AARON,66.54
AARTECH,43.29
AARTIDRUGS,47.99
AARTIIND,54.52
AARTIPHARM,46.84
AARTISURF,75.82
AARVI,37.32
AAVAS,60.3
ABB,63.54
ABBOTINDIA,52.86
ABCAPITAL,54.94
ABCOTS,94.55
ABDL,54.24
ABFRL,29.29
ABGSEC,100.0
ABINFRA,42.11
ABLBL,48.11
ABMINTLLTD,53.98
ABREL,57.55
ABSLAMC,32.28
ABSLBANETF,78.24
ABSLLIQUID,67.52
ABSLNN50ET,85.87
ABSLPSE,88.3
ACC,58.05
ACCELYA,75.31
ACCURACY,66.84
ACE,44.79
ACEINTEG,83.21
ACI,36.23
ACL,63.17
ACMESOLAR,76.75
ACUTAAS,66.76
ADANIENSOL,46.67
ADANIENT,47.3
ADANIGREEN,34.96
ADANIPORTS,42.55
ADANIPOWER,46.24
ADFFOODS,57.16
ADL,76.5
ADOR,62.02
ADROITINFO,90.25
ADSL,52.0
ADVANCE,48.23
ADVANIHOTR,72.28
ADVENTHTL,49.69
ADVENZYMES,68.94
AEGISLOG,39.99
AEGISVOPAK,48.97
AEQUS,24.08
AEROENTER,61.36
AEROFLEX,48.69
AERONEU,29.23
AETHER,44.57
AFCONS,89.39
AFFLE,60.26
AFFORDABLE,51.82
AFIL,58.72
AFSL,75.0
AGARIND,66.9
AGARWALEYE,28.91
AGI,57.64
AGIIL,48.38
AGROPHOS,56.27
AHCL,62.48
AHLADA,75.79
AHLEAST,66.4
AHLUCONT,50.87
AIAENG,51.13
AIIL,39.66
AIRAN,66.72
AIROLAM,77.07
AJANTPHARM,57.86
AJAXENGG,37.2
AJMERA,59.73
AJOONI,54.97
AKASH,72.57
AKG,56.32
AKI,90.51
AKSHAR,74.68
AKSHARCHEM,78.11
AKSHOPTFBR,71.41
AKUMS,50.58
AKZOINDIA,63.1
ALANKIT,71.38
ALBERTDAVD,70.69
ALEMBICLTD,61.72
ALICON,79.96
ALIVUS,52.13
ALKALI,83.85
ALKEM,58.03
ALKYLAMINE,34.15
ALLCARGO,71.85
ALLDIGI,44.85
ALLTIME,69.55
ALMONDZ,57.23
ALOKINDS,46.23
ALPA,72.79
ALPHA,69.27
ALPHAETF,88.27
ALPHAGEO,63.63
ALPL30IETF,96.11
AMANTA,54.19
AMBER,25.75
AMBICAAGAR,95.22
AMBIKCO,39.19
AMBUJACEM,49.15
AMDIND,75.23
AMJLAND,80.76
AMNPLST,74.98
AMRUTANJAN,62.73
ANANDRATHI,58.89
ANANTRAJ,32.43
ANDHRAPAP,64.34
ANDHRSUGAR,67.75
ANGELONE,37.81
ANIKINDS,67.95
ANMOL,62.46
ANTELOPUS,39.62
ANTGRAPHIC,83.09
ANTHEM,56.14
ANUHPHR,54.6
ANUP,67.14
ANURAS,16.16
AONEGOLD,43.88
AONELIQUID,87.86
AONENIFTY,60.9
AONETMMQ50,89.92
AONETOTAL,81.33
APARINDS,37.46
APCL,39.72
APCOTEXIND,49.72
APEX,17.06
APLAPOLLO,56.22
APLLTD,48.05
APOLLO,29.34
APOLLOHOSP,71.12
APOLLOPIPE,53.01
APOLLOTYRE,61.04
APOLSINHOT,82.94
APTECHT,44.85
APTUS,47.71
ARCHIDPLY,59.19
ARCHIES,86.39
ARE&M,43.63
ARENTERP,71.28
ARFIN,43.44
ARIES,60.05
ARIHANTCAP,49.7
ARIHANTSUP,31.31
ARISINFRA,49.94
ARKADE,60.18
ARMANFIN,56.93
AROGRANITE,68.21
ARROWGREEN,66.42
ARSSBL,38.31
ARTEMISMED,35.79
ARTNIRMAN,42.86
ARVIND,62.61
ARVINDFASN,47.95
ARVSMART,50.31
ASAHIINDIA,15.5
ASAHISONG,49.31
ASAL,57.13
ASALCBR,46.0
ASHAPURMIN,35.74
ASHIANA,64.67
ASHIMASYN,64.74
ASHOKA,45.46
ASHOKAMET,76.44
ASHOKLEY,39.35
ASIANENE,56.33
