SYMBOL,DELIV_PER
20MICRONS,43.36
21STCENMGM,92.78
360ONE,57.61
3IINFOLTD,60.36
3MINDIA,48.44
3PLAND,81.58
5PAISA,47.13
63MOONS,38.41
A2ZINFRA,62.61
AADHARHFC,68.41
AAKASH,55.12
AAREYDRUGS,57.52
AARON,67.44
AARTECH,86.43
AARTIDRUGS,50.78
AARTIIND,45.53
AARTIPHARM,48.07
AARTISURF,56.23
AARVI,64.49
AAVAS,79.3
ABB,44.29
ABBOTINDIA,60.96
ABCAPITAL,41.12
ABCOTS,57.51
ABDL,51.09
ABFRL,34.82
ABGSEC,100.0
ABINFRA,47.56
ABLBL,52.39
ABMINTLLTD,35.88
ABREL,43.09
ABSLAMC,54.37
ABSLBANETF,77.13
ABSLLIQUID,78.49
ABSLNN50ET,69.05
ABSLPSE,89.72
ACC,44.78
ACCELYA,48.68
ACCURACY,86.11
ACE,48.16
ACEINTEG,67.55
ACI,27.23
ACL,63.02
ACMESOLAR,41.78
ACUTAAS,50.71
ADANIENSOL,53.91
ADANIENT,31.25
ADANIGREEN,41.78
ADANIPORTS,59.57
ADANIPOWER,38.74
ADFFOODS,33.27
ADL,83.11
ADOR,55.68
ADROITINFO,88.56
ADSL,60.04
ADVAIT,45.11
ADVANCE,29.75
ADVANIHOTR,69.92
ADVENTHTL,60.21
ADVENZYMES,41.27
AEGISLOG,45.95
AEGISVOPAK,34.84
AEQUS,45.16
AEROENTER,31.61
AEROFLEX,42.98
AERONEU,65.28
AETHER,47.72
AFCONS,40.74
AFFLE,56.19
AFFORDABLE,39.48
AFIL,59.14
AFSL,64.71
AGARIND,46.52
AGARWALEYE,52.26
AGI,57.12
AGIIL,28.69
AGROPHOS,81.18
AHCL,77.46
AHLADA,69.09
AHLEAST,83.26
AHLUCONT,72.02
AIAENG,48.5
AIIL,44.08
AIRAN,48.52
AIROLAM,68.27
AJANTPHARM,68.85
AJAXENGG,64.89
AJMERA,54.31
AJOONI,71.83
AKASH,67.85
AKG,80.42
AKI,75.67
AKSHAR,63.23
AKSHARCHEM,55.63
AKSHOPTFBR,74.09
AKUMS,53.36
AKZOINDIA,54.41
ALANKIT,69.0
ALBERTDAVD,78.07
ALEMBICLTD,57.38
ALGOQUANT,25.54
ALICON,43.37
ALIVUS,45.27
ALKALI,69.89
ALKEM,31.52
ALKYLAMINE,49.26
ALLCARGO,50.97
ALLDIGI,67.79
ALLTIME,48.27
ALMONDZ,62.64
ALOKINDS,46.71
ALPA,69.68
ALPHA,58.6
ALPHAETF,67.42
ALPHAGEO,52.07
ALPL30IETF,77.28
AMAGI,35.34
AMANTA,55.32
AMBER,39.96
AMBICAAGAR,94.65
AMBIKCO,49.95
AMBUJACEM,47.26
AMDIND,62.39
AMJLAND,55.56
AMNPLST,68.97
AMRUTANJAN,61.36
ANANDRATHI,65.2
ANANTRAJ,38.55
ANDHRAPAP,53.2
ANDHRSUGAR,55.59
ANGELONE,27.05
