SYMBOL,DELIV_PER
20MICRONS,59.02
21STCENMGM,88.83
360ONE,33.91
3IINFOLTD,68.39
3MINDIA,57.44
3PLAND,95.5
5PAISA,60.33
63MOONS,52.41
AADHARHFC,40.39
AAKASH,75.06
AARON,57.2
AARTECH,59.97
AARTIDRUGS,40.12
AARTIIND,50.61
AARTIPHARM,43.13
AARTISURF,52.55
AARVI,78.56
AAVAS,51.52
ABB,50.86
ABBOTINDIA,67.63
ABCAPITAL,41.83
ABCOTS,8.76
ABDL,41.31
ABFRL,47.39
ABGSEC,91.75
ABINFRA,50.8
ABLBL,44.1
ABMINTLLTD,48.35
ABREL,62.49
ABSLAMC,63.65
ABSLBANETF,78.86
ABSLLIQUID,78.04
ABSLNN50ET,91.24
ABSLPSE,94.39
ACC,53.33
ACCELYA,66.03
ACCURACY,74.04
ACE,45.68
ACEINTEG,75.55
ACI,50.72
ACLGATI,45.6
ACMESOLAR,45.09
ACUTAAS,68.97
ADANIENSOL,47.68
ADANIENT,27.92
ADANIGREEN,26.98
ADANIPORTS,41.91
ADANIPOWER,28.49
ADFFOODS,44.37
ADL,20.02
ADOR,60.08
ADROITINFO,73.81
ADSL,42.63
ADVANIHOTR,64.09
ADVENZYMES,53.15
AEGISLOG,32.39
AEGISVOPAK,23.27
AEROENTER,47.3
AEROFLEX,45.01
AERONEU,29.81
AETHER,65.39
AFCONS,47.38
AFFLE,49.26
AFFORDABLE,44.85
AFIL,47.68
AFSL,54.28
AGARIND,42.84
AGARWALEYE,60.29
AGI,43.06
AGIIL,32.25
AGRITECH,59.9
AHLADA,64.69
AHLEAST,65.24
AHLUCONT,52.41
AIAENG,54.88
AIIL,65.64
AIRAN,77.38
AIROLAM,48.22
AJANTPHARM,72.96
AJAXENGG,70.66
AJMERA,27.61
AJOONI,78.82
AKASH,46.73
AKG,63.23
AKSHAR,59.42
AKSHARCHEM,42.65
AKSHOPTFBR,50.0
AKUMS,54.53
AKZOINDIA,79.11
ALANKIT,48.36
ALBERTDAVD,74.24
ALEMBICLTD,59.44
ALICON,72.67
ALIVUS,29.19
ALKALI,44.82
ALKEM,68.51
ALKYLAMINE,54.29
ALLCARGO,49.94
ALLDIGI,61.58
ALLTIME,47.76
ALMONDZ,89.12
ALOKINDS,47.05
ALPA,73.69
ALPHA,67.86
ALPHAETF,69.5
ALPHAGEO,65.8
ALPL30IETF,79.49
AMANTA,69.27
AMBER,21.75
AMBICAAGAR,67.99
AMBIKCO,65.98
AMBUJACEM,51.24
AMDIND,37.75
AMJLAND,54.14
AMNPLST,77.07
AMRUTANJAN,53.51
ANANDRATHI,39.97
ANANTRAJ,27.4
ANDHRAPAP,54.88
ANDHRSUGAR,51.75
ANGELONE,28.56
ANIKINDS,83.89
ANMOL,69.06
ANTELOPUS,57.54
ANTGRAPHIC,81.96
ANTHEM,40.36
ANUHPHR,43.72
ANUP,33.62
ANURAS,39.29
AONEGOLD,91.44
AONELIQUID,86.84
AONENIFTY,71.09
AONETOTAL,51.88
APARINDS,45.2
APCL,58.64
APCOTEXIND,74.75
APEX,50.9
APLAPOLLO,57.36
APLLTD,52.37
APOLLO,36.4
APOLLOHOSP,62.98
APOLLOPIPE,51.38
APOLLOTYRE,38.31
APOLSINHOT,64.93
APTECHT,50.6
APTUS,50.47
ARCHIDPLY,60.27
ARCHIES,73.21
ARE&M,43.32
ARENTERP,85.33
ARIES,55.22
ARIHANTCAP,48.8
ARIHANTSUP,18.6
ARISINFRA,33.3
ARKADE,56.69
ARMANFIN,52.35
AROGRANITE,86.16
ARROWGREEN,53.1
ARSSBL,45.89
ARTEMISMED,53.75
ARTNIRMAN,65.57
ARVEE,33.33
ARVIND,56.69
ARVINDFASN,68.24
ARVSMART,58.83
ASAHIINDIA,52.56
ASAHISONG,81.37
ASAL,40.74
ASALCBR,55.1
ASHAPURMIN,42.63
ASHIANA,53.48
ASHIMASYN,72.29
ASHOKA,37.28
ASHOKAMET,59.66
ASHOKLEY,42.41
ASIANENE,44.86
ASIANHOTNR,37.94
ASIANPAINT,60.98
ASIANTILES,24.08
ASKAUTOLTD,51.26
ASPINWALL,66.65
ASTEC,65.25
ASTERDM,51.89
ASTRAL,57.11
ASTRAMICRO,38.81
ASTRAZEN,50.29
ASTRON,57.45
ATALREAL,34.11
ATAM,65.98
ATGL,25.58
ATHERENERG,24.26
ATL,61.52
ATLANTAELE,39.95
ATLASCYCLE,48.94
ATUL,45.23
ATULAUTO,29.73
AUBANK,57.17
AURIONPRO,48.3
AUROPHARMA,38.43
AURUM,35.42
