SYMBOL,DELIV_PER
20MICRONS,47.09
21STCENMGM,99.79
360ONE,60.33
3IINFOLTD,69.35
3MINDIA,53.5
3PLAND,34.55
5PAISA,27.77
63MOONS,61.97
A2ZINFRA,72.91
AADHARHFC,61.65
AAKASH,60.65
AARON,62.45
AARTECH,49.6
AARTIDRUGS,46.68
AARTIIND,49.66
AARTIPHARM,19.56
AARTISURF,61.72
AARVI,40.93
AAVAS,66.73
ABB,50.42
ABBOTINDIA,68.61
ABCAPITAL,38.0
ABCOTS,28.43
ABDL,45.95
ABFRL,40.71
ABGSEC,90.42
ABINFRA,86.8
ABLBL,57.64
ABREL,58.81
ABSLAMC,53.68
ABSLBANETF,11.73
ABSLLIQUID,70.59
ABSLNN50ET,58.92
ABSLPSE,69.45
ACC,43.64
ACCELYA,85.17
ACCURACY,70.0
ACE,55.89
ACEINTEG,65.31
ACI,52.6
ACMESOLAR,58.58
ACUTAAS,40.09
ADANIENSOL,34.98
ADANIENT,32.44
ADANIGREEN,30.62
ADANIPORTS,41.34
ADANIPOWER,34.57
ADFFOODS,46.46
ADL,91.35
ADOR,80.51
ADROITINFO,81.04
ADSL,44.02
ADVANCE,34.03
ADVANIHOTR,65.28
ADVENZYMES,38.66
AEGISLOG,58.19
AEGISVOPAK,48.46
AEROENTER,31.26
AEROFLEX,35.17
AERONEU,29.66
AETHER,66.18
AFCONS,62.23
AFFLE,66.63
AFFORDABLE,48.46
AFIL,43.35
AFSL,59.58
AGARIND,73.52
AGARWALEYE,39.31
AGI,38.7
AGIIL,35.71
AGRITECH,33.7
AGROPHOS,60.36
AHLADA,61.15
AHLEAST,96.69
AHLUCONT,33.05
AIAENG,43.64
AIIL,62.36
AIRAN,68.13
AIROLAM,27.97
AJANTPHARM,56.3
AJAXENGG,43.14
AJMERA,61.59
AJOONI,67.66
AKASH,60.57
AKG,71.67
AKI,94.76
AKSHARCHEM,50.11
AKSHOPTFBR,64.26
AKUMS,58.23
AKZOINDIA,71.94
ALANKIT,77.84
ALBERTDAVD,81.68
ALEMBICLTD,55.99
ALICON,48.53
ALIVUS,57.37
ALKALI,63.58
ALKEM,66.45
ALKYLAMINE,50.91
ALLCARGO,51.82
ALLDIGI,74.09
ALLTIME,44.15
ALMONDZ,78.52
ALOKINDS,53.38
ALPA,52.61
ALPHA,83.21
ALPHAETF,76.85
ALPHAGEO,67.47
ALPL30IETF,66.37
ALPSINDUS,63.79
AMANTA,95.51
AMBER,31.08
AMBICAAGAR,57.8
AMBIKCO,75.97
AMBUJACEM,51.52
AMDIND,15.05
AMJLAND,59.22
AMNPLST,55.73
AMRUTANJAN,52.22
ANANDRATHI,46.3
ANANTRAJ,46.17
ANDHRAPAP,79.7
ANDHRSUGAR,59.84
ANGELONE,24.89
ANIKINDS,88.87
ANMOL,79.11
ANTELOPUS,50.15
ANTGRAPHIC,71.69
ANTHEM,48.93
ANUHPHR,71.91
ANUP,45.03
ANURAS,51.73
AONEGOLD,77.16
AONELIQUID,53.25
AONENIFTY,61.88
AONETOTAL,57.81
APARINDS,33.78
APCL,94.18
APCOTEXIND,65.66
APEX,16.6
APLAPOLLO,45.81
APLLTD,35.16
APOLLO,34.0
APOLLOHOSP,64.72
APOLLOPIPE,44.98
APOLLOTYRE,62.18
APOLSINHOT,87.29
APTECHT,46.71
APTUS,66.37
ARCHIDPLY,77.85
ARCHIES,81.25
ARE&M,57.14
ARENTERP,69.13
ARIES,55.4
ARIHANTCAP,42.56
ARIHANTSUP,51.61
ARISINFRA,34.69
ARKADE,23.63
ARMANFIN,66.23
AROGRANITE,29.64
ARROWGREEN,52.91
ARSSBL,29.46
ARTEMISMED,54.03
ARTNIRMAN,54.77
ARVEE,100.0
ARVIND,56.42
ARVINDFASN,51.11
ARVSMART,57.8
ASAHIINDIA,24.81
ASAHISONG,75.02
ASAL,39.42
ASALCBR,53.99
ASHAPURMIN,41.57
ASHIANA,67.55
ASHIMASYN,62.1
ASHOKA,45.53
ASHOKAMET,72.55
ASHOKLEY,59.31
ASIANENE,66.49
ASIANHOTNR,34.1
ASIANPAINT,44.94
ASIANTILES,36.76
ASKAUTOLTD,35.48
ASPINWALL,82.4
ASTEC,8.87
ASTERDM,54.02
ASTRAL,57.99
ASTRAMICRO,47.85
ASTRAZEN,57.39
ASTRON,82.64
ATALREAL,36.49
ATAM,72.39
ATGL,39.06
ATHERENERG,34.21
ATL,55.82
ATLANTAELE,34.6
ATLASCYCLE,76.24
ATUL,59.09
ATULAUTO,33.65
AUBANK,64.97
AURIGROW,66.09
AURIONPRO,38.12
AUROPHARMA,60.94
AURUM,76.43
AUSOMENT,62.07
AUTOAXLES,54.45
AUTOBEES,54.7
AUTOIETF,71.08
AUTOIND,62.44
AVADHSUGAR,62.76
AVALON,34.27
AVANTEL,27.67
AVANTIFEED,31.16
AVG,70.86
AVL,33.82
AVONMORE,56.63
AVROIND,71.41
AVTNPL,57.88
AWFIS,69.37
AWHCL,53.53
AWL,63.51
AXISBANK,67.87
AXISBNKETF,48.82
AXISBPSETF,97.16
AXISCETF,84.21
AXISGOLD,64.31
AXISHCETF,82.6
AXISILVER,58.26
AXISNIFTY,85.55
AXISTECETF,98.2
AXISVALUE,80.14
AXITA,35.51
AXSENSEX,76.2
AYMSYNTEX,43.15
AZAD,46.25
BAGFILMS,81.1
BAIDFIN,80.35
BAJAJ-AUTO,56.93
BAJAJCON,73.24
BAJAJELEC,35.67
BAJAJFINSV,54.81
BAJAJHCARE,48.37
BAJAJHFL,70.47
BAJAJHIND,43.91
BAJAJHLDNG,47.0
BAJAJINDEF,55.0
BAJEL,66.56
BAJFINANCE,67.76
BALAJEE,64.05
BALAJITELE,55.04
BALAMINES,37.72
BALAXI,57.53
BALKRISHNA,35.37
BALKRISIND,51.61
BALMLAWRIE,49.06
BALPHARMA,62.6
BALRAMCHIN,39.43
BALUFORGE,20.65
BANARBEADS,33.97
BANARISUG,55.83
BANCOINDIA,25.88
BANDHANBNK,47.4
BANG,58.72
BANKA,57.6
BANKBARODA,43.45
BANKBEES,72.54
BANKBETF,92.14
BANKETF,87.97
BANKETFADD,93.16
BANKIETF,64.99
BANKINDIA,43.04
BANKNIFTY1,65.48
BANKPSU,72.91
BANSALWIRE,51.91
BANSWRAS,66.0
BASF,92.83
BASML,73.83
BATAINDIA,44.33
BAYERCROP,59.84
BBETF0432,99.93
BBL,49.24
BBNPNBETF,73.18
BBNPPGOLD,95.44
BBOX,55.85
BBTC,33.77
BBTCL,77.3
BCG,61.63
BCLIND,54.18
BDL,26.55
BEARDSELL,53.09
BECTORFOOD,54.82
BEDMUTHA,78.03
BEL,51.62
BELLACASA,51.63
BELRISE,36.34
BEML,33.94
BEPL,57.26
BERGEPAINT,50.4
BESTAGRO,12.36
BETA,77.16
BFINVEST,55.09
BFSI,58.97
BHAGCHEM,61.71
BHAGERIA,36.34
BHANDARI,77.15
BHARATFORG,54.84
BHARATRAS,47.08
BHARATSE,49.51
BHARATWIRE,32.83
BHARTIARTL,85.05
BHARTIHEXA,47.15
BHEL,45.31
BIGBLOC,37.73
BIKAJI,47.58
BIL,51.25
BIOCON,54.02
BIOFILCHEM,62.93
BIRLACABLE,46.34
BIRLACORPN,58.54
BIRLAMONEY,57.95
BIRLANU,70.16
BLACKBUCK,53.07
BLAL,58.13
BLBLIMITED,62.2
BLISSGVS,35.53
BLKASHYAP,77.46
BLS,57.29
BLSE,20.68
BLUEDART,42.38
BLUEJET,47.5
BLUESTARCO,63.2
BLUESTONE,44.55
BLUSPRING,65.84
BMWVENTLTD,50.57
BODALCHEM,58.38
BOHRAIND,100.0
BOMDYEING,46.42
BORANA,40.77
BOROLTD,50.19
BORORENEW,48.31
BOROSCI,73.42
BOSCHLTD,49.95
BPCL,57.58
BPL,51.69
BRIGADE,33.69
BRIGHOTEL,70.67
BRITANNIA,54.35
BRNL,83.6
BROOKS,45.19
BSE,25.64
BSE500IETF,32.63
BSHSL,63.6
BSL,68.2
BSLGOLDETF,97.48
BSLNIFTY,68.39
BSLSENETFG,77.89
BSOFT,36.55
BTML,40.3
BUTTERFLY,67.37
BYKE,61.77
CALSOFT,68.8
CAMLINFINE,35.13
CAMPUS,49.59
CAMS,48.71
CANBK,50.5
CANFINHOME,55.91
CANHLIFE,49.48
CANTABIL,56.06
CAPACITE,44.47
CAPILLARY,5.64
CAPITALSFB,62.66
CAPLIPOINT,57.56
CAPTRUST,40.09
CARBORUNIV,9.02
CARERATING,67.11
CARRARO,76.46
CARTRADE,51.06
CARYSIL,42.74
CASHIETF,98.28
CASTROLIND,56.41
CCHHL,71.57
CCL,29.22
CDSL,32.19
CEATLTD,36.03
CEIGALL,58.2
CELEBRITY,69.62
CELLO,55.33
CEMPRO,62.07
CENTENKA,77.02
CENTRALBK,33.28
CENTRUM,64.57
CENTUM,45.65
CENTURYPLY,24.72
CERA,52.5
CESC,38.15
CEWATER,74.94
CGCL,54.28
CGPOWER,67.56
CHALET,58.38
CHAMBLFERT,54.46
CHEMBOND,66.14
CHEMBONDCH,83.11
CHEMCON,42.75
CHEMFAB,44.11
CHEMICAL,95.93
CHEMPLASTS,40.12
CHENNPETRO,24.78
CHEVIOT,77.75
CHOICEGOLD,92.75
CHOICEIN,25.8
CHOLAFIN,53.59
CHOLAHLDNG,72.92
CIEINDIA,59.09
CIFL,53.49
CIGNITITEC,58.65
CINELINE,93.81
CINEVISTA,69.79
CIPLA,71.08
CLEAN,62.89
CLSEL,60.47
CMSINFO,65.85
COALINDIA,63.09
COASTCORP,47.17
COCHINSHIP,32.6
COFORGE,43.66
COHANCE,50.28
COLPAL,60.95
COMMOIETF,66.32
COMPUSOFT,62.42
CONCOR,44.51
CONCORDBIO,35.3
CONFIPET,48.94
CONS,68.69
CONSOFINVT,70.41
CONSUMBEES,76.59
CONSUMER,74.07
CONSUMIETF,61.29
CONTROLPR,42.87
CORALFINAC,44.68
CORDSCABLE,70.68
COROMANDEL,72.5
COSMOFIRST,56.6
COUNCODOS,82.37
CPCAP,86.33
CPEDU,73.97
CPPLUS,40.06
CPSEETF,66.11
CRAFTSMAN,35.6
CRAMC,51.92
CREATIVE,69.44
CREATIVEYE,91.18
CREDITACC,41.44
CREST,64.98
CRISIL,55.57
CRIZAC,55.55
CROMPTON,54.76
CROWN,41.8
CSBBANK,59.26
CSLFINANCE,68.81
CTE,84.27
CUB,53.83
CUBEXTUB,73.92
CUMMINSIND,61.23
CUPID,39.87
CYIENT,48.1
CYIENTDLM,51.35
DABUR,56.64
DALBHARAT,61.31
DALMIASUG,67.59
DAMCAPITAL,36.55
DAMODARIND,56.53
DANGEE,65.93
DATAMATICS,39.14
DATAPATTNS,15.28
DAVANGERE,75.44
DBCORP,59.54
DBEIL,46.72
DBL,26.33
DBOL,57.03
DBREALTY,45.12
DBSTOCKBRO,46.6
DCAL,51.53
DCBBANK,51.16
DCI,50.18
DCM,75.75
DCMFINSERV,80.48
DCMNVL,17.09
DCMSHRIRAM,19.3
DCMSRIND,60.61
DCW,66.91
DCXINDIA,46.68
DDEVPLSTIK,47.83
DECCANCE,50.2
DEEDEV,60.77
DEEPAKFERT,34.53
DEEPAKNTR,50.45
DEEPINDS,51.74
DELHIVERY,37.76
DELPHIFX,27.54
DELTACORP,54.54
DELTAMAGNT,69.81
DEN,55.43
DENORA,50.8
DENTA,40.78
DEVIT,64.56
DEVX,55.22
DEVYANI,46.15
DGCONTENT,61.33
DHAMPURSUG,38.79
DHANBANK,62.21
DHANUKA,56.41
DHARMAJ,73.02
DHRUV,67.47
DHUNINV,60.46
DIACABS,29.97
DIAMINESQ,71.41
DIAMONDYD,55.66
DICIND,46.5
DIFFNKG,71.45
DIGIDRIVE,29.48
DIGITIDE,58.93
DIL,51.16
DISHTV,64.88
DIVGIITTS,76.39
DIVISLAB,49.44
DIVOPPBEES,86.54
DIXON,38.55
DJML,48.21
DLF,55.97
DLINKINDIA,49.98
DMART,75.16
DMCC,64.25
DNAMEDIA,87.74
DODLA,23.72
DOLATALGO,56.48
DOLLAR,69.36
DOLPHIN,85.67
DOMS,38.71
DONEAR,71.89
DPABHUSHAN,65.03
DPSCLTD,69.88
DPWIRES,55.28
DRCSYSTEMS,57.18
DREAMFOLKS,48.11
DREDGECORP,36.39
DRREDDY,67.4
DSSL,42.56
DTIL,82.92
DUCON,53.16
DVL,58.95
DWARKESH,51.08
DYCL,56.52
DYNAMATECH,33.38
DYNPRO,65.54
E2E,32.08
EASEMYTRIP,37.54
EBANKNIFTY,39.68
EBBETF0430,88.04
EBBETF0431,89.36
EBBETF0433,72.18
EBGNG,60.74
ECAPINSURE,96.5
ECLERX,43.75
ECOSMOBLTY,56.43
EDELWEISS,42.27
EFCIL,64.5
EGOLD,39.67
EICHERMOT,60.88
EIDPARRY,59.44
EIEL,40.3
EIFFL,71.04
EIHAHOTELS,40.88
EIHOTEL,63.15
EIMCOELECO,49.43
EKC,37.64
ELDEHSG,62.82
ELECON,47.72
ELECTCAST,40.44
ELECTHERM,64.97
ELGIEQUIP,19.97
ELIN,54.49
ELIQUID,57.64
ELLEN,45.06
ELM250,97.91
EMAMILTD,73.96
EMAMIPAP,59.61
EMAMIREAL,64.92
EMBDL,42.6
EMCURE,34.91
EMIL,52.57
EMMBI,52.49
EMMVEE,39.69
EMSLIMITED,49.61
EMUDHRA,39.87
EMULTIMQ,83.18
ENDURANCE,38.14
ENERGY,87.2
ENERGYDEV,49.17
ENGINERSIN,36.95
ENIL,58.53
ENRIN,67.6
ENTERO,65.23
EPACK,48.87
EPACKPEB,20.0
EPIGRAL,63.41
EPL,59.84
EQUAL200,99.53
EQUAL50,93.83
EQUAL50ADD,48.53
EQUITASBNK,53.2
ERIS,49.43
ESABINDIA,41.73
ESAFSFB,59.57
ESCORTS,43.97
ESG,99.81
ESILVER,88.15
ESSENTIA,66.78
ESTER,44.55
ETERNAL,54.01
ETHOSLTD,39.04
EUREKAFORB,53.98
EUROBOND,63.87
EUROPRATIK,45.03
EVEREADY,48.11
EVERESTIND,77.41
EVIETF,51.2
EVINDIA,58.21
EXCELINDUS,45.06
EXCELSOFT,32.35
EXICOM,29.36
EXIDEIND,74.46
EXPLEOSOL,52.95
FABTECH,25.14
FACT,36.17
FAIRCHEMOR,91.1
FAZE3Q,42.68
FCL,37.85
FCSSOFT,79.37
FDC,53.19
FEDERALBNK,52.21
FEDFINA,56.81
FIBERWEB,55.31
FIEMIND,57.2
FILATEX,43.61
FILATFASH,44.62
FINCABLES,44.95
FINEORG,58.89
FINIETF,61.21
FINKURVE,33.2
FINOPB,14.35
FINPIPE,52.5
FIRSTCRY,41.94
FISCHER,40.89
FIVESTAR,59.01
FLAIR,38.72
FLEXIADD,97.35
