SYMBOL,DELIV_PER
20MICRONS,55.75
21STCENMGM,100.0
360ONE,48.37
3BBLACKBIO,50.41
3IINFOLTD,52.6
3MINDIA,29.99
3PLAND,96.96
5PAISA,48.8
63MOONS,42.77
A2ZINFRA,55.75
AAATECH,71.05
AADHARHFC,44.09
AAKASH,88.34
AARNAV,62.28
AARON,45.46
AARTIDRUGS,30.99
AARTIIND,41.07
AARTIPHARM,9.72
AARTISURF,44.55
AARVI,63.49
AASTHA,31.0
AAVAS,60.39
ABANSENT,61.03
ABB,40.82
ABBOTINDIA,51.77
ABCAPITAL,58.44
ABCOTS,79.46
ABDL,46.28
ABFRL,42.66
ABGSEC,100.0
ABINFRA,34.1
ABLBL,62.83
ABMINTLLTD,74.36
ABMKNO,89.92
ABREL,57.64
ABSL10BANK,99.51
ABSLAMC,59.91
ABSLBANETF,89.3
ABSLLIQUID,57.16
ABSLMSCIN,95.47
ABSLNN50ET,88.2
ABSLPSE,87.49
ACC,50.98
ACCELYA,66.45
ACE,53.14
ACEINTEG,77.47
ACI,56.98
ACL,79.88
ACMESOLAR,53.42
ACSTECH,57.89
ACUTAAS,64.08
ADANIENSOL,30.29
ADANIENT,27.71
ADANIGREEN,26.74
ADANIPORTS,44.73
ADANIPOWER,32.23
ADFFOODS,32.52
ADL,52.29
ADOR,58.63
ADROITINFO,77.59
ADSL,55.5
ADVAIT,41.22
ADVANCE,46.44
ADVANIHOTR,56.1
ADVENTHTL,58.64
ADVENZYMES,60.25
AEGISLOG,46.06
AEGISVOPAK,32.28
AEPL,51.13
AEQUS,37.99
AEROENTER,57.1
AEROFLEX,47.86
AERONEU,17.1
AEROPLANE,71.65
AETHER,36.74
AFCONS,48.63
AFFLE,34.31
AFIL,53.56
AFSL,24.46
AGARIND,49.21
AGARWALEYE,42.24
AGI,66.28
AGIIL,27.04
AGL,52.91
AGRITECH,50.38
AGROPHOS,77.45
AHCL,52.84
AHLADA,86.95
AHLEAST,83.4
AHLUCONT,50.65
AIAENG,46.62
AIIL,51.19
AIRAN,80.12
AIROLAM,89.75
AJANTPHARM,47.7
AJAXENGG,73.76
AJMERA,57.69
AJOONI,75.51
AKASH,90.48
AKCAPIT,65.21
AKG,63.81
AKI,62.64
AKSHAR,86.3
AKUMS,31.78
ALANKIT,74.37
ALBERTDAVD,66.04
ALEMBICLTD,60.41
ALGOQUANT,27.9
ALICON,77.43
ALIVUS,51.14
ALKEM,48.22
ALKYLAMINE,37.48
ALLCARGO,14.56
ALLDIGI,84.28
ALLTIME,70.26
ALMONDZ,79.15
ALOKINDS,68.17
ALPA,81.27
ALPHA,69.69
ALPHAETF,80.18
ALPHAGEO,34.48
ALPINETEX,59.77
ALPL30IETF,47.71
AMAGI,49.22
AMBALALSA,64.33
AMBER,29.95
AMBICAAGAR,97.82
AMBIKCO,37.34
AMBUJACEM,48.28
AMDIND,48.37
AMJLAND,87.19
AMNPLST,49.14
AMRUTANJAN,60.07
ANANDRATHI,54.73
ANANTRAJ,47.96
ANDHRAPAP,72.97
ANDHRSUGAR,28.73
ANGELONE,24.14
ANIKINDS,88.14
ANMOL,82.3
ANTELOPUS,49.09
ANTGRAPHIC,83.45
ANTHEM,37.91
ANUHPHR,83.99
ANUP,41.85
ANURAS,38.16
AONEGOLD,43.56
AONELIQUID,55.62
AONENIFTY,87.46
AONESILVER,48.18
AONETMMQ50,80.72
AONETOTAL,71.37
APARINDS,35.31
APCL,71.25
APCOTEXIND,47.47
APEX,43.49
APLAPOLLO,52.87
APLLTD,66.71
APOLLO,28.36
APOLLOHOSP,52.63
APOLLOPIPE,32.29
APOLLOTYRE,51.85
APOLSINHOT,69.92
APTUS,58.17
AQYLON,42.61
ARCHIDPLY,76.59
ARCHIES,65.49
ARE&M,20.43
ARENTERP,54.55
ARFIN,17.31
ARIES,68.35
ARIHANT,62.32
ARIHANTCAP,46.86
ARIHANTSUP,65.38
ARIS,45.52
ARKADE,38.76
ARMANFIN,53.31
AROGRANITE,72.04
ARSSBL,38.02
ARTEMISMED,48.01
ARTNIRMAN,98.04
ARVEE,19.39
ARVIND,49.26
ARVINDFASN,63.51
ARVSMART,45.22
ASAHIINDIA,47.41
ASAL,50.86
ASALCBR,70.32
ASHAPURMIN,36.34
ASHIANA,52.43
ASHIMASYN,64.17
ASHOKA,56.11
ASHOKAMET,59.8
ASHOKLEY,49.31
ASIANENE,40.81
ASIANHOTNR,37.42
ASIANPAINT,64.64
ASIANTILES,76.82
ASKAUTOLTD,32.68
ASPINWALL,20.94
ASTAR,88.29
ASTEC,37.05
ASTERDM,60.88
ASTRAL,57.61
ASTRAMICRO,42.18
ASTRAZEN,50.36
ATALREAL,25.01
ATAM,69.4
ATGL,27.26
ATHERENERG,26.22
ATL,64.49
ATLANTAA,40.67
ATLANTAELE,55.26
ATLASCYCLE,95.35
ATUL,63.57
ATULAUTO,44.82
AUBANK,54.95
AURIONPRO,60.18
AUROPHARMA,48.25
AURUM,52.5
AURUS,58.15
AUSOMENT,85.04
AUTOAXLES,67.2
AUTOBEES,67.44
AUTOIETF,54.53
AVADHSUGAR,45.53
AVALON,34.82
AVANTEL,54.91
AVANTIFEED,41.83
AVL,41.14
AVONMORE,71.05
AVROIND,47.13
AVTNPL,72.87
AWFIS,67.32
AWHCL,24.88
AWL,52.71
AXISBANK,60.29
AXISCADES,54.75
AXITA,49.78
AYE,37.67
AYMSYNTEX,62.1
AZAD,51.53
BAGFILMS,67.41
BAIDFIN,92.18
BAJAJ-AUTO,44.19
BAJAJCON,56.14
BAJAJELEC,36.83
BAJAJFINSV,53.46
BAJAJHCARE,48.4
BAJAJHFL,46.64
BAJAJHIND,52.61
BAJAJHLDNG,45.85
BAJAJINDEF,74.25
BAJAJST,53.95
BAJEL,53.95
BAJFINANCE,62.44
BALAJEE,74.74
BALAJITELE,53.13
BALAMINES,31.93
BALAXI,96.23
BALKRISHNA,76.33
BALKRISIND,49.35
BALMLAWRIE,45.68
BALPHARMA,65.05
BALRAMCHIN,39.04
BALUFORGE,44.0
BANARBEADS,65.41
BANARISUG,55.09
BANCOINDIA,42.69
BANDHANBNK,40.6
BANG,79.3
BANK10ADD,43.1
BANK10BETF,94.01
BANKA,75.5
BANKADD,98.33
BANKBARODA,65.04
BANKBEES,56.86
BANKBETA,88.89
BANKBETF,61.59
BANKETF,93.49
BANKIETF,83.76
BANKINDIA,47.06
BANKNIFTY1,59.25
BANKPSU,72.58
BANSALWIRE,60.34
BANSWRAS,69.08
BASF,52.0
BATAINDIA,48.71
BATLIBOI,57.65
BAYERCROP,64.92
BBETF0432,90.17
BBL,50.94
BBNPNBETF,76.5
BBNPPGOLD,63.91
BBOX,50.53
BBTC,65.09
BBTCL,56.91
BCG,42.27
BCLIND,60.07
BCONCEPTS,54.25
BCPL,55.73
BDL,40.18
BEARDSELL,68.05
BECTORFOOD,27.13
BEDMUTHA,83.62
BEEKAY,69.62
BEL,58.8
BELLACASA,75.57
BELRISE,39.93
BEML,30.51
BENGALASM,37.34
BEPL,43.25
BERGEPAINT,70.25
BESTAGRO,45.23
BETA,49.41
BFINVEST,49.73
BFSI,90.39
BFUTILITIE,54.28
BHAGCHEM,61.18
BHAGYANGR,57.17
BHARATCOAL,55.47
BHARATFORG,46.26
BHARATRAS,46.91
BHARATSE,34.11
BHARATWIRE,38.06
BHARTIARTL,63.59
BHARTIHEXA,64.0
BHEL,41.9
BI,71.47
BIGBLOC,81.7
BIKAJI,52.8
BIL,78.98
BIMETAL,65.1
BIOCON,52.18
BIOFILCHEM,75.6
BIRLACORPN,52.87
BIRLAMONEY,59.06
BIRLANU,22.56
BIRLAPREC,49.12
BLACKBUCK,55.88
BLAL,83.95
BLBLIMITED,88.37
BLIL,62.16
BLKASHYAP,66.14
BLS,43.67
BLSE,53.16
BLUECHIP,99.96
BLUEDART,56.44
BLUEJET,53.79
BLUESTARCO,51.96
BLUESTONE,14.06
BLUSPRING,58.9
BMWVENTLTD,58.28
BNAGROCHEM,6.77
BNKETFAXIS,88.08
BOHRAIND,56.86
BOMDYEING,51.17
BONLON,77.15
BORANA,53.58
BOROLTD,57.15
BORORENEW,39.08
BOROSCI,59.93
BOSCH-HCIL,30.89
BOSCHLTD,21.16
BPCL,50.23
BPL,66.81
BRIGADE,37.01
