SYMBOL,DELIV_PER
20MICRONS,29.16
21STCENMGM,44.69
360ONE,49.51
3BBLACKBIO,59.38
3MINDIA,46.6
3PLAND,19.01
5PAISA,54.8
63MOONS,20.41
A2ZINFRA,57.74
AAATECH,9.31
AADHARHFC,55.5
AAKASH,85.33
AAREYDRUGS,58.51
AARON,72.22
AARTIDRUGS,52.87
AARTIIND,44.84
AARTIPHARM,26.99
AARVI,77.62
AASTHA,38.79
AAVAS,67.26
ABANSENT,66.26
ABB,42.09
ABBOTINDIA,61.66
ABCAPITAL,63.82
ABCOTS,70.34
ABDL,40.19
ABFRL,51.12
ABGSEC,66.22
ABLBL,58.5
ABMKNO,50.0
ABREL,55.05
ABSL10BANK,91.77
ABSLAMC,50.59
ABSLBANETF,95.02
ABSLLIQUID,77.13
ABSLMSCIN,99.22
ABSLNN50ET,65.75
ABSLPSE,32.14
ACC,45.67
ACCELYA,69.19
ACE,50.02
ACEINTEG,62.28
ACGL,83.03
ACI,47.18
ACL,80.98
ACMESOLAR,39.51
ACUTAAS,52.54
ADANIENSOL,60.48
ADANIENT,26.76
ADANIGREEN,26.07
ADANIPORTS,40.63
ADANIPOWER,44.78
ADDIND,94.8
ADFFOODS,50.32
ADL,86.57
ADOR,47.53
ADROITINFO,72.98
ADSL,51.07
ADVAIT,48.24
ADVANCE,64.16
ADVANIHOTR,73.63
ADVENTHTL,65.41
ADVENZYMES,48.01
ADVIKCA,87.4
AEGISLOG,32.76
AEGISVOPAK,40.59
AEPL,75.11
AEQUS,44.51
AEROENTER,50.48
AEROFLEX,35.77
AERONEU,43.86
AEROPLANE,42.25
AETHER,56.87
AFCONS,32.53
AFFLE,58.56
AFFORDABLE,67.61
AFIL,84.91
AFSL,88.26
AGARIND,57.43
AGARWALEYE,70.54
AGI,40.86
AGIIL,33.87
AGL,44.82
AGRITECH,69.88
AGROPHOS,59.57
AHCL,21.76
AHLADA,67.37
AHLEAST,84.75
AHLUCONT,62.49
AIAENG,54.79
AIIL,46.56
AIRAN,67.53
AIROLAM,76.55
AJANTPHARM,54.23
AJAXENGG,53.41
