SYMBOL,DELIV_PER
20MICRONS,54.12
21STCENMGM,91.86
360ONE,35.08
3IINFOLTD,56.56
3MINDIA,42.2
3PLAND,91.04
5PAISA,44.57
63MOONS,45.73
A2ZINFRA,76.73
AADHARHFC,73.38
AAKASH,88.88
AAREYDRUGS,76.98
AARON,53.25
AARTECH,33.27
AARTIDRUGS,46.36
AARTIIND,50.38
AARTIPHARM,39.13
AARTISURF,54.21
AARVI,59.11
AAVAS,51.41
ABB,50.06
ABBOTINDIA,73.84
ABCAPITAL,49.13
ABCOTS,49.61
ABDL,46.42
ABFRL,39.17
ABGSEC,99.33
ABINFRA,64.23
ABLBL,55.23
ABMINTLLTD,49.85
ABREL,39.48
ABSLAMC,53.63
ABSLBANETF,70.25
ABSLLIQUID,48.86
ABSLNN50ET,55.95
ABSLPSE,95.66
ACC,40.15
ACCELYA,50.44
ACCURACY,73.5
ACE,48.16
ACEINTEG,64.14
ACI,31.87
ACL,69.84
ACMESOLAR,39.55
ACUTAAS,54.78
ADANIENSOL,30.48
ADANIENT,15.18
ADANIGREEN,20.03
ADANIPORTS,34.31
ADANIPOWER,36.96
ADFFOODS,35.67
ADL,48.66
ADOR,54.04
ADROITINFO,91.98
ADSL,48.59
ADVAIT,46.29
ADVANCE,26.02
ADVANIHOTR,68.03
ADVENTHTL,60.39
ADVENZYMES,53.89
AEGISLOG,44.3
AEGISVOPAK,44.12
AEQUS,49.97
AEROENTER,59.3
AEROFLEX,36.67
AERONEU,37.17
AETHER,50.91
AFCONS,61.35
AFFLE,57.58
AFFORDABLE,64.41
AFIL,71.82
AFSL,42.59
AGARIND,65.85
AGARWALEYE,42.58
AGI,48.89
AGIIL,52.68
AGROPHOS,49.62
AHCL,43.36
AHLADA,74.33
AHLEAST,63.89
AHLUCONT,65.42
AIAENG,62.63
AIIL,55.97
AIRAN,91.37
AIROLAM,67.38
AJANTPHARM,73.02
AJAXENGG,29.72
AJMERA,48.1
AJOONI,61.78
AKASH,66.71
AKG,87.31
AKI,70.21
AKSHAR,73.11
AKSHARCHEM,63.56
AKSHOPTFBR,59.9
AKUMS,53.33
AKZOINDIA,48.06
ALANKIT,64.21
ALBERTDAVD,64.59
ALEMBICLTD,65.3
ALGOQUANT,35.12
ALICON,64.88
ALIVUS,51.46
ALKALI,65.35
ALKEM,59.02
ALKYLAMINE,52.08
ALLCARGO,56.18
ALLDIGI,71.67
ALLTIME,23.61
ALMONDZ,72.78
ALOKINDS,49.85
ALPA,75.0
ALPHA,65.7
ALPHAETF,48.23
ALPHAGEO,69.21
ALPL30IETF,85.45
AMAGI,39.56
AMANTA,52.81
AMBER,26.39
AMBICAAGAR,67.08
AMBIKCO,44.7
AMBUJACEM,41.14
AMDIND,55.41
AMJLAND,33.34
AMNPLST,61.32
AMRUTANJAN,58.3
ANANDRATHI,66.32
ANANTRAJ,29.66
ANDHRAPAP,69.57
ANDHRSUGAR,56.52
ANGELONE,29.99
ANIKINDS,62.93
ANMOL,70.55
ANTELOPUS,23.67
ANTGRAPHIC,70.26
ANTHEM,45.93
ANUHPHR,57.07
ANUP,22.57
ANURAS,59.49
AONEGOLD,56.7
AONELIQUID,99.29
AONENIFTY,64.19
AONETMMQ50,96.76
AONETOTAL,67.16
APARINDS,51.47
APCL,58.52
APCOTEXIND,53.77
APEX,18.44
APLAPOLLO,72.27
APLLTD,51.19
APOLLO,37.92
APOLLOHOSP,47.47
APOLLOPIPE,19.02
APOLLOTYRE,38.37
APOLSINHOT,59.4
APTECHT,35.48
APTUS,53.02
ARCHIDPLY,30.3
ARCHIES,81.13
ARE&M,43.01
ARENTERP,47.21
ARFIN,30.93
ARIES,66.16
ARIHANTCAP,48.98
ARIHANTSUP,66.07
ARIS,42.42
ARKADE,41.38
ARMANFIN,58.25
AROGRANITE,62.83
ARROWGREEN,64.38
ARSSBL,36.86
ARTEMISMED,52.26
ARTNIRMAN,100.0
ARVIND,42.16
ARVINDFASN,47.79
ARVSMART,60.32
ASAHIINDIA,48.59
ASAHISONG,56.08
ASAL,27.09
ASALCBR,56.93
ASHAPURMIN,63.04
ASHIANA,66.06
ASHIMASYN,82.64
ASHOKA,46.07
ASHOKAMET,78.98
ASHOKLEY,45.04
ASIANENE,29.52
ASIANHOTNR,41.56
ASIANPAINT,66.61
ASIANTILES,67.13
ASKAUTOLTD,56.68
ASMS,54.14
ASPINWALL,64.08
ASTEC,31.32
ASTERDM,58.49
ASTRAL,37.53
ASTRAMICRO,62.19
ASTRAZEN,46.98
ASTRON,81.98
ATALREAL,25.04
ATAM,70.33
ATGL,31.53
ATHERENERG,30.02
ATL,59.35
ATLANTAA,39.5
ATLANTAELE,31.84
ATLASCYCLE,51.42
ATUL,60.56
ATULAUTO,20.13
AUBANK,65.87
AURIONPRO,29.03
AUROPHARMA,39.5
AURUM,52.03
AUTOAXLES,46.1
AUTOBEES,60.82
AUTOIETF,76.69
AUTOIND,59.42
AVADHSUGAR,52.33
AVALON,49.9
AVANTEL,34.47
AVANTIFEED,24.65
AVG,65.74
AVL,65.01
AVONMORE,62.89
AVTNPL,71.17
AWFIS,49.71
AWHCL,37.57
AWL,49.2
AXISBANK,65.12
AXISBNKETF,88.87
AXISBPSETF,60.44
AXISCADES,100.0
AXISCETF,59.77
AXISGOLD,54.08
AXISHCETF,58.93
AXISILVER,48.77
AXISNIFTY,71.78
AXISTECETF,79.41
AXISVALUE,85.9
AXSENSEX,60.71
AYMSYNTEX,55.4
AZAD,49.91
BAGFILMS,69.33
BAIDFIN,83.53
BAJAJ-AUTO,41.22
BAJAJCON,45.33
BAJAJELEC,62.11
BAJAJFINSV,63.2
BAJAJHCARE,54.7
BAJAJHFL,47.79
BAJAJHIND,42.09
BAJAJHLDNG,51.95
BAJAJINDEF,48.24
BAJEL,38.99
BAJFINANCE,60.85
BALAJEE,65.66
BALAJITELE,33.82
BALAMINES,31.83
BALAXI,75.04
BALKRISHNA,53.4
BALKRISIND,52.95
BALMLAWRIE,57.94
BALPHARMA,69.44
BALRAMCHIN,23.4
BALUFORGE,40.07
BANARBEADS,65.77
BANARISUG,61.39
BANCOINDIA,51.0
BANDHANBNK,64.4
BANG,61.14
BANKA,70.51
BANKADD,91.82
BANKBARODA,59.62
BANKBEES,67.54
BANKBETA,87.86
BANKBETF,67.81
BANKETF,75.42
BANKIETF,68.45
BANKINDIA,38.81
BANKNIFTY1,77.51
BANKPSU,69.58
BANSALWIRE,51.78
BANSWRAS,65.17
BASF,52.25
BASML,59.96
BATAINDIA,12.62
BAYERCROP,46.37
BBETF0432,60.64
BBL,45.75
BBNPNBETF,96.05
BBNPPGOLD,89.2
BBOX,43.27
BBTC,44.3
BBTCL,70.33
BCG,31.66
BCLIND,51.42
BCONCEPTS,56.29
BDL,31.15
BEARDSELL,55.12
BECTORFOOD,51.04
BEDMUTHA,62.2
BEL,49.57
BELLACASA,51.02
BELRISE,38.5
BEML,21.48
BEPL,50.08
BERGEPAINT,83.8
BETA,61.3
BFINVEST,53.15
BFSI,96.58
BGRENERGY,54.83
BHAGCHEM,43.55
BHAGERIA,61.22
BHANDARI,67.95
BHARATCOAL,27.42
