SYMBOL,DELIV_PER
20MICRONS,64.72
21STCENMGM,73.76
360ONE,56.19
3IINFOLTD,59.83
3MINDIA,55.97
3PLAND,98.3
5PAISA,43.47
63MOONS,65.32
AAATECH,58.91
AADHARHFC,74.42
AAKASH,30.58
AAREYDRUGS,68.69
AARNAV,77.08
AARON,50.14
AARTECH,71.42
AARTIDRUGS,58.3
AARTIIND,37.23
AARTIPHARM,50.4
AARTISURF,75.13
AARVI,51.79
AAVAS,92.31
ABB,46.29
ABBOTINDIA,45.72
ABCAPITAL,47.86
ABCOTS,31.47
ABDL,23.05
ABFRL,51.19
ABGSEC,99.71
ABINFRA,52.53
ABLBL,91.5
ABREL,54.63
ABSL10BANK,95.85
ABSLAMC,67.3
ABSLBANETF,60.03
ABSLLIQUID,52.73
ABSLMSCIN,38.41
ABSLNN50ET,93.4
ABSLPSE,52.17
ACC,59.89
ACCELYA,47.14
ACCURACY,85.57
ACE,54.22
ACEINTEG,90.09
ACI,24.09
ACL,56.14
ACMESOLAR,57.78
ACUTAAS,45.3
ADANIENSOL,48.13
ADANIENT,54.3
ADANIGREEN,63.4
ADANIPORTS,60.27
ADANIPOWER,48.14
ADFFOODS,48.52
ADL,61.11
ADOR,54.66
ADROITINFO,99.42
ADSL,49.4
ADVAIT,47.19
ADVANCE,46.43
ADVANIHOTR,71.91
ADVENTHTL,68.18
ADVENZYMES,64.81
AEGISLOG,48.75
AEGISVOPAK,16.16
AEQUS,40.53
AEROENTER,42.38
AEROFLEX,36.21
AERONEU,24.15
AETHER,66.15
AFCONS,36.66
AFFLE,43.0
AFFORDABLE,57.39
AFSL,58.56
AGARIND,56.02
AGARWALEYE,34.9
AGI,49.22
AGIIL,31.38
AGROPHOS,64.02
AHCL,50.85
AHLADA,67.8
AHLEAST,88.52
AHLUCONT,63.45
AIAENG,68.96
AIIL,62.27
AIRAN,60.38
AIROLAM,97.77
AJANTPHARM,59.44
AJAXENGG,48.06
AJMERA,63.91
AJOONI,60.4
AKASH,74.61
AKG,90.61
AKI,77.39
AKSHAR,65.53
AKSHARCHEM,77.57
AKSHOPTFBR,81.1
AKUMS,55.14
AKZOINDIA,45.4
ALANKIT,68.65
ALBERTDAVD,54.32
ALEMBICLTD,57.41
ALGOQUANT,21.57
ALICON,47.36
ALIVUS,57.68
ALKALI,75.51
ALKEM,53.15
ALKYLAMINE,60.43
ALLCARGO,64.85
ALLDIGI,59.82
ALLTIME,50.37
ALMONDZ,66.74
ALOKINDS,59.53
ALPA,54.55
ALPHA,63.81
ALPHAETF,54.23
ALPHAGEO,60.33
ALPL30IETF,88.05
AMAGI,46.72
AMANTA,55.2
AMBER,16.67
AMBICAAGAR,78.02
AMBIKCO,56.94
AMBUJACEM,49.61
AMDIND,58.94
AMJLAND,29.81
AMNPLST,85.01
AMRUTANJAN,65.16
ANANDRATHI,59.67
ANANTRAJ,35.9
ANDHRAPAP,65.66
ANDHRSUGAR,54.38
ANGELONE,35.92
ANIKINDS,85.03
ANMOL,84.87
ANTELOPUS,26.04
ANTGRAPHIC,83.46
ANTHEM,56.77
ANUHPHR,69.08
ANUP,45.16
ANURAS,70.02
AONEGOLD,70.35
AONELIQUID,93.49
AONENIFTY,81.05
AONESILVER,73.72
AONETMMQ50,80.83
AONETOTAL,66.47
APARINDS,24.9
APCL,61.75
APCOTEXIND,72.84
APEX,25.8
APLAPOLLO,67.84
APLLTD,24.25
APOLLO,22.85
APOLLOHOSP,56.27
APOLLOPIPE,35.44
APOLLOTYRE,54.78
APOLSINHOT,91.45
APTECHT,47.08
APTUS,61.47
AQYLON,74.13
ARCHIDPLY,98.33
ARCHIES,87.19
ARE&M,48.01
ARENTERP,51.15
ARFIN,31.09
ARIES,56.16
ARIHANTCAP,40.68
ARIHANTSUP,51.32
ARIS,50.95
ARKADE,61.38
ARMANFIN,54.6
AROGRANITE,85.66
ARROWGREEN,59.59
ARSSBL,47.57
ARTEMISMED,67.28
ARTNIRMAN,89.01
ARVIND,44.22
ARVINDFASN,46.45
ARVSMART,55.33
ASAHIINDIA,47.9
ASAHISONG,89.75
ASAL,66.54
ASALCBR,42.16
ASHAPURMIN,41.8
ASHIANA,63.76
ASHIMASYN,72.41
ASHOKA,54.83
ASHOKAMET,73.29
ASHOKLEY,61.56
ASIANENE,40.29
ASIANHOTNR,44.55
ASIANPAINT,52.56
ASIANTILES,31.35
ASKAUTOLTD,50.68
ASMS,44.38
ASPINWALL,72.19
ASTEC,60.66
ASTERDM,37.26
ASTRAL,49.14
ASTRAMICRO,41.88
ASTRAZEN,50.12
ASTRON,73.42
ATALREAL,26.54
ATAM,57.47
ATGL,35.46
ATHERENERG,23.89
ATL,66.83
ATLANTAA,77.05
ATLANTAELE,25.54
ATLASCYCLE,59.02
ATUL,49.5
ATULAUTO,36.76
AUBANK,45.78
AURIONPRO,46.36
AUROPHARMA,31.42
AURUM,62.16
AUTOAXLES,62.65
AUTOBEES,43.84
AUTOIETF,59.82
AUTOIND,79.62
AVADHSUGAR,55.88
AVALON,51.13
AVANTEL,36.81
AVANTIFEED,28.05
AVG,32.58
AVL,37.53
AVONMORE,35.45
AVROIND,68.07
AVTNPL,40.72
AWFIS,43.02
AWHCL,39.87
AWL,56.08
AXISBANK,78.87
AXISBNKETF,94.93
AXISBPSETF,99.96
AXISCADES,48.43
AXISCETF,97.23
AXISGOLD,69.78
AXISHCETF,87.93
AXISILVER,51.54
AXISNIFTY,94.33
AXISTECETF,74.41
AXISVALUE,78.24
AXSENSEX,80.29
AYE,15.79
AYMSYNTEX,35.22
AZAD,47.83
BAFNAPH,83.39
BAGFILMS,54.87
BAIDFIN,70.18
BAJAJ-AUTO,60.22
BAJAJCON,53.85
BAJAJELEC,38.53
BAJAJFINSV,64.76
BAJAJHCARE,34.38
BAJAJHFL,53.58
BAJAJHIND,39.45
BAJAJHLDNG,55.03
BAJAJINDEF,54.12
BAJEL,53.58
BAJFINANCE,68.86
BALAJEE,66.71
BALAJITELE,9.59
BALAMINES,57.91
BALAXI,61.96
BALKRISHNA,90.92
BALKRISIND,55.87
BALMLAWRIE,55.75
BALPHARMA,63.77
BALRAMCHIN,56.03
BALUFORGE,36.07
BANARBEADS,83.66
BANARISUG,68.54
BANCOINDIA,48.29
BANDHANBNK,36.14
BANG,82.93
BANKA,97.48
BANKADD,40.45
BANKBARODA,46.84
BANKBEES,78.34
BANKBETA,89.81
BANKBETF,95.66
