SYMBOL,DELIV_PER
20MICRONS,51.36
21STCENMGM,96.48
360ONE,63.82
3BBLACKBIO,63.82
3IINFOLTD,54.64
3MINDIA,48.45
3PLAND,69.11
5PAISA,61.78
63MOONS,60.38
A2ZINFRA,73.17
AAATECH,35.46
AADHARHFC,53.18
AAKASH,76.8
AARNAV,59.94
AARON,60.43
AARTECH,26.18
AARTIDRUGS,47.83
AARTIIND,41.47
AARTIPHARM,52.92
AARTISURF,70.14
AARVI,49.95
AAVAS,39.33
ABB,47.21
ABBOTINDIA,62.56
ABCAPITAL,50.31
ABCOTS,85.32
ABDL,40.04
ABFRL,54.72
ABGSEC,95.29
ABINFRA,35.98
ABLBL,57.11
ABMINTLLTD,58.55
ABMKNO,92.86
ABREL,42.62
ABSL10BANK,57.53
ABSLAMC,45.73
ABSLBANETF,63.25
ABSLLIQUID,84.61
ABSLMSCIN,31.96
ABSLNN50ET,93.42
ABSLPSE,87.71
ACC,56.37
ACCELYA,71.52
ACCURACY,82.23
ACE,46.8
ACEINTEG,52.88
ACI,43.33
ACL,71.88
ACMESOLAR,38.84
ACSTECH,93.71
ACUTAAS,41.28
ADANIENSOL,39.82
ADANIENT,29.48
ADANIGREEN,30.81
ADANIPORTS,43.01
ADANIPOWER,32.31
ADFFOODS,43.92
ADL,79.35
ADOR,52.84
ADROITINFO,74.22
ADSL,49.75
ADVAIT,52.32
ADVANCE,53.19
ADVANIHOTR,62.5
ADVENTHTL,39.98
ADVENZYMES,53.87
AEGISLOG,9.64
AEGISVOPAK,46.78
AEPL,59.12
AEQUS,19.59
AEROENTER,30.58
AEROFLEX,27.66
AERONEU,17.9
AETHER,54.59
AFCONS,50.16
AFFLE,59.18
AFSL,56.25
AGARIND,43.47
AGARWALEYE,50.49
AGI,46.77
AGIIL,35.4
AGROPHOS,82.13
AHCL,52.58
AHLADA,76.92
AHLEAST,89.87
AHLUCONT,55.55
AIAENG,60.41
AIIL,31.64
AIRAN,64.47
AIROLAM,79.6
AJANTPHARM,43.06
AJAXENGG,60.36
AJMERA,55.43
AJOONI,83.61
AKASH,87.93
AKCAPIT,65.17
AKG,50.33
AKI,84.14
AKSHAR,56.52
AKSHARCHEM,48.99
AKUMS,52.55
ALANKIT,64.27
ALBERTDAVD,80.12
ALEMBICLTD,54.5
ALGOQUANT,17.71
ALICON,70.56
ALIVUS,59.95
ALKEM,52.14
ALKYLAMINE,31.7
ALLCARGO,60.5
ALLDIGI,76.45
ALLTIME,40.97
ALMONDZ,73.93
ALOKINDS,51.99
ALPA,55.88
ALPHA,75.12
ALPHAETF,81.86
ALPHAGEO,76.05
ALPL30IETF,84.77
AMAGI,28.99
AMBALALSA,74.68
AMBER,26.43
AMBICAAGAR,92.9
AMBIKCO,54.82
AMBUJACEM,56.85
AMDIND,82.82
AMIRCHAND,32.81
AMJLAND,94.37
AMNPLST,53.61
AMRUTANJAN,63.75
ANANDRATHI,39.52
ANANTRAJ,34.66
ANDHRAPAP,63.71
ANDHRSUGAR,38.63
ANGELONE,32.39
ANMOL,73.54
ANTELOPUS,63.05
ANTGRAPHIC,76.18
ANTHEM,58.68
ANUHPHR,50.12
ANUP,40.27
ANURAS,38.92
AONEGOLD,44.68
AONELIQUID,63.9
AONENIFTY,77.69
AONESILVER,64.13
AONETMMQ50,64.75
AONETOTAL,69.9
APARINDS,33.36
APCL,86.51
APCOTEXIND,36.42
APEX,45.06
APLAPOLLO,63.44
APLLTD,33.14
APOLLO,28.0
APOLLOHOSP,64.5
APOLLOPIPE,42.03
APOLLOTYRE,28.63
APOLSINHOT,70.46
APTUS,54.41
AQYLON,57.21
ARCHIDPLY,57.05
ARCHIES,67.25
ARE&M,28.99
ARENTERP,62.16
ARFIN,52.35
ARIES,64.68
ARIHANT,59.95
ARIHANTCAP,55.33
ARIHANTSUP,59.28
ARIS,51.62
ARKADE,44.54
ARMANFIN,59.67
AROGRANITE,69.76
ARSSBL,46.4
ARTEMISMED,54.36
ARTNIRMAN,38.47
ARVEE,60.85
ARVIND,44.05
ARVINDFASN,51.35
ARVSMART,57.37
ASAHIINDIA,51.39
ASAHISONG,62.39
ASAL,38.31
ASALCBR,59.95
ASHAPURMIN,45.19
ASHIANA,51.02
ASHIKA,24.03
ASHIMASYN,78.26
ASHOKA,43.78
ASHOKAMET,79.91
ASHOKLEY,50.57
ASIANENE,31.42
ASIANHOTNR,67.18
ASIANPAINT,61.42
ASIANTILES,35.72
ASKAUTOLTD,49.92
ASPINWALL,84.33
ASTAR,83.87
ASTEC,52.39
ASTERDM,38.07
ASTRAL,36.62
ASTRAMICRO,31.53
ASTRAZEN,61.77
ATALREAL,43.91
ATAM,70.27
ATGL,22.1
ATHERENERG,27.47
ATL,68.82
ATLANTAA,58.77
ATLANTAELE,51.77
ATLASCYCLE,72.61
ATUL,62.71
ATULAUTO,47.84
AUBANK,69.43
AURIGROW,48.91
AURIONPRO,43.54
AUROPHARMA,46.54
AURUM,68.06
AUTOAXLES,50.91
AUTOBEES,47.3
AUTOIETF,69.74
AVALON,38.49
AVANTEL,42.87
AVANTIFEED,39.01
AVG,54.81
AVL,47.21
AVONMORE,75.27
AVROIND,68.81
AVTNPL,62.37
AWFIS,46.06
AWHCL,39.76
AWL,58.19
AXISBANK,57.44
AXISBNKETF,100.0
AXISCADES,55.96
AXISCETF,83.46
AXISGOLD,69.65
AXISHCETF,37.72
AXISILVER,39.59
AXISNIFTY,69.4
AXISTECETF,63.94
AXISVALUE,82.33
AXITA,49.3
AXSENSEX,76.26
AYE,39.63
AYMSYNTEX,66.03
AZAD,48.58
BAGFILMS,67.59
BAIDFIN,93.75
BAJAJ-AUTO,63.88
BAJAJCON,56.32
BAJAJELEC,34.12
BAJAJFINSV,70.71
BAJAJHCARE,47.4
BAJAJHFL,46.68
BAJAJHIND,49.53
BAJAJHLDNG,69.06
BAJAJINDEF,57.24
BAJAJST,46.48
BAJEL,44.49
BAJFINANCE,60.56
BALAJEE,72.26
BALAJITELE,50.78
BALAMINES,32.82
BALKRISHNA,65.4
BALKRISIND,64.59
BALMLAWRIE,55.22
BALPHARMA,55.65
BALRAMCHIN,55.44
BALUFORGE,52.49
BANARBEADS,87.25
BANARISUG,92.66
BANCOINDIA,37.19
BANDHANBNK,40.36
BANG,75.64
BANK10ADD,78.41
BANKADD,87.69
BANKBARODA,61.28
BANKBEES,67.69
BANKBETA,94.12
BANKBETF,97.32
BANKETF,77.03
BANKIETF,57.78
BANKINDIA,50.97
BANKNIFTY1,80.46
BANKPSU,96.18
BANSALWIRE,57.67
BANSWRAS,59.59
BASF,71.31
BASML,74.05
BATAINDIA,39.24
BATLIBOI,83.67
BAYERCROP,61.59
BBETF0432,97.74
BBL,72.19
BBNPNBETF,75.41
BBNPPGOLD,98.34
BBOX,46.56
BBTC,40.82
BBTCL,80.43
BCG,54.75
BCLIND,51.27
BCONCEPTS,68.52
BCPL,55.48
BDL,34.64
BEARDSELL,68.22
BECTORFOOD,48.35
BEDMUTHA,87.24
BEEKAY,89.59
BEL,52.76
BELLACASA,66.46
BELRISE,32.94
BEML,35.21
BENGALASM,33.33
BEPL,48.57
BERGEPAINT,33.19
BESTAGRO,67.25
BETA,30.49
BFINVEST,57.74
BFSI,35.31
BFUTILITIE,55.43
BHAGCHEM,39.99
BHARATCOAL,37.87
BHARATFORG,43.0
BHARATGEAR,59.76
BHARATRAS,65.52
BHARATSE,42.12
BHARATWIRE,57.63
BHARTIARTL,68.69
BHARTIHEXA,73.28
BHEL,38.54
BI,75.12
BIGBLOC,74.37
BIKAJI,43.09
BIL,84.34
BIMETAL,90.46
BIOCON,46.36
BIOFILCHEM,39.19
BIRLACORPN,45.45
BIRLAMONEY,50.93
BIRLANU,59.33
BIRLAPREC,39.96
BLACKBUCK,44.96
BLACKROSE,35.33
BLAL,68.36
BLBLIMITED,98.19
BLIL,83.0
BLISSGVS,54.28
BLKASHYAP,61.11
BLS,38.1
BLSE,50.45
BLUEDART,56.19
BLUEJET,47.93
BLUESTARCO,37.85
BLUESTONE,52.65
BLUSPRING,31.66
BMWVENTLTD,64.54
BNALTD,93.77
BOHRAIND,71.75
BOMDYEING,42.66
BONLON,69.64
BORANA,67.07
BOROLTD,52.99
BORORENEW,41.01
BOROSCI,54.91
BOSCH-HCIL,59.68
BOSCHLTD,42.47
BPCL,52.89
BPL,44.0
BRIGADE,41.76
BRIGHOTEL,63.3
BRITANNIA,67.93
BRNL,72.68
BSE,35.17
BSE500IETF,84.88
BSL,86.06
BSLGOLDETF,52.54
BSLNIFTY,39.36
BSLSENETFG,45.15
BSOFT,45.78
BTML,83.77
BTTL,97.08
BUILDPRO,64.79
BUTTERFLY,33.98
BVCL,74.92
CAMLINFINE,31.02
CAMPUS,45.93
CAMS,49.38
CANBK,55.0
CANFINHOME,55.57
CANHLIFE,57.71
CANTABIL,38.91
CAPACITE,34.06
CAPILLARY,56.89
CAPITALSFB,69.28
CAPLIPOINT,40.47
CARBORUNIV,35.82
CARERATING,50.24
CARRARO,51.76
CARTRADE,34.13
CARYSIL,51.82
CASHIETF,74.34
CASTROLIND,55.48
CCAVENUE,51.42
CCCL,73.17
CCHHL,65.74
CCL,19.77
CDSL,40.45
CEATLTD,48.27
CEIGALL,36.55
CEINSYS,56.61
CELEBRITY,63.76
CELLO,55.0
CEMPRO,44.81
CENTENKA,46.33
CENTEXT,62.17
CENTRALBK,44.96
CENTRUM,40.78
CENTUM,38.71
CENTURYPLY,36.88
CERA,53.96
CESC,30.8
CEWATER,31.57
CGCL,37.23
CGPOWER,51.07
CHALET,39.18
CHAMBLFERT,39.97
CHEMCON,48.55
CHEMICAL,64.37
CHEMPLASTS,42.97
CHENNPETRO,24.75
CHEVIOT,69.48
CHOICEGOLD,57.6
CHOICEIN,13.35
CHOLAFIN,65.89
CHOLAHLDNG,63.73
CIEINDIA,49.0
CIFL,41.99
CINELINE,68.24
CINEVISTA,94.86
CIPLA,28.52
CLEAN,11.92
CLEANMAX,29.14
CLSEL,42.17
CMPDI,33.98
CMRGREEN,30.09
CMSINFO,82.96
CNL,62.69
COALINDIA,56.97
COASTCORP,58.04
COCHINSHIP,20.15
COCKERILL,27.68
COFORGE,37.16
COHANCE,52.35
COLPAL,64.15
COMFINTE,82.42
COMMOIETF,81.68
COMPUSOFT,81.49
COMSYN,49.6
CONCOR,44.79
CONCORDBIO,34.07
CONFIPET,43.37
CONS,94.94
CONSOFINVT,65.42
CONSUMBEES,60.24
CONSUMER,39.54
CONSUMIETF,73.7
CONTROLPR,64.3
CORALFINAC,62.57
COROMANDEL,68.05
CORONA,57.95
COSMOFIRST,59.36
COUNCODOS,89.51
CPEDU,76.56
CPPLUS,56.61
CPSEETF,85.43
CRAFTSMAN,49.84
CRAMC,51.82
CREATIVEYE,65.45
CREDITACC,60.03
CREST,72.42
CRISIL,51.57
CRIZAC,54.99
CROMPTON,52.9
CROWN,63.43
CSBBANK,59.29
CSLFINANCE,51.49
CTE,79.84
CUB,41.3
CUBEXTUB,57.5
CUMMINSIND,52.12
CUPID,20.03
CURAA,47.62
CYBERTECH,58.93
CYIENT,40.95
CYIENTDLM,48.41
DABUR,64.94
DAICHI,57.77
DALBHARAT,41.73
DALMIASUG,46.14
DAMCAPITAL,49.01
DAMODARIND,82.41
DANGEE,91.49
DATAMATICS,51.33
DATAPATTNS,20.23
DAVANGERE,89.39
DBCORP,66.58
DBL,50.32
DBSTOCKBRO,64.52
DCAL,52.98
DCBBANK,63.71
DCMSHRIRAM,53.19
DCMSRIND,66.37
DCW,40.79
DCXINDIA,38.7
DDEVPLSTIK,47.66
DECCANCE,73.8
DECNGOLD,28.71
DEEPAKFERT,48.85
DEEPAKNTR,42.6
DEEPINDS,36.02
DEFENCE,79.42
DELHIVERY,34.36
DELPHIFX,66.5
DELTACORP,43.65
DELTAMAGNT,58.68
DEN,45.33
DENORA,36.88
DENTA,10.16
DEVIT,62.62
DEVX,78.07
DEVYANI,45.77
DGCONTENT,99.94
DHAMPURSUG,47.3
DHANBANK,49.47
DHANUKA,50.21
DHARMAJ,55.15
DHUNINV,90.95
DIACABS,39.2
DIAMINESQ,79.97
DIAMONDYD,67.47
DICIND,66.32
DIFFNKG,43.02
DIGIDRIVE,67.4
DIGITIDE,61.91
DIGJAMLMTD,66.28
DISAQ,28.35
DIVGIITTS,52.59
DIVIDEND,63.54
DIVISLAB,55.06
DIVOPPBEES,52.22
DIXON,27.07
DJML,17.72
DLF,65.24
DLINKINDIA,64.8
DMART,57.12
DMCC,48.11
DNAMEDIA,94.36
DODLA,56.94
DOLATALGO,55.78
DOLLAR,47.17
DOLPHIN,62.57
DOMS,61.17
DONEAR,52.33
DPABHUSHAN,60.3
DPWIRES,42.74
DRAGARWQ,33.63
DRCSYSTEMS,79.99
DREAMFOLKS,67.22
DREDGECORP,36.16
DRREDDY,43.69
DSSL,50.86
DTIL,58.66
DVL,38.38
DWARKESH,54.45
DYCL,40.14
DYNAMATECH,46.2
DYNPRO,65.34
E2E,46.72
EASEMYTRIP,39.76
EBANKNIFTY,97.68
EBBETF0430,93.1
EBBETF0431,86.04
EBBETF0433,74.8
EBGNG,37.92
ECAPINSURE,73.4
ECLERX,42.07
EDELWEISS,39.64
EFCIL,51.83
EGOLD,75.85
EICHERMOT,47.52
EIDPARRY,51.94
EIEL,14.83
EIFFL,51.47
EIHAHOTELS,52.37
EIHOTEL,53.11
EIMCOELECO,15.08
EKC,12.31
ELANTAS,59.37
ELCIDIN,44.44
ELDEHSG,67.19
ELECON,26.95
ELECTCAST,43.72
ELECTHERM,48.6
ELGIEQUIP,56.36
ELGIRUBCO,44.53
ELIN,44.07
ELIQUID,55.31
ELITECON,46.88
ELLEN,53.91
ELM250,66.9
ELPROINTL,86.43
EMAMILTD,50.04
EMAMIPAP,58.06
EMBDL,50.47
EMCURE,75.9
EMIL,50.17
EMKAY,61.77
EMMBI,59.71
EMMVEE,47.72
EMSLIMITED,10.82
EMUDHRA,55.12
EMULTIMQ,70.04
ENDURANCE,50.59
ENERGY,45.06
ENERGYDEV,84.75
ENEXT50,98.9
ENGINERSIN,37.36
ENIFTY,82.51
ENIL,72.93
ENRIN,40.34
ENTERO,63.0
EPACK,7.41
EPACKPEB,28.62
EPIGRAL,61.1
EPL,53.49
EQUAL200,85.95
EQUAL50,75.95
EQUAL50ADD,62.18
EQUITASBNK,55.23
ERIS,49.33
ESABINDIA,53.35
ESAFSFB,32.55
ESCORTS,45.73
ESENSEX,97.13
ESG,68.49
ESILVER,93.48
ESSARSHPNG,59.09
ESTER,72.65
ETERNAL,56.59
ETHOSLTD,42.44
EUREKAFORB,53.31
EUROBOND,68.89
EUROPRATIK,29.96
EVEREADY,63.36
EVERESTIND,56.21
EVIETF,57.9
EVINDIA,68.13
EXCELINDUS,46.45
EXCELSOFT,38.96
EXICOM,19.21
EXIDEIND,40.08
EXPLEOSOL,48.11
EXXARO,51.22
FABTECH,34.63
FACT,15.91
FAIRCHEMOR,63.56
FAZE3Q,52.84
FCL,27.92
FDC,46.06
FEDDERSHOL,57.12
FEDERALBNK,65.83
FEDFINA,72.05
FERMENTA,69.81
FIBERWEB,77.85
FIEMIND,50.11
FILATEX,44.78
FINCABLES,39.86
FINEORG,37.8
FINIETF,71.49
FINKURVE,74.6
FINOPB,38.32
FINPIPE,49.33
FIRSTCRY,47.12
FISCHER,31.08
FIVESTAR,46.5
FLAIR,26.55
FLEXIADD,80.17
FLUOROCHEM,51.16
FMCGADD,53.65
FMCGIETF,69.67
FMGOETZE,53.04
FOCUS,50.91
FOODSIN,75.14
FORCEMOT,21.68
FORTIS,54.63
FOSECOIND,49.57
FRACTAL,41.33
FRONTSP,60.88
FSL,39.24
FUSION,67.61
GABRIEL,36.02
GAEL,61.11
GAIL,47.0
GALAPREC,24.53
GALAXYSURF,55.32
GALLANTT,33.13
GANDHAR,43.22
GANDHITUBE,79.63
GANECOS,51.01
GANESHBE,71.82
GANESHCP,56.36
GANESHHOU,68.3
GANGAFORGE,36.92
GANGESSECU,78.99
GARFIBRES,19.82
GARUDA,50.62
GATECH,54.53
GATECHDVR,70.54
GATEWAY,57.11
GAYAHWS,76.22
GCSL,28.52
GEECEE,52.63
GEEKAYWIRE,59.71
GEMAROMA,67.88
GENCON,47.3
GENESYS,37.38
GENUSPAPER,75.64
GENUSPOWER,56.07
GEOJITFSL,45.46
GESHIP,41.07
GFLLIMITED,40.85
GHCL,53.0
GHCLTEXTIL,58.39
GICHSGFIN,66.65
GICL,50.91
GICRE,37.55
GILLANDERS,88.82
GILLETTE,52.77
GILT10BETA,64.78
GILT5YBEES,64.01
GINNIFILA,56.11
GIPCL,55.27
GKENERGY,51.28
GKSL,65.45
GKWLIMITED,99.56
GLAND,65.43
GLAXO,52.8
GLENMARK,44.24
GLOBAL,58.87
GLOBALVECT,54.02
GLOBE,87.6
GLOBUSSPR,54.2
GLOSTERLTD,72.84
GMBREW,51.58
