SYMBOL,DELIV_PER
20MICRONS,35.73
21STCENMGM,97.2
360ONE,37.55
3BBLACKBIO,71.59
3IINFOLTD,56.62
3MINDIA,27.58
3PLAND,90.42
5PAISA,52.88
63MOONS,46.32
A2ZINFRA,68.45
AAATECH,30.82
AADHARHFC,41.36
AAKASH,39.65
AARNAV,63.39
AARON,80.61
AARTIDRUGS,45.67
AARTIIND,50.66
AARTIPHARM,46.61
AARTISURF,68.13
AARVI,56.06
AASTHA,10.09
AAVAS,42.8
ABB,25.88
ABBOTINDIA,70.19
ABCAPITAL,53.06
ABCOTS,59.56
ABDL,40.45
ABFRL,58.88
ABINFRA,41.65
ABLBL,66.35
ABMINTLLTD,80.21
ABMKNO,91.68
ABREL,47.39
ABSL10BANK,99.6
ABSLAMC,53.46
ABSLBANETF,81.91
ABSLLIQUID,77.94
ABSLMSCIN,37.61
ABSLNN50ET,77.51
ABSLPSE,70.21
ACC,44.17
ACCELYA,73.73
ACE,36.58
ACEINTEG,74.79
ACI,50.21
ACL,63.15
ACMESOLAR,59.43
ACSTECH,66.22
ACUTAAS,46.42
ADANIENSOL,40.67
ADANIENT,27.53
ADANIGREEN,26.78
ADANIPORTS,58.71
ADANIPOWER,34.2
ADFFOODS,50.79
ADL,80.47
ADOR,48.46
ADROITINFO,79.93
ADSL,55.28
ADVAIT,49.77
ADVANCE,61.95
ADVANIHOTR,74.66
ADVENTHTL,66.32
ADVENZYMES,59.01
AEGISLOG,16.5
AEGISVOPAK,29.61
AEPL,61.21
AEQUS,48.77
AEROENTER,25.23
AEROFLEX,45.19
AERONEU,23.8
AEROPLANE,59.49
AETHER,45.14
AFCONS,49.03
AFFLE,56.25
AFIL,58.29
AFSL,63.18
AGARIND,42.04
AGARWALEYE,60.64
AGI,52.48
AGIIL,49.24
AGL,58.19
AGROPHOS,72.5
AHCL,48.61
AHLADA,82.09
AHLEAST,88.88
AHLUCONT,66.1
AIAENG,59.79
AIIL,30.17
AIRAN,71.18
AIROLAM,79.97
AJANTPHARM,39.86
AJAXENGG,47.63
AJMERA,40.03
AJOONI,77.05
AKASH,77.22
AKCAPIT,80.4
AKG,91.7
AKI,71.31
AKSHAR,90.48
AKUMS,61.08
ALANKIT,77.31
ALBERTDAVD,55.78
ALEMBICLTD,50.85
ALGOQUANT,17.91
ALICON,73.16
ALIVUS,56.48
ALKEM,42.68
ALKYLAMINE,32.98
ALLCARGO,41.05
ALLDIGI,67.55
ALLTIME,61.96
ALMONDZ,95.94
ALOKINDS,49.25
ALPA,73.4
ALPHA,49.31
ALPHAETF,79.15
ALPHAGEO,70.04
ALPL30IETF,71.06
AMAGI,33.5
AMBALALSA,72.96
AMBER,28.18
AMBICAAGAR,73.04
AMBIKCO,56.37
AMBUJACEM,37.3
AMDIND,40.33
AMJLAND,75.22
AMNPLST,26.62
AMRUTANJAN,50.98
ANANDRATHI,53.36
ANANTRAJ,38.93
ANDHRAPAP,50.68
ANDHRSUGAR,30.51
ANGELONE,42.68
ANMOL,93.2
ANTELOPUS,44.89
ANTGRAPHIC,62.11
ANTHEM,50.31
