SYMBOL,DELIV_PER
20MICRONS,53.39
21STCENMGM,80.95
360ONE,57.67
3BBLACKBIO,74.0
3IINFOLTD,45.33
3MINDIA,54.09
3PLAND,94.91
5PAISA,63.95
63MOONS,27.8
A2ZINFRA,55.96
AAATECH,92.79
AADHARHFC,54.52
AAKASH,88.52
AARNAV,52.63
AARON,46.04
AARTIDRUGS,55.34
AARTIIND,37.5
AARTIPHARM,51.5
AARTISURF,48.31
AARVI,55.24
AASTHA,96.4
AAVAS,48.56
ABB,37.12
ABBOTINDIA,65.23
ABCAPITAL,45.69
ABCOTS,58.97
ABDL,50.27
ABFRL,45.13
ABGSEC,96.12
ABINFRA,49.18
ABLBL,46.56
ABMINTLLTD,36.98
ABMKNO,99.77
ABREL,53.17
ABSL10BANK,97.29
ABSLAMC,58.45
ABSLBANETF,83.75
ABSLLIQUID,80.4
ABSLMSCIN,90.11
ABSLNN50ET,98.32
ABSLPSE,59.3
ACC,44.43
ACCELYA,66.84
ACE,46.46
ACEINTEG,74.95
ACI,60.45
ACL,79.28
ACMESOLAR,48.05
ACSTECH,67.3
ACUTAAS,56.07
ADANIENSOL,48.9
ADANIENT,45.82
ADANIGREEN,38.47
ADANIPORTS,55.15
ADANIPOWER,44.56
ADFFOODS,47.74
ADL,96.01
ADOR,54.78
ADROITINFO,79.04
ADSL,54.51
ADVAIT,49.12
ADVANCE,27.85
ADVANIHOTR,81.43
ADVENTHTL,67.73
ADVENZYMES,62.94
AEGISLOG,17.07
AEGISVOPAK,21.65
AEPL,81.02
AEQUS,46.48
AEROENTER,48.74
AEROFLEX,51.78
AERONEU,72.59
AEROPLANE,56.22
AETHER,43.81
AFCONS,35.74
AFFLE,50.75
AFIL,71.61
AFSL,67.85
AGARIND,48.81
AGARWALEYE,32.79
AGI,69.77
AGIIL,42.59
AGL,54.74
AGROPHOS,58.56
AHCL,64.04
AHLADA,74.31
AHLEAST,41.72
AHLUCONT,59.3
AIAENG,46.41
AIIL,22.06
AIRAN,76.96
AIROLAM,63.46
AJANTPHARM,52.56
AJAXENGG,76.02
AJMERA,55.15
AJOONI,73.07
AKASH,77.87
AKCAPIT,72.82
AKG,71.13
AKI,46.25
AKSHAR,75.88
AKUMS,60.18
ALANKIT,87.1
ALBERTDAVD,79.57
ALEMBICLTD,58.92
ALGOQUANT,38.36
ALICON,84.68
ALIVUS,35.9
ALKEM,62.37
ALKYLAMINE,39.85
ALLCARGO,14.86
ALLDIGI,75.45
ALLTIME,47.79
ALMONDZ,76.42
ALOKINDS,64.75
ALPA,68.04
ALPHA,61.39
ALPHAETF,75.07
ALPHAGEO,54.8
ALPINETEX,63.54
ALPL30IETF,60.94
AMAGI,45.11
AMBALALSA,63.71
AMBER,37.67
AMBICAAGAR,97.49
AMBIKCO,61.65
AMBUJACEM,60.23
AMDIND,63.9
AMJLAND,79.07
AMNPLST,53.87
AMRUTANJAN,68.37
ANANDRATHI,66.55
ANANTRAJ,45.95
ANDHRAPAP,67.16
ANDHRSUGAR,53.38
ANGELONE,43.24
ANIKINDS,88.21
ANMOL,59.88
ANTELOPUS,46.05
ANTGRAPHIC,73.62
ANTHEM,67.4
ANUHPHR,88.84
ANUP,14.0
ANURAS,48.06
AONEGOLD,55.61
AONELIQUID,66.07
AONENIFTY,89.88
AONESILVER,62.54
AONETMMQ50,63.87
AONETOTAL,58.89
APARINDS,37.97
APCL,68.78
APCOTEXIND,45.3
APEX,49.99
APLAPOLLO,35.26
APLLTD,59.92
APOLLO,31.53
APOLLOHOSP,65.73
APOLLOPIPE,70.45
APOLLOTYRE,49.58
APOLSINHOT,74.87
APTUS,64.93
AQYLON,32.93
ARCHIDPLY,68.57
ARCHIES,79.65
ARE&M,50.12
ARENTERP,58.72
ARFIN,9.49
ARIES,57.38
ARIHANT,67.38
ARIHANTCAP,61.62
ARIHANTSUP,74.0
ARIS,27.64
ARKADE,36.09
ARMANFIN,60.75
AROGRANITE,61.86
ARSSBL,56.39
ARTEMISMED,54.29
ARTNIRMAN,91.41
ARVEE,89.12
ARVIND,49.24
ARVINDFASN,60.69
ARVSMART,65.21
ASAHIINDIA,27.86
ASAL,52.4
ASALCBR,53.9
ASHAPURMIN,50.75
ASHIANA,62.27
ASHIKAG,22.75
ASHIMASYN,70.46
ASHOKA,59.26
ASHOKAMET,74.75
ASHOKLEY,56.72
ASIANENE,45.55
ASIANHOTNR,63.18
ASIANPAINT,57.54
ASIANTILES,48.58
ASKAUTOLTD,7.53
ASPINWALL,65.93
ASTAR,58.73
ASTEC,48.07
ASTERDM,38.28
ASTRAL,42.2
ASTRAMICRO,43.9
ASTRAZEN,40.15
ATALREAL,25.48
ATAM,78.88
ATGL,36.1
ATHERENERG,27.22
ATL,45.09
ATLANTAA,68.67
ATLANTAELE,56.9
ATLASCYCLE,64.27
ATUL,67.83
ATULAUTO,39.02
AUBANK,46.34
AURIONPRO,70.7
AUROPHARMA,31.35
AURUM,34.47
AURUS,70.74
AUTOAXLES,52.25
AUTOBEES,59.33
AUTOIETF,62.38
AVADHSUGAR,37.28
AVALON,37.41
AVANTEL,41.07
AVANTIFEED,47.05
AVL,47.7
AVONMORE,85.8
AVROIND,56.4
AVTNPL,69.69
AWFIS,58.16
AWHCL,63.14
AWL,47.53
AXISBANK,61.85
AXISCADES,52.29
AXITA,28.29
AYE,40.72
AYMSYNTEX,58.85
AZAD,44.16
BAGFILMS,84.32
BAIDFIN,84.83
BAJAJ-AUTO,58.53
BAJAJCON,52.27
BAJAJELEC,9.98
BAJAJFINSV,70.78
BAJAJHCARE,52.41
BAJAJHFL,60.47
BAJAJHIND,46.36
BAJAJHLDNG,59.03
BAJAJINDEF,66.49
BAJAJST,74.75
BAJEL,29.9
BAJFINANCE,63.46
BALAJEE,77.41
BALAJITELE,52.13
BALAMINES,37.26
BALAXI,71.62
BALKRISHNA,89.55
BALKRISIND,40.44
BALMLAWRIE,57.81
BALPHARMA,57.96
BALRAMCHIN,38.24
BALUFORGE,42.14
BANARBEADS,67.92
BANARISUG,83.06
BANCOINDIA,47.89
BANDHANBNK,54.08
BANG,77.79
BANK10ADD,94.28
BANK10BETF,82.69
BANKADD,85.67
BANKBARODA,52.17
BANKBEES,76.04
BANKBETA,86.8
BANKBETF,89.2
BANKETF,88.06
BANKIETF,71.11
BANKINDIA,51.56
BANKNIFTY1,56.81
BANKPSU,87.38
BANSALWIRE,53.81
BANSWRAS,63.87
BASF,37.0
BATAINDIA,48.27
BATLIBOI,32.17
BAYERCROP,55.9
BBETF0432,67.67
BBL,56.7
BBNPNBETF,92.96
BBNPPGOLD,77.85
BBOX,42.52
BBTC,56.38
BBTCL,72.2
BCG,57.08
BCLIND,49.21
BCONCEPTS,73.04
BCPL,57.05
BDL,28.34
BEARDSELL,67.54
BECTORFOOD,43.78
BEDMUTHA,85.44
BEEKAY,83.1
BEL,48.1
BELLACASA,89.53
BELRISE,49.45
BEML,35.7
BENGALASM,28.35
BEPL,38.46
BERGEPAINT,37.01
BESTAGRO,23.51
BETA,43.06
BFINVEST,58.31
BFSI,85.21
BFUTILITIE,57.72
BHAGCHEM,53.57
BHARATCOAL,52.02
BHARATFORG,51.05
BHARATRAS,49.65
BHARATSE,41.7
BHARATWIRE,44.26
BHARTIARTL,54.11
BHARTIHEXA,54.21
BHEL,41.41
BI,66.1
BIGBLOC,66.0
BIKAJI,64.1
BIL,69.64
BIMETAL,93.68
BIOCON,25.93
BIOFILCHEM,65.1
BIRLACORPN,57.31
BIRLAMONEY,58.69
BIRLANU,11.82
BIRLAPREC,74.77
BLACKBUCK,34.08
BLAL,72.38
BLBLIMITED,94.22
BLIL,78.55
BLKASHYAP,44.12
BLS,47.17
BLSE,47.15
BLUEDART,51.75
BLUEJET,36.72
BLUESTARCO,43.04
BLUESTONE,10.7
BLUSPRING,49.37
BMWVENTLTD,55.64
BNKETFAXIS,99.57
BOHRAIND,74.84
BOMDYEING,41.54
BONLON,57.14
BORANA,58.92
BOROLTD,47.5
BORORENEW,60.4
BOROSCI,61.77
BOSCH-HCIL,47.77
BOSCHLTD,36.16
BPCL,57.85
BPL,61.14
BRIGADE,48.76
BRIGHOTEL,58.1
BRITANNIA,53.26
BRNL,72.58
BSE,43.66
BSE500IETF,57.81
BSL,75.97
BSLGOLDETF,37.36
BSLNIFTY,82.85
BSLSENETFG,74.56
BSOFT,37.58
BTML,69.25
BUILDPRO,37.94
BUTTERFLY,42.77
BVCL,77.66
CAMLINFINE,52.95
CAMPUS,29.37
CAMS,50.73
CANBK,58.89
CANFINHOME,55.14
CANHLIFE,59.68
CANTABIL,51.88
CAPACITE,49.07
CAPILLARY,29.09
CAPITALSFB,67.87
CAPLIPOINT,52.5
CAPTRUST,70.13
CARBORUNIV,57.55
CARERATING,63.83
CARRARO,62.27
CARTRADE,43.13
CARYSIL,58.01
CASHIETF,61.7
CASTROLIND,60.04
CCAVENUE,42.71
CCCL,79.07
CCHHL,62.43
CCL,54.71
CDSL,42.31
CEATLTD,51.37
CEIGALL,70.43
CEINSYS,55.75
CELEBRITY,54.12
CELLO,18.29
CEMNTGROWW,98.59
CEMPRO,59.54
CENTENKA,63.37
CENTEXT,50.43
CENTRALBK,53.52
CENTRUM,64.96
CENTUM,52.74
CENTURYPLY,41.64
CERA,36.91
CESC,57.51
CEWATER,55.51
CGCL,55.73
CGPOWER,50.97
CHALET,57.3
CHAMBLFERT,51.45
CHEMICAL,78.73
CHEMPLASTS,57.61
CHENNPETRO,46.28
CHEVIOT,53.95
CHOICEGOLD,63.56
CHOICEIN,27.27
CHOLAFIN,57.81
CHOLAHLDNG,57.68
CIEINDIA,76.92
CIFL,61.97
CINELINE,75.83
CINEVISTA,91.91
CIPLA,53.69
CLEAN,49.33
CLEANMAX,39.84
CLSEL,37.65
CMLL,25.34
CMPDI,37.16
CMRGREEN,43.18
CMSINFO,65.37
CNL,41.22
COALINDIA,65.4
COASTCORP,70.68
COCHINSHIP,31.58
COCKERILL,34.29
COFORGE,46.26
COHANCE,22.57
COLPAL,61.64
COMFINTE,41.74
COMMOIETF,62.45
COMPUSOFT,72.37
COMSYN,21.97
CONCOR,48.15
CONCORDBIO,47.84
CONFIPET,51.69
CONS,95.95
CONSUMAXIS,68.18
CONSUMBEES,66.84
CONSUMER,74.75
CONSUMIETF,69.03
CONTROLPR,68.32
CORALFINAC,61.98
CORDELIA,39.99
COROMANDEL,48.7
CORONA,50.49
COSMOFIRST,48.13
COUNCODOS,61.97
CPEDU,87.35
CPL,53.79
CPPLUS,55.42
CPSEETF,64.28
CRAFTSMAN,44.43
CRAMC,52.03
CREATIVEYE,43.61
CREDITACC,53.24
CREST,84.46
CRISIL,52.74
CRIZAC,50.47
CROMPTON,49.59
CROWN,95.36
CSBBANK,64.63
CSLFINANCE,81.29
CSM,46.74
CTE,79.63
CUB,50.43
CUBEXTUB,62.41
CUMMINSIND,45.56
CUPID,27.13
CURAA,55.84
CYIENT,66.83
CYIENTDLM,43.6
DABUR,65.07
DALBHARAT,60.06
DALMIASUG,33.31
DAMCAPITAL,55.02
DANGEE,93.41
DATAMATICS,37.63
DATAPATTNS,21.9
DAVANGERE,63.77
DBCORP,56.73
DBL,51.89
DBOL,59.86
DCAL,61.69
DCBBANK,62.99
DCI,66.31
DCMFINSERV,60.59
DCMSHRIRAM,50.13
DCMSRIND,52.75
DCW,41.71
DCXINDIA,39.4
DDEVPLSTIK,43.87
DECCANCE,61.51
DECNGOLD,17.47
DEEPAKFERT,47.44
DEEPAKNTR,43.16
DEEPINDS,45.07
DEFENCE,69.05
DELHIVERY,58.28
DELTACORP,47.13
DELTAMAGNT,77.29
DEN,54.94
DENORA,62.68
DENTA,41.06
DEVIT,76.52
DEVX,82.35
DEVYANI,54.72
DGCONTENT,88.37
DHAMPURSUG,41.34
DHANBANK,43.26
DHANUKA,58.24
DHARMAJ,87.68
DHUNINV,75.84
DIAMINESQ,45.04
DIAMONDYD,75.66
DICIND,82.8
DIFFNKG,30.21
DIGIDRIVE,64.95
DIGITIDE,42.23
DIGJAMLMTD,88.21
DISAQ,61.67
DIVGIITTS,48.79
DIVIDEND,64.34
DIVISLAB,63.41
DIVOPPBEES,62.26
DIXON,33.04
DJML,16.34
DLF,50.74
DLINKINDIA,62.96
DMART,49.67
DMCC,53.57
DNAMEDIA,90.24
DODLA,61.95
DOLATALGO,61.21
DOLLAR,62.23
DOLPHIN,71.97
DOMS,53.19
DONEAR,64.08
DPABHUSHAN,47.43
DRAGARWQ,70.92
DRCSYSTEMS,53.11
DREAMFOLKS,56.27
DREDGECORP,50.24
DRREDDY,60.47
DSSL,58.72
DTIL,62.26
DUCON,80.2
DVL,66.7
DWARKESH,38.26
DYCL,41.41
DYNAMATECH,40.52
DYNPRO,63.83
E2E,35.59
EASEMYTRIP,50.21
EBANK10,83.51
EBANKNIFTY,90.12
EBBETF0430,76.37
EBBETF0431,92.24
EBBETF0433,79.54
EBGNG,52.84
ECAPINSURE,89.73
ECLERX,58.12
EDELWEISS,29.44
EFCIL,59.09
EGOLD,93.56
EICHERMOT,54.24
EIDPARRY,48.44
EIEL,50.05
EIHAHOTELS,42.18
EIHOTEL,52.91
EIMCOELECO,56.54
EKC,50.06
ELANTAS,27.74
ELCIDIN,26.87
ELDEHSG,22.77
ELECON,42.44
ELECTCAST,56.83
ELECTHERM,66.97
ELGIEQUIP,58.57
ELGIRUBCO,39.47
ELIN,15.68
ELIQUID,92.08
ELITECON,40.48
ELLEN,59.28
ELM250,95.22
ELMDIV,25.95
ELPROINTL,86.95
EMAMILTD,79.93
EMBDL,37.66
EMCURE,29.19
EMETAL,96.56
EMIL,24.79
EMKAY,44.09
EMMVEE,43.86
EMSLIMITED,36.3
EMUDHRA,50.1
EMULTIMQ,72.39
ENDURANCE,52.42
ENERGY,45.85
ENERGYDEV,81.95
ENEXT50,89.19
ENGINERSIN,46.07
ENIFTY,52.62
ENIL,70.74
ENRIN,46.03
ENTERO,45.67
EPACK,50.1
EPACKPEB,33.13
EPIGRAL,73.23
EPL,61.05
EQUAL200,100.0
EQUAL50,94.92
EQUAL50ADD,47.99
EQUITASBNK,56.57
ERIS,60.22
ESABINDIA,62.62
ESAFSFB,31.79
ESCORTS,53.66
ESENSEX,94.15
ESG,64.55
ESILVER,38.85
ESSARSHPNG,70.11
ESTER,57.67
ETERNAL,42.85
ETHOSLTD,31.93
EUREKAFORB,53.78
EUROBOND,65.04
EUROPRATIK,34.66
EVEREADY,60.7
EVIETF,65.74
EVINDIA,56.78
EXCELINDUS,60.25
EXCELSOFT,48.76
EXICOM,38.06
EXIDEIND,52.53
EXPLEOSOL,42.37
EXXARO,86.9
FABTECH,66.01
FACT,38.39
FAZE3Q,69.22
FCL,41.98
FCSSOFT,62.3
FDC,56.91
FEDDERSHOL,20.4
FEDERALBNK,60.62
FEDFINA,54.23
FERMENTA,44.19
FIBERWEB,65.49
FIEMIND,56.08
FILATEX,40.51
FINCABLES,48.86
FINEORG,50.7
FINIETF,60.27
FINKURVE,58.0
FINOPB,38.28
FINPIPE,54.4
FIRSTCRY,51.21
FISCHER,9.36
FIVESTAR,57.25
FLAIR,61.98
FLEXIADD,82.68
FLUOROCHEM,47.06
FMCGADD,47.0
FMCGIETF,60.95
FMGOETZE,67.46
FOODSIN,77.82
FORCEMOT,35.45
FORTIS,62.52
FOSECOIND,51.21
FRACTAL,36.64
FRONTSP,71.34
FSL,19.62
FUSION,46.1
GABRIEL,43.56
GAEL,58.66
GAIL,58.74
GALAPREC,40.78
GALAXYSURF,63.86
GALLANTT,42.41
GANDHAR,21.0
GANDHITUBE,73.94
GANECOS,48.59
GANESHCP,68.89
GANESHHOU,53.06
GANGESSECU,85.49
GARFIBRES,21.78
GARUDA,47.63
GATEWAY,41.94
GAYAHWS,73.92
GCSL,47.56
GEEKAYWIRE,64.04
GEMAROMA,66.51
GENCON,9.11
GENESYS,38.93
GENUSPAPER,77.36
GENUSPOWER,51.56
GEOJITFSL,43.86
GESHIP,46.73
GFLLIMITED,65.54
GHCL,55.57
GHCLTEXTIL,54.69
GICHSGFIN,52.66
GICL,68.02
GICRE,46.78
GILLANDERS,74.33
GILLETTE,51.89
GILT10BETA,98.4
GILT5BETA,97.67
GILT5YBEES,85.82
GIPCL,64.23
GKENERGY,54.15
GKSL,23.45
GKWLIMITED,73.33
GLAND,51.25
GLAXO,56.07
GLENMARK,40.88
GLOBAL,65.97
GLOBALVECT,73.06
GLOBE,66.48
GLOBECIVIL,87.33
GLOBUSSPR,45.43
GLOSTERLTD,79.38
GMBREW,61.93
GMDCLTD,22.74
GMMPFAUDLR,13.77
GMRAIRPORT,63.05
GMRP&UI,54.26
GNA,47.14
GNFC,27.65
GNRL,51.56
GOACARBON,69.41
GOCLCORP,64.12
GOCOLORS,26.88
GODAVARIB,53.82
GODFRYPHLP,27.22
GODIGIT,35.57
GODREJAGRO,42.79
GODREJCP,49.26
GODREJIND,48.73
GODREJPROP,34.81
GOKEX,54.22
GOKUL,20.23
GOKULAGRO,48.8
GOLD1,73.81
GOLD360,53.78
GOLDADD,71.33
GOLDAXIS,69.33
GOLDBEES,51.18
GOLDBETA,42.96
GOLDBND,70.91
GOLDCASE,39.9
GOLDETF,53.66
GOLDIAM,42.89
GOLDIETF,55.57
GOODLUCK,26.29
GOODYEAR,40.84
GOPAL,34.96
GOYALALUM,70.34
GPIL,52.45
GPPL,67.13
GPTHEALTH,50.61
GPTINFRA,58.56
GRANDOAK,84.75
GRANULES,52.67
GRAPHITE,29.02
GRASIM,51.98
GRAUWEIL,71.42
GRAVISSHO,90.91
GRAVITA,54.02
GREAVESCOT,35.64
GREENLAM,34.9
GREENPANEL,66.48
GREENPLY,77.32
GREENPOWER,56.12
GRINDWELL,57.56
GRINFRA,59.13
GRMOVER,36.39
GROBTEA,69.03
GROWW,51.56
GROWWCAPM,71.96
GROWWCHEM,98.65
GROWWDEFNC,50.99
GROWWEV,54.94
GROWWGOLD,39.26
GROWWHOSPI,83.07
GROWWLIQID,84.16
GROWWLOVOL,66.32
GROWWMC150,68.67
GROWWMETAL,39.31
GROWWMOM50,80.4
GROWWN200,69.56
GROWWNET,51.21
GROWWNIFTY,51.92
GROWWNXT50,57.34
GROWWPOWER,60.45
GROWWPSE,64.59
GROWWPSUBK,85.52
GROWWRAIL,47.62
GROWWRLTY,81.76
GROWWSC250,76.27
GROWWSLVR,45.16
GRPLTD,57.96
GRSE,23.43
GRWRHITECH,21.88
GSEC10ABSL,100.0
GSEC10IETF,100.0
GSEC10YEAR,100.0
GSEC5IETF,70.23
