SYMBOL,DELIV_PER
20MICRONS,49.02
21STCENMGM,94.26
360ONE,65.32
3IINFOLTD,72.41
3MINDIA,56.1
3PLAND,87.98
5PAISA,9.57
63MOONS,43.94
A2ZINFRA,56.1
AADHARHFC,72.81
AAKASH,71.92
AARON,34.17
AARTECH,53.89
AARTIDRUGS,63.52
AARTIIND,59.7
AARTIPHARM,60.48
AARTISURF,47.51
AARVI,43.14
AAVAS,54.8
ABB,46.39
ABBOTINDIA,55.28
ABCAPITAL,50.82
ABCOTS,63.34
ABDL,55.08
ABFRL,46.11
ABGSEC,100.0
ABINFRA,65.66
ABLBL,52.45
ABREL,65.47
ABSLAMC,65.15
ABSLBANETF,70.53
ABSLLIQUID,98.65
ABSLNN50ET,91.42
ABSLPSE,99.0
ACC,65.04
ACCELYA,63.27
ACCURACY,64.27
ACE,67.4
ACEINTEG,65.67
ACI,53.45
ACMESOLAR,67.7
ACUTAAS,64.09
ADANIENSOL,36.87
ADANIENT,49.85
ADANIGREEN,26.98
ADANIPORTS,55.91
ADANIPOWER,44.94
ADFFOODS,59.48
ADL,57.38
ADOR,41.62
ADROITINFO,92.09
ADSL,46.15
ADVANCE,26.81
ADVANIHOTR,76.11
ADVENZYMES,53.38
AEGISLOG,62.3
AEGISVOPAK,51.13
AEROENTER,52.44
AEROFLEX,48.37
AERONEU,30.41
AETHER,38.05
AFCONS,42.67
AFFLE,64.83
AFFORDABLE,57.96
AFIL,81.53
AFSL,49.01
AGARIND,74.72
AGARWALEYE,57.57
AGI,60.76
AGIIL,37.53
AGRITECH,51.76
AGROPHOS,81.51
AHLADA,86.47
AHLEAST,93.6
AHLUCONT,7.43
AIAENG,63.81
AIIL,44.55
AIRAN,74.38
AIROLAM,68.8
AJANTPHARM,69.97
AJAXENGG,50.2
AJMERA,31.16
AJOONI,89.97
AKASH,76.18
AKG,94.12
AKI,98.13
AKSHARCHEM,72.22
AKSHOPTFBR,72.36
AKUMS,48.46
AKZOINDIA,94.51
ALANKIT,69.01
ALBERTDAVD,76.37
ALEMBICLTD,56.43
ALICON,47.98
ALIVUS,52.77
ALKALI,76.03
ALKEM,68.86
ALKYLAMINE,62.26
ALLDIGI,63.51
ALLTIME,61.53
ALMONDZ,62.69
ALOKINDS,56.48
ALPA,58.53
ALPHA,64.43
ALPHAETF,58.66
ALPHAGEO,79.94
ALPL30IETF,57.48
ALPSINDUS,71.3
AMANTA,72.35
AMBER,41.8
AMBICAAGAR,84.54
AMBIKCO,59.85
AMBUJACEM,50.87
AMDIND,26.17
AMJLAND,69.38
AMNPLST,70.91
AMRUTANJAN,63.48
ANANDRATHI,57.7
ANANTRAJ,41.64
ANDHRAPAP,57.26
ANDHRSUGAR,68.32
ANGELONE,27.58
ANIKINDS,55.38
ANMOL,81.63
ANTELOPUS,61.18
ANTGRAPHIC,95.63
ANTHEM,48.12
ANUHPHR,54.3
ANUP,52.66
ANURAS,36.48
AONEGOLD,76.79
AONELIQUID,79.46
AONENIFTY,68.41
AONETOTAL,41.14
APARINDS,47.54
APCL,69.88
APCOTEXIND,65.92
APEX,33.49
APLAPOLLO,68.19
APLLTD,38.78
APOLLO,45.54
APOLLOHOSP,62.6
APOLLOPIPE,58.15
APOLLOTYRE,46.27
APOLSINHOT,57.93
APTECHT,59.03
APTUS,58.23
ARCHIDPLY,78.81
ARCHIES,81.15
ARE&M,59.12
ARENTERP,59.6
ARIES,56.72
ARIHANTCAP,37.94
ARIHANTSUP,45.06
ARISINFRA,39.98
ARKADE,36.19
ARMANFIN,53.59
AROGRANITE,78.19
ARROWGREEN,39.83
ARSSBL,25.81
ARTEMISMED,26.62
ARTNIRMAN,67.51
ARVEE,53.51
ARVIND,53.85
ARVINDFASN,67.35
ARVSMART,62.39
ASAHIINDIA,41.18
ASAHISONG,85.52
ASAL,46.61
ASALCBR,54.38
ASHAPURMIN,37.69
ASHIANA,74.6
ASHIMASYN,80.53
ASHOKA,54.78
ASHOKAMET,74.48
ASHOKLEY,57.93
ASIANENE,49.65
ASIANHOTNR,59.65
ASIANPAINT,70.93
ASIANTILES,55.29
ASKAUTOLTD,53.05
ASPINWALL,57.42
ASTEC,50.94
ASTERDM,25.15
ASTRAL,47.32
ASTRAMICRO,57.96
ASTRAZEN,21.19
ASTRON,54.89
ATALREAL,47.79
ATAM,55.75
ATGL,42.25
ATHERENERG,25.4
ATL,60.24
ATLANTAELE,46.3
ATLASCYCLE,66.7
ATUL,22.34
ATULAUTO,38.71
AUBANK,56.72
AURIGROW,41.67
AURIONPRO,71.56
AUROPHARMA,63.0
AURUM,72.72
AUSOMENT,40.97
AUTOAXLES,66.92
AUTOBEES,46.15
AUTOIETF,88.52
AUTOIND,66.34
AVADHSUGAR,51.58
AVALON,47.05
AVANTEL,45.13
AVANTIFEED,38.95
AVG,83.46
AVL,45.86
AVONMORE,73.79
AVROIND,67.61
AVTNPL,62.65
AWFIS,39.59
AWHCL,63.09
AWL,65.26
AXISBANK,67.37
AXISBNKETF,99.51
AXISBPSETF,77.17
AXISCETF,99.68
AXISGOLD,71.94
AXISHCETF,87.19
AXISILVER,65.13
AXISNIFTY,84.29
AXISTECETF,88.18
AXISVALUE,36.44
AXITA,24.66
AXSENSEX,89.57
AYMSYNTEX,40.84
AZAD,42.86
BAGFILMS,64.93
BAIDFIN,88.53
BAJAJ-AUTO,52.78
BAJAJCON,47.93
BAJAJELEC,58.76
BAJAJFINSV,60.27
BAJAJHCARE,50.88
BAJAJHFL,62.31
BAJAJHIND,49.06
