SYMBOL,DELIV_PER
20MICRONS,50.32
21STCENMGM,84.66
360ONE,16.37
3IINFOLTD,67.98
3MINDIA,44.92
3PLAND,40.65
5PAISA,45.75
63MOONS,43.6
A2ZINFRA,67.72
AADHARHFC,55.0
AAKASH,54.72
AAREYDRUGS,90.81
AARON,64.3
AARTECH,53.56
AARTIDRUGS,60.39
AARTIIND,28.63
AARTIPHARM,54.08
AARTISURF,67.61
AARVI,51.27
AAVAS,79.89
ABB,54.29
ABBOTINDIA,45.75
ABCAPITAL,48.7
ABCOTS,34.4
ABDL,47.16
ABFRL,15.3
ABGSEC,97.93
ABINFRA,64.55
ABLBL,45.61
ABMINTLLTD,77.12
ABREL,19.78
ABSLAMC,84.12
ABSLBANETF,93.01
ABSLLIQUID,89.11
ABSLNN50ET,54.3
ABSLPSE,80.18
ACC,59.78
ACCELYA,74.65
ACCURACY,55.57
ACE,47.89
ACEINTEG,60.12
ACI,51.43
ACL,89.14
ACMESOLAR,55.17
ACUTAAS,53.13
ADANIENSOL,48.34
ADANIENT,27.56
ADANIGREEN,34.92
ADANIPORTS,55.51
ADANIPOWER,36.41
ADFFOODS,46.9
ADL,27.36
ADOR,66.03
ADROITINFO,91.44
ADSL,43.85
ADVANCE,61.21
ADVANIHOTR,73.35
ADVENTHTL,39.69
ADVENZYMES,68.6
AEGISLOG,47.08
AEGISVOPAK,48.1
AEQUS,6.51
AEROENTER,60.38
AEROFLEX,34.17
AERONEU,48.14
AETHER,40.05
AFCONS,54.12
AFFLE,45.47
AFFORDABLE,65.53
AFIL,73.79
AFSL,82.99
AGARIND,47.94
AGARWALEYE,34.13
AGI,72.76
AGIIL,46.83
AGRITECH,16.95
AGROPHOS,55.21
AHLADA,70.02
AHLEAST,60.0
AHLUCONT,10.03
AIAENG,37.02
AIIL,70.71
AIRAN,79.29
AIROLAM,100.0
AJANTPHARM,59.12
AJAXENGG,69.53
AJMERA,57.71
AJOONI,67.18
AKASH,31.08
AKG,93.36
AKI,83.3
AKSHAR,85.07
AKSHARCHEM,68.78
AKSHOPTFBR,81.02
AKUMS,58.23
AKZOINDIA,43.98
ALANKIT,58.31
ALBERTDAVD,86.14
ALEMBICLTD,50.67
ALICON,51.24
ALIVUS,54.14
ALKALI,57.45
ALKEM,52.62
ALKYLAMINE,48.44
ALLCARGO,58.93
ALLDIGI,72.38
ALLTIME,56.03
ALMONDZ,84.46
ALOKINDS,59.18
ALPA,57.74
ALPHA,61.03
ALPHAETF,65.63
ALPHAGEO,81.7
ALPL30IETF,90.7
AMANTA,61.25
AMBER,36.25
AMBICAAGAR,85.27
AMBIKCO,71.72
AMBUJACEM,48.72
AMDIND,54.11
AMJLAND,89.07
AMNPLST,9.78
AMRUTANJAN,41.74
ANANDRATHI,70.96
ANANTRAJ,36.23
ANDHRAPAP,60.43
ANDHRSUGAR,70.62
ANGELONE,18.34
ANIKINDS,26.1
ANMOL,72.44
ANTELOPUS,44.1
ANTGRAPHIC,94.02
ANTHEM,58.22
ANUHPHR,69.53
ANUP,72.95
ANURAS,15.37
AONEGOLD,69.56
AONELIQUID,60.74
AONENIFTY,62.51
AONETMMQ50,75.67
AONETOTAL,41.34
APARINDS,44.58
APCL,74.82
APCOTEXIND,54.04
APEX,4.96
APLAPOLLO,53.38
APLLTD,34.96
APOLLO,40.75
APOLLOHOSP,67.58
APOLLOPIPE,58.18
APOLLOTYRE,55.39
APOLSINHOT,94.19
APTECHT,41.08
APTUS,59.58
ARCHIDPLY,96.52
ARCHIES,90.72
ARE&M,57.99
ARENTERP,65.34
ARIES,55.43
ARIHANTCAP,55.76
ARIHANTSUP,68.47
ARISINFRA,73.9
ARKADE,40.95
ARMANFIN,36.32
AROGRANITE,65.0
ARROWGREEN,66.9
ARSSBL,42.26
ARTEMISMED,67.12
ARTNIRMAN,65.75
ARVEE,23.42
ARVIND,45.67
ARVINDFASN,46.77
ARVSMART,35.16
ASAHIINDIA,34.17
ASAHISONG,32.26
ASAL,47.16
ASALCBR,55.76
ASHAPURMIN,41.27
ASHIANA,49.32
ASHIMASYN,79.1
ASHOKA,45.12
ASHOKAMET,43.11
ASHOKLEY,52.34
ASIANENE,50.75
ASIANHOTNR,24.66
ASIANPAINT,64.83
ASIANTILES,69.85
ASKAUTOLTD,43.03
ASMS,63.04
ASPINWALL,86.7
ASTEC,13.18
ASTERDM,55.62
ASTRAL,34.12
ASTRAMICRO,39.21
ASTRAZEN,34.42
ASTRON,55.25
ATALREAL,34.37
ATAM,56.1
ATGL,38.2
ATHERENERG,35.64
ATL,51.78
ATLANTAELE,45.21
ATLASCYCLE,64.44
ATUL,38.66
ATULAUTO,56.53
AUBANK,65.72
AURIGROW,68.69
AURIONPRO,27.95
AUROPHARMA,44.46
AURUM,64.16
AUSOMENT,31.66
AUTOAXLES,48.11
AUTOBEES,53.42
AUTOIETF,57.77
AUTOIND,60.57
AVADHSUGAR,67.06
AVALON,41.99
AVANTEL,38.94
AVANTIFEED,25.21
AVG,51.96
AVL,57.68
AVONMORE,60.7
AVROIND,85.53
AVTNPL,79.89
AWFIS,40.25
AWHCL,49.57
AWL,49.82
AXISBANK,59.24
AXISBNKETF,60.3
AXISBPSETF,67.46
AXISCETF,73.84
AXISGOLD,62.51
AXISHCETF,89.13
AXISILVER,58.85
AXISNIFTY,95.93
AXISTECETF,75.15
AXISVALUE,68.91
AXSENSEX,91.17
AYMSYNTEX,86.67
AZAD,50.6
BAGFILMS,77.22
BAIDFIN,45.6
BAJAJ-AUTO,64.51
BAJAJCON,54.42
BAJAJELEC,60.76
BAJAJFINSV,46.37
BAJAJHCARE,25.11
BAJAJHFL,53.84
BAJAJHIND,47.71
BAJAJHLDNG,56.03
BAJAJINDEF,59.05
BAJEL,60.83
BAJFINANCE,62.23
BALAJEE,96.22
BALAJITELE,60.61
BALAMINES,54.93
BALAXI,57.04
BALKRISHNA,99.96
BALKRISIND,63.16
BALMLAWRIE,65.33
BALPHARMA,51.44
BALRAMCHIN,47.47
BALUFORGE,26.64
BANARBEADS,39.77
BANARISUG,59.24
BANCOINDIA,31.89
BANDHANBNK,45.74
BANG,38.1
BANKA,73.69
BANKADD,82.69
BANKBARODA,61.11
BANKBEES,51.29
BANKBETF,72.85
BANKETF,64.93
BANKIETF,84.89
BANKINDIA,33.93
BANKNIFTY1,80.88
BANKPSU,55.9
BANSALWIRE,48.81
BANSWRAS,58.59
BASF,54.57
BASML,72.56
BATAINDIA,53.01
BAYERCROP,65.01
BBETF0432,65.33
BBL,64.89
BBNPNBETF,88.09
BBNPPGOLD,96.7
BBOX,50.08
BBTC,30.78
BBTCL,76.1
BCG,55.82
BCLIND,45.55
BDL,26.64
BEARDSELL,35.87
BECTORFOOD,65.36
BEDMUTHA,29.56
BEL,60.81
BELLACASA,59.03
BELRISE,45.35
BEML,33.9
BEPL,59.85
BERGEPAINT,50.72
BESTAGRO,14.39
BETA,79.88
BFINVEST,57.07
BFSI,89.49
BHAGCHEM,52.23
BHAGERIA,55.13
BHANDARI,95.56
BHARATFORG,35.12
BHARATRAS,52.98
BHARATSE,67.61
BHARATWIRE,47.63
BHARTIARTL,66.45
BHARTIHEXA,53.44
BHEL,24.0
BIGBLOC,40.27
BIKAJI,52.78
BIL,61.88
BIOCON,47.28
BIOFILCHEM,71.62
BIRLACABLE,54.44
BIRLACORPN,81.27
BIRLAMONEY,57.22
BIRLANU,55.38
BLACKBUCK,60.27
BLAL,63.04
