SYMBOL,DELIV_PER
20MICRONS,48.45
21STCENMGM,66.19
360ONE,57.96
3IINFOLTD,71.02
3MINDIA,59.72
3PLAND,80.67
5PAISA,58.92
63MOONS,47.6
AADHARHFC,41.06
AAKASH,79.25
AARON,62.56
AARTECH,41.09
AARTIDRUGS,45.47
AARTIIND,49.8
AARTIPHARM,60.67
AARTISURF,64.62
AARVI,78.85
AAVAS,62.51
ABB,48.41
ABBOTINDIA,48.07
ABCAPITAL,50.43
ABCOTS,22.98
ABDL,46.29
ABFRL,44.56
ABGSEC,70.0
ABINFRA,47.93
ABLBL,54.94
ABREL,68.17
ABSLAMC,47.21
ABSLBANETF,80.62
ABSLLIQUID,52.44
ABSLNN50ET,68.15
ABSLPSE,85.94
ACC,65.52
ACCELYA,64.48
ACCURACY,53.8
ACE,48.21
ACEINTEG,95.1
ACI,32.0
ACLGATI,52.8
ACMESOLAR,61.47
ACUTAAS,33.75
ADANIENSOL,53.33
ADANIENT,38.14
ADANIGREEN,30.57
ADANIPORTS,59.6
ADANIPOWER,21.44
ADFFOODS,57.9
ADL,82.06
ADOR,35.7
ADROITINFO,81.68
ADSL,33.73
ADVANIHOTR,61.44
ADVENZYMES,41.84
AEGISLOG,35.0
AEGISVOPAK,38.39
AEROENTER,48.67
AEROFLEX,48.48
AERONEU,27.53
AETHER,48.79
AFCONS,51.68
AFFLE,51.79
AFFORDABLE,47.23
AFIL,43.9
AFSL,88.11
AGARIND,58.25
AGARWALEYE,30.53
AGI,44.83
AGIIL,31.22
AGRITECH,79.99
AHLADA,48.41
AHLEAST,92.14
AHLUCONT,66.32
AIAENG,57.28
AIIL,47.08
AIRAN,62.19
AIROLAM,53.11
AJANTPHARM,66.48
AJAXENGG,55.02
AJMERA,47.75
AJOONI,78.24
AKASH,74.38
AKG,57.54
AKI,82.22
AKSHARCHEM,71.11
AKSHOPTFBR,71.08
AKUMS,49.46
AKZOINDIA,49.82
ALANKIT,67.45
ALBERTDAVD,80.8
ALEMBICLTD,50.99
ALICON,67.09
ALIVUS,44.07
ALKALI,23.5
ALKEM,55.86
ALKYLAMINE,66.78
ALLCARGO,46.74
ALLDIGI,76.53
ALLTIME,56.9
ALMONDZ,86.23
ALOKINDS,48.87
ALPA,57.73
ALPHA,64.55
ALPHAETF,71.31
ALPHAGEO,79.9
ALPL30IETF,63.65
AMANTA,36.46
AMBER,41.66
AMBICAAGAR,77.1
AMBIKCO,73.29
AMBUJACEM,58.3
AMDIND,61.04
AMJLAND,58.15
AMNPLST,61.68
AMRUTANJAN,53.97
ANANDRATHI,27.79
ANANTRAJ,32.04
ANDHRAPAP,48.72
ANDHRSUGAR,37.97
ANGELONE,30.68
ANIKINDS,48.65
