SYMBOL,DELIV_PER
20MICRONS,35.09
21STCENMGM,76.1
360ONE,51.55
3IINFOLTD,58.47
3MINDIA,48.18
3PLAND,73.11
5PAISA,9.47
63MOONS,38.71
A2ZINFRA,62.29
AADHARHFC,49.17
AAKASH,76.1
AAREYDRUGS,56.3
AARON,39.73
AARTECH,48.08
AARTIDRUGS,29.62
AARTIIND,40.58
AARTIPHARM,53.56
AARTISURF,63.3
AARVI,43.63
AAVAS,50.89
ABB,36.5
ABBOTINDIA,61.52
ABCAPITAL,43.1
ABCOTS,94.41
ABDL,53.13
ABFRL,43.33
ABGSEC,66.67
ABINFRA,65.9
ABLBL,51.48
ABMINTLLTD,54.39
ABREL,47.24
ABSLAMC,34.61
ABSLBANETF,48.95
ABSLLIQUID,75.01
ABSLNN50ET,63.09
ABSLPSE,92.08
ACC,62.21
ACCELYA,69.68
ACCURACY,70.29
ACE,44.8
ACEINTEG,71.18
ACI,43.18
ACL,83.63
ACMESOLAR,80.44
ACUTAAS,40.15
ADANIENSOL,19.48
ADANIENT,25.39
ADANIGREEN,20.25
ADANIPORTS,34.67
ADANIPOWER,16.55
ADFFOODS,49.81
ADL,83.89
ADOR,61.74
ADROITINFO,81.43
ADSL,38.83
ADVANCE,52.32
ADVANIHOTR,71.37
ADVENTHTL,56.82
ADVENZYMES,53.5
AEGISLOG,50.53
AEGISVOPAK,29.46
AEQUS,27.95
AEROENTER,56.29
AEROFLEX,39.57
AERONEU,15.61
AETHER,30.4
AFCONS,38.64
AFFLE,48.55
AFFORDABLE,47.39
AFIL,45.8
AFSL,22.63
AGARIND,57.89
AGARWALEYE,45.65
AGI,45.33
AGIIL,65.3
AGROPHOS,54.1
AHCL,58.23
AHLADA,85.86
AHLEAST,78.75
AHLUCONT,55.29
AIAENG,51.65
AIIL,42.98
AIRAN,65.27
AIROLAM,76.65
AJANTPHARM,17.99
AJAXENGG,53.77
AJMERA,41.88
AJOONI,72.59
AKASH,98.85
AKG,93.13
AKI,67.64
AKSHAR,81.21
AKSHARCHEM,62.63
AKSHOPTFBR,69.35
AKUMS,44.91
AKZOINDIA,43.38
ALANKIT,74.5
ALBERTDAVD,75.06
ALEMBICLTD,54.56
ALICON,52.85
ALIVUS,50.68
ALKALI,53.06
ALKEM,28.33
ALKYLAMINE,40.65
ALLCARGO,30.6
ALLDIGI,65.0
ALLTIME,54.38
ALMONDZ,87.6
ALOKINDS,51.5
ALPA,66.48
ALPHA,61.46
ALPHAETF,65.15
ALPHAGEO,57.33
ALPL30IETF,65.22
AMANTA,49.06
AMBER,23.67
AMBICAAGAR,93.51
AMBIKCO,74.12
AMBUJACEM,40.93
AMDIND,50.7
AMJLAND,59.5
AMNPLST,76.83
AMRUTANJAN,53.8
ANANDRATHI,67.51
ANANTRAJ,32.08
ANDHRAPAP,70.3
ANDHRSUGAR,52.08
ANGELONE,34.23
ANIKINDS,19.6
ANMOL,71.41
ANTELOPUS,66.69
ANTGRAPHIC,60.92
ANTHEM,59.71
ANUHPHR,61.95
ANUP,44.74
ANURAS,31.13
AONEGOLD,78.45
AONELIQUID,99.57
AONENIFTY,87.23
AONETMMQ50,78.5
AONETOTAL,63.37
APARINDS,43.78
APCL,36.65
APCOTEXIND,79.63
APEX,16.25
APLAPOLLO,50.81
APLLTD,52.22
APOLLO,25.1
APOLLOHOSP,37.61
APOLLOPIPE,37.72
APOLLOTYRE,51.58
APOLSINHOT,78.72
APTECHT,56.17
APTUS,29.37
ARCHIDPLY,87.06
ARCHIES,84.05
ARE&M,40.27
ARENTERP,68.54
ARFIN,37.18
ARIES,46.02
ARIHANTCAP,28.11
ARIHANTSUP,7.1
ARISINFRA,36.49
ARKADE,51.79
ARMANFIN,85.8
AROGRANITE,45.8
ARROWGREEN,65.95
ARSSBL,29.01
ARTEMISMED,63.43
ARTNIRMAN,58.33
ARVIND,48.24
ARVINDFASN,42.75
ARVSMART,53.25
ASAHIINDIA,35.9
ASAHISONG,63.61
ASAL,46.61
ASALCBR,54.33
ASHAPURMIN,47.06
ASHIANA,66.21
ASHIMASYN,75.81
ASHOKA,41.86
ASHOKAMET,62.49
ASHOKLEY,31.92
ASIANENE,59.21
ASIANHOTNR,35.85
ASIANPAINT,55.03
ASIANTILES,30.43
ASKAUTOLTD,45.38
ASMS,51.96
ASPINWALL,19.89
ASTEC,25.94
ASTERDM,48.14
ASTRAL,37.33
ASTRAMICRO,41.18
ASTRAZEN,51.58
ASTRON,61.52
ATALREAL,15.84
ATAM,69.9
ATGL,8.49
ATHERENERG,23.68
ATL,46.6
ATLANTAELE,81.32
ATLASCYCLE,69.01
ATUL,52.06
ATULAUTO,9.73
AUBANK,57.87
AURIONPRO,54.48
AUROPHARMA,27.33
AURUM,52.74
AUSOMENT,81.78
AUTOAXLES,85.38
AUTOBEES,73.06
AUTOIETF,70.31
AUTOIND,54.56
AVADHSUGAR,64.2
AVALON,54.33
AVANTEL,37.33
AVANTIFEED,28.37
AVG,54.83
AVL,51.39
AVONMORE,43.6
AVROIND,68.84
AVTNPL,69.16
AWFIS,41.5
AWHCL,40.91
AWL,35.66
AXISBANK,55.45
AXISBNKETF,87.94
AXISBPSETF,83.49
AXISCETF,94.72
AXISGOLD,70.02
AXISHCETF,99.65
AXISILVER,52.58
AXISNIFTY,97.35
AXISTECETF,77.92
AXISVALUE,68.26
AXSENSEX,85.01
AYMSYNTEX,61.61
AZAD,51.87
BAGFILMS,67.5
BAIDFIN,76.4
BAJAJ-AUTO,44.37
BAJAJCON,51.92
BAJAJELEC,40.88
BAJAJFINSV,56.63
BAJAJHCARE,26.33
BAJAJHFL,35.62
BAJAJHIND,52.11
BAJAJHLDNG,38.06
BAJAJINDEF,21.49
BAJEL,42.44
BAJFINANCE,67.16
BALAJEE,58.23
BALAJITELE,42.5
BALAMINES,45.35
BALAXI,37.94
BALKRISHNA,79.52
BALKRISIND,44.37
BALMLAWRIE,49.23
BALPHARMA,85.65
BALRAMCHIN,43.47
BALUFORGE,57.71
BANARBEADS,70.22
BANARISUG,77.99
BANCOINDIA,39.4
BANDHANBNK,34.47
BANG,67.31
BANKA,67.88
BANKADD,85.84
BANKBARODA,38.62
BANKBEES,67.61
BANKBETA,68.98
BANKBETF,59.87
BANKETF,97.65
BANKIETF,67.96
BANKINDIA,44.5
BANKNIFTY1,84.7
BANKPSU,81.04
BANSALWIRE,51.39
BANSWRAS,67.94
BASF,45.97
BASML,68.81
BATAINDIA,50.82
BAYERCROP,45.13
BBETF0432,60.35
BBL,53.11
BBNPNBETF,93.02
BBNPPGOLD,94.3
BBOX,51.57
BBTC,41.9
BBTCL,64.41
BCG,47.89
BCLIND,54.27
BCONCEPTS,55.04
BDL,34.65
BEARDSELL,86.57
BECTORFOOD,16.7
BEDMUTHA,78.09
BEL,45.14
BELLACASA,79.38
BELRISE,35.69
BEML,33.19
BEPL,53.42
BERGEPAINT,53.86
BESTAGRO,31.33
BETA,67.81
BFINVEST,57.37
BFSI,81.53
BHAGCHEM,47.73
BHAGERIA,62.62
BHANDARI,68.63
BHARATFORG,29.71
BHARATRAS,52.21
BHARATSE,52.83
BHARATWIRE,73.79
BHARTIARTL,34.44
BHARTIHEXA,45.37
BHEL,34.58
BIGBLOC,29.74
BIKAJI,55.04
BIL,61.2
BIOCON,45.88
BIOFILCHEM,72.92
BIRLACABLE,51.35
BIRLACORPN,40.48
BIRLAMONEY,67.94
BIRLANU,22.02
BLACKBUCK,48.3
BLAL,68.96
BLBLIMITED,61.89
BLISSGVS,39.56
BLKASHYAP,53.42
BLS,54.71
BLSE,42.34
BLUEDART,7.31
BLUEJET,61.24
BLUESTARCO,22.81
BLUESTONE,14.63
BLUSPRING,64.88
BMWVENTLTD,59.45
BODALCHEM,58.66
BOHRAIND,81.97
BOMDYEING,42.77
BOROLTD,41.64
BORORENEW,52.94
BOROSCI,56.09
BOSCH-HCIL,69.31
BOSCHLTD,34.19
BPCL,39.28
BPL,55.64
BRIGADE,52.05
BRIGHOTEL,50.74
BRITANNIA,56.26
BRNL,78.62
BROOKS,31.8
BSE,23.22
BSE500IETF,52.6
BSHSL,28.99
BSL,22.08
BSLGOLDETF,95.85
BSLNIFTY,83.65
BSLSENETFG,17.41
BSOFT,35.92
BTML,49.74
BUTTERFLY,62.04
BVCL,64.12
BYKE,50.98
CALSOFT,35.89
CAMLINFINE,52.34
CAMPUS,40.68
CAMS,51.96
CANBK,36.38
CANFINHOME,44.62
CANHLIFE,33.33
CANTABIL,52.08
CAPACITE,43.0
CAPILLARY,16.85
CAPITALSFB,66.53
CAPLIPOINT,33.65
CAPTRUST,66.94
CARBORUNIV,48.0
CARERATING,71.1
CARRARO,49.76
CARTRADE,35.47
CARYSIL,55.35
CASHIETF,84.62
CASTROLIND,47.43
CCHHL,71.36
CCL,50.45
CDSL,36.56
CEATLTD,44.71
CEIGALL,57.43
CELEBRITY,69.8
CELLO,54.17
CEMPRO,53.11
CENTENKA,46.39
CENTRALBK,34.79
CENTRUM,34.94
CENTUM,49.88
CENTURYPLY,55.05
CERA,50.45
CESC,46.76
CEWATER,45.8
CGCL,33.11
CGPOWER,63.99
CHALET,70.24
CHAMBLFERT,50.37
