SYMBOL,DELIV_PER
20MICRONS,9.22
21STCENMGM,100.0
360ONE,36.5
3IINFOLTD,80.8
3MINDIA,43.06
3PLAND,79.76
5PAISA,29.28
63MOONS,40.11
A2ZINFRA,73.17
AADHARHFC,57.3
AAKASH,67.83
AAREYDRUGS,46.97
AARON,67.91
AARTECH,56.52
AARTIDRUGS,49.35
AARTIIND,39.87
AARTIPHARM,47.58
AARTISURF,72.91
AARVI,39.17
AAVAS,50.92
ABB,43.61
ABBOTINDIA,46.97
ABCAPITAL,46.27
ABCOTS,41.55
ABDL,52.91
ABFRL,88.86
ABGSEC,50.59
ABINFRA,66.89
ABLBL,89.51
ABMINTLLTD,55.26
ABREL,46.32
ABSLAMC,59.4
ABSLBANETF,75.04
ABSLLIQUID,71.44
ABSLNN50ET,64.42
ABSLPSE,75.81
ACC,67.68
ACCELYA,72.74
ACCURACY,83.97
ACE,51.46
ACEINTEG,52.05
ACI,31.55
ACL,81.84
ACMESOLAR,67.77
ACUTAAS,54.31
ADANIENSOL,39.87
ADANIENT,26.62
ADANIGREEN,31.52
ADANIPORTS,47.55
ADANIPOWER,41.06
ADFFOODS,55.43
ADL,22.83
ADOR,63.09
ADROITINFO,62.49
ADSL,53.12
ADVANCE,43.52
ADVANIHOTR,68.57
ADVENTHTL,50.1
ADVENZYMES,73.78
AEGISLOG,47.31
AEGISVOPAK,42.79
AEQUS,18.3
AEROENTER,46.08
AEROFLEX,34.78
AERONEU,18.51
AETHER,52.89
AFCONS,54.68
AFFLE,55.28
AFFORDABLE,66.8
AFIL,59.85
AFSL,51.5
AGARIND,59.18
AGARWALEYE,36.87
AGI,60.28
AGIIL,34.4
AGROPHOS,72.41
AHLADA,80.29
AHLEAST,67.3
AHLUCONT,48.72
AIAENG,43.95
AIIL,41.37
AIRAN,58.15
AIROLAM,81.0
AJANTPHARM,36.24
AJAXENGG,62.45
AJMERA,50.66
AJOONI,54.8
AKASH,35.07
AKG,74.18
AKI,66.52
AKSHAR,58.89
AKSHARCHEM,45.48
AKSHOPTFBR,74.0
AKUMS,45.16
AKZOINDIA,56.52
ALANKIT,68.1
ALBERTDAVD,61.4
ALEMBICLTD,55.54
ALICON,50.43
ALIVUS,64.89
ALKALI,66.02
ALKEM,51.4
ALKYLAMINE,62.31
ALLCARGO,68.88
ALLDIGI,73.31
ALLTIME,66.71
ALMONDZ,64.51
ALOKINDS,50.36
ALPA,76.48
ALPHA,58.59
ALPHAETF,58.81
ALPHAGEO,62.49
ALPL30IETF,67.86
AMANTA,63.42
AMBER,28.51
AMBICAAGAR,94.95
AMBIKCO,59.71
AMBUJACEM,59.67
AMDIND,59.9
AMJLAND,83.07
AMNPLST,68.83
AMRUTANJAN,56.21
ANANDRATHI,62.63
ANANTRAJ,38.44
ANDHRAPAP,68.39
