SYMBOL,DELIV_PER
20MICRONS,62.7
21STCENMGM,100.0
360ONE,25.41
3IINFOLTD,61.73
3MINDIA,49.34
3PLAND,81.12
5PAISA,40.29
63MOONS,26.19
A2ZINFRA,76.19
AADHARHFC,77.29
AAKASH,86.16
AARON,58.0
AARTECH,68.04
AARTIDRUGS,59.82
AARTIIND,46.78
AARTIPHARM,63.01
AARTISURF,63.36
AARVI,38.39
AAVAS,58.25
ABB,62.8
ABBOTINDIA,56.56
ABCAPITAL,54.69
ABCOTS,8.74
ABDL,59.56
ABFRL,44.54
ABGSEC,100.0
ABINFRA,62.78
ABLBL,53.48
ABMINTLLTD,92.04
ABREL,48.47
ABSLAMC,59.01
ABSLBANETF,57.34
ABSLLIQUID,98.15
ABSLNN50ET,69.18
ABSLPSE,78.07
ACC,56.08
ACCELYA,49.6
ACCURACY,56.28
ACE,54.24
ACEINTEG,89.15
ACI,38.35
ACL,90.36
ACMESOLAR,64.86
ACUTAAS,47.45
ADANIENSOL,33.59
ADANIENT,45.47
ADANIGREEN,24.31
ADANIPORTS,59.67
ADANIPOWER,41.33
ADFFOODS,48.09
ADL,58.94
ADOR,80.16
ADROITINFO,93.3
ADSL,38.5
ADVANCE,30.77
ADVANIHOTR,71.71
ADVENTHTL,44.48
ADVENZYMES,53.74
AEGISLOG,45.48
AEGISVOPAK,44.33
AEROENTER,62.56
AEROFLEX,59.83
AERONEU,25.9
AETHER,49.1
AFCONS,29.78
AFFLE,57.47
AFFORDABLE,57.49
AFIL,59.89
AFSL,87.35
AGARIND,62.01
AGARWALEYE,27.91
AGI,49.16
AGIIL,62.08
AGRITECH,46.3
AGROPHOS,72.59
AHLADA,62.74
AHLEAST,81.6
AHLUCONT,43.85
AIAENG,52.75
AIIL,54.71
AIRAN,69.21
AIROLAM,80.18
AJANTPHARM,58.84
AJAXENGG,59.19
AJMERA,52.36
AJOONI,60.37
AKASH,47.33
AKG,62.57
AKI,69.58
AKSHAR,94.22
AKSHARCHEM,65.76
AKSHOPTFBR,79.75
AKUMS,61.04
AKZOINDIA,6.89
ALANKIT,68.31
ALBERTDAVD,73.02
ALEMBICLTD,30.14
ALICON,35.91
ALIVUS,74.51
ALKALI,55.98
ALKEM,58.88
ALKYLAMINE,58.85
ALLCARGO,41.11
ALLDIGI,73.71
ALLTIME,73.36
ALMONDZ,70.52
ALOKINDS,54.92
ALPA,19.89
ALPHA,57.59
ALPHAETF,42.65
ALPHAGEO,73.58
ALPL30IETF,73.23
ALPSINDUS,91.85
AMANTA,50.81
AMBER,40.59
AMBICAAGAR,94.12
AMBIKCO,68.19
AMBUJACEM,69.56
AMDIND,32.42
AMJLAND,58.92
AMNPLST,46.35
AMRUTANJAN,74.73
ANANDRATHI,45.25
ANANTRAJ,46.81
ANDHRAPAP,63.71
ANDHRSUGAR,41.54
ANGELONE,33.21
ANIKINDS,80.08
ANMOL,77.21
ANTELOPUS,48.35
ANTGRAPHIC,84.44
ANTHEM,48.97
ANUHPHR,67.82
ANUP,56.8
ANURAS,19.18
AONEGOLD,49.91
AONELIQUID,73.53
AONENIFTY,91.29
AONETMMQ50,95.75
AONETOTAL,73.99
APARINDS,45.79
APCL,47.36
APCOTEXIND,64.49
APEX,43.4
APLAPOLLO,67.16
APLLTD,65.53
APOLLO,31.06
APOLLOHOSP,74.55
APOLLOPIPE,58.17
APOLLOTYRE,48.53
APOLSINHOT,82.78
APTECHT,50.73
APTUS,54.34
ARCHIDPLY,41.72
ARCHIES,82.86
ARE&M,63.58
ARENTERP,67.5
ARIES,52.65
ARIHANTCAP,28.94
ARIHANTSUP,19.06
ARISINFRA,31.49
ARKADE,30.65
ARMANFIN,75.67
AROGRANITE,96.03
ARROWGREEN,58.27
ARSSBL,37.4
ARTEMISMED,58.31
ARTNIRMAN,100.0
ARVEE,83.33
ARVIND,45.89
ARVINDFASN,54.86
ARVSMART,51.75
ASAHIINDIA,54.61
ASAHISONG,71.83
ASAL,49.28
