SYMBOL,DELIV_PER
20MICRONS,50.75
21STCENMGM,49.79
360ONE,53.31
3BBLACKBIO,67.39
3MINDIA,38.25
3PLAND,100.0
5PAISA,59.77
63MOONS,32.69
A2ZINFRA,71.16
AAATECH,8.01
AADHARHFC,53.09
AAKASH,52.21
AAREYDRUGS,35.53
AARON,66.95
AARTIDRUGS,39.13
AARTIIND,47.5
AARTIPHARM,39.24
AARVI,90.23
AASTHA,41.51
AAVAS,50.15
ABANSENT,83.61
ABB,45.37
ABBOTINDIA,41.33
ABCAPITAL,56.5
ABCOTS,89.47
ABDL,24.32
ABFRL,50.43
ABGSEC,69.56
ABLBL,54.81
ABMKNO,87.07
ABREL,24.55
ABSL10BANK,98.29
ABSLAMC,51.94
ABSLBANETF,45.13
ABSLLIQUID,99.44
ABSLMSCIN,100.0
ABSLNN50ET,79.24
ABSLPSE,65.34
ACC,65.69
ACCELYA,67.31
ACE,47.26
ACEINTEG,100.0
ACGL,88.6
ACI,41.45
ACL,82.85
ACMESOLAR,51.88
ACUTAAS,40.72
ADANIENSOL,52.87
ADANIENT,43.12
ADANIGREEN,57.08
ADANIPORTS,64.69
ADANIPOWER,49.08
ADDIND,85.16
ADFFOODS,62.37
ADL,35.29
ADOR,43.97
ADROITINFO,66.78
ADSL,49.19
ADVAIT,57.92
ADVANCE,41.99
ADVANIHOTR,92.5
ADVENTHTL,57.08
ADVENZYMES,51.47
ADVIKCA,79.46
AEGISLOG,34.24
AEGISVOPAK,39.27
AEPL,84.91
AEQUS,45.72
AEROENTER,35.17
AEROFLEX,30.7
AERONEU,80.41
AEROPLANE,56.64
AETHER,44.45
AFCONS,43.47
AFFLE,48.61
AFFORDABLE,70.23
AFIL,80.18
AFSL,40.56
AGARIND,61.54
AGARWALEYE,50.27
AGI,50.02
AGIIL,45.36
AGL,53.0
AGRITECH,63.0
AGROPHOS,65.25
AHCL,18.8
AHLADA,60.08
AHLEAST,68.03
AHLUCONT,51.44
AIAENG,92.55
AIIL,54.06
AIRAN,68.26
AIROLAM,83.61
AJANTPHARM,45.26
AJAXENGG,8.93
AJMERA,45.61
AJOONI,83.2
AKASH,82.68
AKCAPIT,72.07
AKG,89.57
AKSHAR,58.05
AKUMS,58.05
ALANKIT,75.83
ALBERTDAVD,56.63
ALEMBICLTD,45.92
ALFREDHE,100.0
ALGOQUANT,22.34
ALICON,58.28
ALIVUS,49.53
ALKALI,56.0
ALKEM,31.4
ALKYLAMINE,46.54
ALLCARGO,45.88
ALLDIGI,60.75
ALLTIME,42.22
ALMONDZ,66.81
ALOKINDS,44.61
ALPA,44.85
ALPHA,63.41
ALPHAETF,60.74
ALPINETEX,52.31
ALPL30IETF,56.87
ALUFLUOR,79.67
AMAGI,54.64
AMAL,59.35
AMARJOTHI,99.21
AMBER,39.98
AMBICAAGAR,17.53
AMBIKCO,60.25
AMBUJACEM,42.54
AMJLAND,71.02
AMNPLST,58.09
AMRUTANJAN,50.86
ANANDRATHI,42.82
ANANTRAJ,34.51
ANDHRAPAP,31.1
ANDHRSUGAR,54.3
ANDREWYU,62.98
ANGELONE,39.53
ANIKINDS,97.52
ANNAPURNA,73.23
ANNU,44.74
ANSALBU,64.82
ANTELOPUS,26.04
ANTGRAPHIC,71.57
ANTHEM,54.96
ANUHPHR,67.01
ANUP,47.63
ANURAS,49.86
AONEGOLD,63.27
AONELIQUID,61.01
AONENIFTY,81.34
AONESILVER,84.69
AONETMMQ50,91.37
AONETOTAL,70.45
APARINDS,26.27
APCL,77.77
APCOTEXIND,43.33
APEX,52.77
APLAPOLLO,54.29
APLLTD,68.76
APOLLO,25.92
APOLLOHOSP,63.33
APOLLOPIPE,41.09
APOLLOTYRE,46.97
APOLSINHOT,87.93
APOORVA,79.61
APTECHT,55.93
APTUS,53.39
AQYLON,52.52
ARCHIDPLY,76.77
ARCHIES,81.15
ARCIL,28.95
ARCL,76.1
ARDEE,43.56
ARE&M,52.65
ARENTERP,63.12
ARFIN,12.15
ARIHANT,80.53
ARIHANTCAP,37.45
ARIHANTSUP,86.9
ARIS,46.07
ARKADE,31.63
ARMANFIN,53.55
AROGRANITE,71.51
ARROWGREEN,51.74
ARSSBL,57.02
ARTEMISMED,50.49
ARTNIRMAN,66.14
ARVEE,45.72
ARVIND,39.36
ARVINDFASN,52.36
ARVSMART,28.84
ARYAMAN,100.0
ASAHIINDIA,32.83
ASAL,68.74
ASALCBR,52.92
ASHAPURMIN,51.0
ASHIANA,42.95
ASHIMASYN,74.2
ASHOKA,48.31
ASHOKAMET,62.13
ASHOKLEY,47.84
ASIANENE,50.56
ASIANHOTNR,58.6
