SYMBOL,DELIV_PER
20MICRONS,44.67
21STCENMGM,80.38
360ONE,55.67
3BBLACKBIO,56.12
3IINFOLTD,70.36
3MINDIA,52.37
3PLAND,93.19
5PAISA,53.6
63MOONS,41.81
A2ZINFRA,69.91
AAATECH,59.64
AADHARHFC,57.48
AAKASH,85.23
AARNAV,70.63
AARON,65.22
AARTIDRUGS,43.94
AARTIIND,35.33
AARTIPHARM,12.72
AARTISURF,39.46
AARVI,81.2
AASTHA,34.13
AAVAS,50.52
ABANSENT,100.0
ABB,42.72
ABBOTINDIA,52.85
ABCAPITAL,64.66
ABCOTS,74.98
ABDL,56.57
ABFRL,51.57
ABGSEC,96.77
ABINFRA,21.78
ABLBL,55.13
ABMINTLLTD,82.44
ABMKNO,80.67
ABREL,50.06
ABSL10BANK,99.53
ABSLAMC,67.68
ABSLBANETF,56.08
ABSLLIQUID,56.21
ABSLMSCIN,100.0
ABSLNN50ET,76.48
ABSLPSE,78.14
ACC,56.02
ACCELYA,73.55
ACE,40.76
ACEINTEG,99.8
ACI,59.19
ACL,76.97
ACMESOLAR,53.2
ACSTECH,70.67
ACUTAAS,58.98
ADANIENSOL,30.81
ADANIENT,35.72
ADANIGREEN,29.21
ADANIPORTS,46.86
ADANIPOWER,36.78
ADFFOODS,61.04
ADL,98.82
ADOR,56.4
ADROITINFO,79.21
ADSL,51.37
ADVAIT,55.71
ADVANCE,61.17
ADVANIHOTR,68.59
ADVENTHTL,53.74
ADVENZYMES,46.23
AEGISLOG,45.81
AEGISVOPAK,48.19
AEPL,42.38
AEQUS,50.23
AEROENTER,42.46
AEROFLEX,35.91
AERONEU,15.24
AEROPLANE,62.09
AETHER,46.48
AFCONS,19.58
AFFLE,47.76
AFIL,68.92
AFSL,38.69
AGARIND,41.63
AGARWALEYE,83.8
AGI,59.69
AGIIL,34.42
AGL,21.14
AGRITECH,72.46
AGROPHOS,67.36
AHCL,64.69
AHLADA,61.86
AHLEAST,61.51
AHLUCONT,59.64
AIAENG,31.05
AIIL,45.42
AIRAN,86.92
AIROLAM,67.44
AJANTPHARM,54.84
AJAXENGG,70.88
AJMERA,66.66
AJOONI,71.26
AKASH,62.12
AKCAPIT,83.63
AKG,81.43
AKI,71.32
AKSHAR,80.42
AKUMS,46.92
ALANKIT,69.56
ALBERTDAVD,61.44
ALEMBICLTD,56.18
ALGOQUANT,15.11
ALICON,42.4
ALIVUS,51.75
ALKEM,59.47
ALKYLAMINE,48.67
ALLCARGO,15.67
ALLDIGI,82.68
ALLTIME,68.47
ALMONDZ,63.96
ALOKINDS,70.24
ALPA,80.24
ALPHA,64.38
ALPHAETF,84.77
ALPHAGEO,33.05
ALPINETEX,51.4
ALPL30IETF,64.44
AMAGI,43.24
AMBALALSA,62.23
AMBER,40.32
AMBICAAGAR,80.29
AMBIKCO,59.61
AMBUJACEM,66.47
AMDIND,58.79
AMJLAND,86.35
