SYMBOL,DELIV_PER
20MICRONS,55.31
21STCENMGM,76.76
360ONE,58.54
3BBLACKBIO,73.06
3MINDIA,47.89
3PLAND,77.34
5PAISA,28.7
63MOONS,46.2
A2ZINFRA,72.53
AAATECH,46.57
AADHARHFC,49.76
AAKASH,63.21
AAREYDRUGS,22.33
AARNAV,55.09
AARON,42.04
AARTIDRUGS,59.83
AARTIIND,37.84
AARTIPHARM,34.21
AARVI,82.49
AASTHA,47.6
AAVAS,57.91
ABANSENT,89.44
ABB,36.5
ABBOTINDIA,52.07
ABCAPITAL,61.57
ABCOTS,35.61
ABDL,42.97
ABFRL,60.24
ABGSEC,69.95
ABINFRA,13.48
ABLBL,57.76
ABMKNO,96.12
ABREL,52.62
ABSL10BANK,82.99
ABSLAMC,50.89
ABSLBANETF,58.82
ABSLLIQUID,67.31
ABSLMSCIN,98.25
ABSLNN50ET,79.55
ABSLPSE,74.09
ACC,58.04
ACCELYA,66.85
ACE,33.4
ACEINTEG,82.87
ACGL,71.5
ACI,53.37
ACL,79.67
ACMESOLAR,45.97
ACSTECH,57.22
ACUTAAS,44.12
ADANIENSOL,49.59
ADANIENT,43.13
ADANIGREEN,29.39
ADANIPORTS,49.63
ADANIPOWER,36.47
ADDIND,100.0
ADFFOODS,54.49
ADL,90.41
ADOR,55.01
ADROITINFO,72.16
ADSL,46.64
ADVAIT,31.35
ADVANCE,50.83
ADVANIHOTR,79.7
ADVENTHTL,69.41
ADVENZYMES,73.62
ADVIKCA,85.77
AEGISLOG,13.22
AEGISVOPAK,31.78
AEPL,76.25
AEQUS,45.39
AEROENTER,36.61
AEROFLEX,37.37
AERONEU,18.16
AEROPLANE,64.05
AETHER,29.89
AFCONS,48.55
AFFLE,52.0
AFIL,81.47
AFSL,55.87
AGARIND,53.73
AGARWALEYE,65.0
AGI,56.52
AGIIL,51.71
AGL,58.54
AGRITECH,82.88
AGROPHOS,83.62
AHCL,49.34
AHLADA,79.11
AHLEAST,21.97
AHLUCONT,29.96
AIAENG,49.97
AIIL,36.52
AIRAN,75.51
AIROLAM,89.98
AJANTPHARM,50.33
AJAXENGG,63.94
AJMERA,54.37
AJOONI,72.49
AKASH,54.91
AKCAPIT,77.11
AKG,74.69
AKI,71.24
AKSHAR,79.79
AKUMS,44.37
ALANKIT,65.28
ALBERTDAVD,71.6
ALEMBICLTD,51.66
ALFREDHE,86.36
ALGOQUANT,20.03
ALICON,31.14
ALIVUS,61.79
ALKEM,28.09
ALKYLAMINE,48.96
ALLCARGO,34.02
ALLDIGI,73.9
ALLTIME,81.13
ALMONDZ,83.76
ALOKINDS,64.23
ALPA,73.98
ALPHA,61.09
ALPHAETF,77.53
ALPHAGEO,43.83
ALPINETEX,27.19
ALPL30IETF,74.18
ALUFLUOR,93.51
AMAGI,42.75
AMAL,76.81
AMARJOTHI,99.5
AMBALALSA,50.01
AMBER,46.79
AMBICAAGAR,95.02
AMBIKCO,58.05
AMBUJACEM,62.72
AMDIND,64.98
AMJLAND,71.67
AMNPLST,65.55
AMRUTANJAN,62.66
ANANDRATHI,64.39
ANANTRAJ,46.87
ANDHRAPAP,56.3
ANDHRSUGAR,45.18
ANDREWYU,69.66
ANGELONE,36.82
ANIKINDS,78.64
ANMOL,83.67
ANNAPURNA,60.72
ANSALBU,100.0
ANTELOPUS,40.52
ANTGRAPHIC,72.96
ANTHEM,60.22
ANUHPHR,75.75
ANUP,55.01
ANURAS,81.52
AONEGOLD,78.19
AONELIQUID,64.59
AONENIFTY,72.88
AONESILVER,64.37
AONETMMQ50,74.43
AONETOTAL,32.39
APARINDS,40.01
APCL,66.12
APCOTEXIND,41.14
APEX,34.42
APLAPOLLO,48.05
APLLTD,50.15
APOLLO,36.45
APOLLOHOSP,57.08
APOLLOPIPE,42.54
APOLLOTYRE,50.24
APOLSINHOT,88.42
APTUS,56.43
AQYLON,54.54
ARCHIDPLY,78.79
ARCHIES,85.83
ARCL,100.0
ARDEE,29.63
ARE&M,44.94
ARENTERP,75.96
ARFIN,6.95
ARIES,43.48
ARIHANT,55.11
ARIHANTCAP,50.6
ARIHANTSUP,71.22
ARIS,40.39
ARKADE,40.67
ARMANFIN,54.03
AROGRANITE,68.69
ARSSBL,33.54
ARTEMISMED,54.25
ARTNIRMAN,73.05
ARVEE,80.35
ARVIND,49.22
ARVINDFASN,57.89
ARVSMART,42.14
ARYAMAN,100.0
ASAHIINDIA,41.77
ASAL,58.21
ASALCBR,61.65
ASHAPURMIN,57.37
ASHIANA,60.56
ASHIMASYN,61.8
ASHOKA,54.04
ASHOKAMET,96.07
ASHOKLEY,47.66
ASIANENE,23.74
ASIANHOTNR,48.25
ASIANPAINT,52.95
ASIANTILES,33.18
ASIANTNE,75.31
ASKAUTOLTD,49.28
ASPINWALL,66.62
ASSAMENT,100.0
ASTAR,85.82
ASTEC,28.24
ASTERDM,57.28
ASTRAL,44.85
ASTRAMICRO,46.22
ASTRAZEN,40.14
ATALREAL,21.06
ATAM,61.73
ATGL,34.94
ATHERENERG,44.69
ATL,60.11
ATLANTAA,77.5
ATLANTAELE,52.24
ATLASCYCLE,67.9
ATUL,57.0
ATULAUTO,46.38
AUBANK,51.32
AURIONPRO,62.79
AUROPHARMA,57.77
AURUM,58.33
AURUS,80.1
AUSOMENT,82.08
AUSTENG,86.47
AUTOAXLES,60.68
AUTOBEES,56.29
AUTOIETF,59.52
AVADHSUGAR,32.44
AVALON,41.18
AVANCE,36.66
AVANTEL,35.49
AVANTIFEED,41.04
AVL,65.25
AVONMORE,81.33
AVROIND,42.27
AVTNPL,48.07
