SYMBOL,DELIV_PER
20MICRONS,23.61
21STCENMGM,87.64
360ONE,54.37
3BBLACKBIO,58.51
3MINDIA,47.85
3PLAND,100.0
5PAISA,53.44
63MOONS,36.47
A2ZINFRA,76.96
AAATECH,57.79
AADHARHFC,51.66
AAKASH,72.71
AAREYDRUGS,81.81
AARON,61.37
AARTIDRUGS,52.36
AARTIIND,39.97
AARTIPHARM,34.45
AARVI,70.84
AASTHA,45.71
AAVAS,66.64
ABANSENT,82.67
ABB,60.53
ABBOTINDIA,64.22
ABCAPITAL,49.47
ABCOTS,74.07
ABDL,42.39
ABFRL,54.81
ABGSEC,45.6
ABLBL,56.88
ABMKNO,96.53
ABREL,49.87
ABSL10BANK,98.02
ABSLAMC,53.41
ABSLBANETF,65.01
ABSLLIQUID,90.86
ABSLMSCIN,96.37
ABSLNN50ET,79.45
ABSLPSE,57.5
ACC,53.38
ACCELYA,76.21
ACE,49.4
ACEINTEG,93.42
ACGL,68.68
ACI,64.56
ACL,87.44
ACMESOLAR,47.03
ACUTAAS,47.36
ADANIENSOL,55.63
ADANIENT,53.69
ADANIGREEN,48.09
ADANIPORTS,63.32
ADANIPOWER,31.71
ADDIND,69.7
ADFFOODS,38.55
ADL,52.91
ADOR,60.44
ADROITINFO,81.43
ADSL,53.82
ADVAIT,13.19
ADVANCE,58.27
ADVANIHOTR,57.22
ADVENTHTL,33.33
ADVENZYMES,52.14
ADVIKCA,91.59
AEGISLOG,48.78
AEGISVOPAK,53.49
AEPL,45.08
AEQUS,46.01
AEROENTER,49.3
AEROFLEX,32.4
AERONEU,29.56
AEROPLANE,61.03
AETHER,50.21
AFCONS,46.18
AFFLE,50.29
AFIL,71.88
AFSL,62.97
AGARIND,59.84
AGARWALEYE,71.39
AGI,54.69
AGIIL,16.39
AGL,45.88
AGRITECH,94.58
AGROPHOS,84.07
AHCL,37.78
AHLADA,82.75
AHLEAST,85.18
AHLUCONT,38.04
AIAENG,63.41
AIIL,39.8
AIRAN,75.53
AIROLAM,60.98
AJANTPHARM,55.75
AJAXENGG,38.68
AJMERA,43.09
AJOONI,78.42
AKASH,52.93
AKCAPIT,74.59
AKG,86.61
AKI,76.64
AKSHAR,74.15
AKUMS,56.57
ALANKIT,70.57
ALBERTDAVD,73.34
ALEMBICLTD,52.15
ALFREDHE,98.37
ALGOQUANT,22.97
ALICON,55.21
ALIVUS,56.22
ALKEM,48.08
ALKYLAMINE,38.59
ALLCARGO,19.01
ALLDIGI,70.48
ALLTIME,46.42
ALMONDZ,65.86
ALOKINDS,49.89
ALPA,63.15
ALPHA,63.04
ALPHAETF,75.14
ALPINETEX,46.2
ALPL30IETF,38.76
ALUFLUOR,81.88
AMAGI,40.67
AMAL,76.0
AMARJOTHI,100.0
AMBER,39.26
AMBICAAGAR,98.32
AMBIKCO,47.89
AMBUJACEM,44.84
AMDIND,82.43
AMJLAND,80.09
AMNPLST,86.74
AMRUTANJAN,66.18
ANANDRATHI,55.9
ANANTRAJ,45.44
ANDHRAPAP,65.39
