SYMBOL,DELIV_PER
20MICRONS,42.2
21STCENMGM,62.42
360ONE,10.99
3IINFOLTD,76.41
3MINDIA,49.36
3PLAND,83.31
5PAISA,29.71
63MOONS,59.49
A2ZINFRA,74.11
AADHARHFC,70.6
AAKASH,73.72
AAREYDRUGS,66.38
AARON,42.48
AARTECH,52.27
AARTIDRUGS,49.63
AARTIIND,41.44
AARTIPHARM,52.44
AARTISURF,46.86
AARVI,53.46
AAVAS,43.4
ABB,35.25
ABBOTINDIA,61.82
ABCAPITAL,58.35
ABCOTS,42.49
ABDL,55.78
ABFRL,54.2
ABGSEC,96.67
ABINFRA,59.1
ABLBL,50.28
ABREL,37.51
ABSLAMC,45.03
ABSLBANETF,85.74
ABSLLIQUID,67.76
ABSLNN50ET,89.56
ABSLPSE,78.91
ACC,42.84
ACCELYA,43.07
ACCURACY,46.52
ACE,48.52
ACEINTEG,74.39
ACI,41.34
ACL,91.93
ACMESOLAR,37.3
ACUTAAS,46.26
ADANIENSOL,35.14
ADANIENT,30.92
ADANIGREEN,30.09
ADANIPORTS,56.59
ADANIPOWER,31.61
ADFFOODS,50.58
ADL,96.48
ADOR,58.43
ADROITINFO,55.6
ADSL,20.26
ADVAIT,36.86
ADVANCE,40.43
ADVANIHOTR,63.4
ADVENTHTL,56.31
ADVENZYMES,32.66
AEGISLOG,50.44
AEGISVOPAK,11.46
AEQUS,33.55
AEROENTER,34.65
AEROFLEX,23.14
AERONEU,65.75
AETHER,35.52
AFCONS,57.14
AFFLE,51.07
AFFORDABLE,49.3
AFIL,60.69
AFSL,79.16
AGARIND,18.21
AGARWALEYE,46.14
AGI,57.92
AGIIL,19.06
AGROPHOS,71.87
AHCL,37.47
AHLADA,67.14
AHLEAST,70.88
AHLUCONT,41.44
AIAENG,53.63
AIIL,61.63
AIRAN,68.06
AIROLAM,75.04
AJANTPHARM,56.56
AJAXENGG,31.19
AJMERA,48.0
AJOONI,56.93
AKASH,57.18
AKG,78.65
AKI,83.54
AKSHAR,65.07
AKSHARCHEM,52.99
AKSHOPTFBR,81.57
AKUMS,34.0
AKZOINDIA,55.55
ALANKIT,49.29
ALBERTDAVD,59.14
ALEMBICLTD,41.46
ALGOQUANT,18.93
ALICON,56.92
ALIVUS,56.51
ALKALI,78.71
ALKEM,45.38
ALKYLAMINE,40.5
ALLCARGO,63.14
ALLDIGI,62.29
ALLTIME,90.85
ALMONDZ,60.93
ALOKINDS,46.62
ALPA,38.15
