SYMBOL,DELIV_PER
20MICRONS,53.56
21STCENMGM,58.9
360ONE,41.34
3IINFOLTD,79.17
3MINDIA,33.55
3PLAND,87.09
5PAISA,42.57
63MOONS,32.64
AAATECH,48.06
AADHARHFC,34.22
AAKASH,38.39
AAREYDRUGS,51.5
AARNAV,87.67
AARON,82.83
AARTECH,49.11
AARTIDRUGS,65.5
AARTIIND,44.1
AARTIPHARM,53.02
AARTISURF,73.69
AARVI,51.5
AAVAS,57.42
ABB,33.29
ABBOTINDIA,50.22
ABCAPITAL,33.55
ABCOTS,32.79
ABDL,49.15
ABFRL,42.76
ABINFRA,70.7
ABLBL,86.86
ABREL,55.43
ABSL10BANK,58.56
ABSLAMC,27.49
ABSLBANETF,81.59
ABSLLIQUID,58.85
ABSLMSCIN,99.38
ABSLNN50ET,63.64
ABSLPSE,64.26
ACC,45.13
ACCELYA,59.6
ACCURACY,81.66
ACE,50.42
ACEINTEG,36.71
ACI,31.76
ACL,49.24
ACMESOLAR,43.36
ACUTAAS,46.88
ADANIENSOL,48.11
ADANIENT,44.82
ADANIGREEN,42.7
ADANIPORTS,54.38
ADANIPOWER,58.44
ADFFOODS,53.06
ADL,94.36
ADOR,56.53
ADROITINFO,97.33
ADSL,44.15
ADVAIT,50.05
ADVANCE,69.52
ADVANIHOTR,60.51
ADVENTHTL,69.07
ADVENZYMES,52.39
AEGISLOG,53.03
AEGISVOPAK,28.47
AEQUS,58.03
AEROENTER,40.23
AEROFLEX,26.66
AERONEU,41.25
AETHER,57.12
AFCONS,74.37
AFFLE,40.1
AFFORDABLE,68.92
AFSL,73.0
AGARIND,62.33
AGARWALEYE,26.13
AGI,64.16
AGIIL,36.7
AGROPHOS,48.9
AHCL,29.92
AHLADA,92.3
AHLEAST,84.12
AHLUCONT,64.31
AIAENG,66.34
AIIL,8.32
AIRAN,79.65
AIROLAM,88.21
AJANTPHARM,73.56
AJAXENGG,50.73
AJMERA,69.04
AJOONI,63.06
AKASH,39.87
AKG,76.12
AKI,81.78
AKSHAR,74.23
AKSHARCHEM,60.51
AKSHOPTFBR,70.45
AKUMS,55.06
AKZOINDIA,42.45
ALANKIT,52.3
ALBERTDAVD,68.32
ALEMBICLTD,64.58
ALGOQUANT,40.05
ALICON,48.74
ALIVUS,61.12
ALKALI,64.57
ALKEM,46.25
ALKYLAMINE,52.51
ALLCARGO,42.28
ALLDIGI,60.84
ALLTIME,79.9
ALMONDZ,66.71
ALOKINDS,53.72
ALPA,69.2
ALPHA,51.32
ALPHAETF,87.19
ALPHAGEO,62.19
ALPL30IETF,86.24
AMAGI,53.26
AMANTA,71.34
AMBER,12.28
AMBICAAGAR,63.92
AMBIKCO,66.2
AMBUJACEM,44.8
AMDIND,86.55
AMJLAND,50.22
AMNPLST,59.02
AMRUTANJAN,38.89
ANANDRATHI,58.63
ANANTRAJ,37.56
ANDHRAPAP,77.8
ANDHRSUGAR,47.48
ANGELONE,29.17
ANIKINDS,62.76
ANMOL,91.46
ANTELOPUS,27.27
ANTGRAPHIC,50.48
ANTHEM,29.91
ANUHPHR,55.38
ANUP,47.96
ANURAS,63.97
AONEGOLD,63.96
AONELIQUID,69.28
AONENIFTY,85.5
AONESILVER,69.68
AONETMMQ50,69.57
AONETOTAL,51.65
APARINDS,37.7
APCL,59.97
APCOTEXIND,79.02
APEX,22.69
APLAPOLLO,54.03
APLLTD,51.71
APOLLO,26.64
APOLLOHOSP,64.39
APOLLOPIPE,6.63
APOLLOTYRE,52.96
APOLSINHOT,65.66
APTECHT,57.62
APTUS,61.64
AQYLON,55.19
ARCHIDPLY,58.2
ARCHIES,60.2
ARE&M,46.83
ARENTERP,84.32
ARFIN,48.99
ARIES,44.64
ARIHANTCAP,38.13
ARIHANTSUP,26.82
ARIS,47.81
ARKADE,71.8
ARMANFIN,57.6
AROGRANITE,69.52
ARROWGREEN,62.11
ARSSBL,40.07
ARTEMISMED,62.61
ARTNIRMAN,83.29
ARVIND,49.27
ARVINDFASN,58.02
ARVSMART,6.62
ASAHIINDIA,52.02
ASAHISONG,36.04
ASAL,57.92
ASALCBR,50.38
ASHAPURMIN,51.57
ASHIANA,59.56
ASHIMASYN,78.58
ASHOKA,46.66
ASHOKAMET,74.6
ASHOKLEY,42.72
ASIANENE,42.77
ASIANHOTNR,26.38
ASIANPAINT,45.38
ASIANTILES,25.59
ASKAUTOLTD,46.73
ASMS,51.83
ASPINWALL,70.38
ASTEC,61.41
ASTERDM,31.69
ASTRAL,49.81
ASTRAMICRO,68.57
ASTRAZEN,49.67
ASTRON,81.3
ATALREAL,25.49
ATAM,69.25
ATGL,34.34
ATHERENERG,35.9
ATL,70.71
ATLANTAA,49.98
ATLANTAELE,44.56
ATLASCYCLE,62.58
ATUL,36.01
ATULAUTO,32.89
AUBANK,62.17
AURIONPRO,58.01
AUROPHARMA,31.15
AURUM,55.12
AUTOAXLES,54.42
AUTOBEES,36.13
AUTOIETF,52.25
AUTOIND,80.57
AVADHSUGAR,48.43
AVALON,40.36
AVANTEL,49.63
AVANTIFEED,30.29
AVG,88.6
AVL,49.48
AVONMORE,29.87
AVROIND,48.22
AVTNPL,58.25
AWFIS,54.52
AWHCL,32.11
AWL,80.46
AXISBANK,51.35
AXISBNKETF,78.59
AXISBPSETF,99.21
AXISCADES,60.79
AXISCETF,85.06
AXISGOLD,48.55
AXISHCETF,83.56
AXISILVER,26.79
AXISNIFTY,92.25
AXISTECETF,42.67
AXISVALUE,57.43
AXSENSEX,64.36
AYE,28.0
AYMSYNTEX,40.91
AZAD,42.44
BAFNAPH,84.2
BAGFILMS,74.58
BAIDFIN,86.18
BAJAJ-AUTO,37.33
BAJAJCON,46.41
BAJAJELEC,27.35
BAJAJFINSV,47.15
BAJAJHCARE,61.69
BAJAJHFL,54.09
BAJAJHIND,32.29
BAJAJHLDNG,53.91
BAJAJINDEF,61.88
BAJEL,45.78
BAJFINANCE,63.95
BALAJEE,63.7
BALAJITELE,25.38
BALAMINES,49.0
BALAXI,58.54
BALKRISHNA,74.4
BALKRISIND,65.94
BALMLAWRIE,53.64
BALPHARMA,70.33
BALRAMCHIN,28.75
BALUFORGE,43.62
BANARBEADS,74.26
BANARISUG,77.78
BANCOINDIA,66.15
BANDHANBNK,38.56
BANG,55.65
BANKA,77.31
BANKADD,54.26
BANKBARODA,54.93
BANKBEES,63.68
BANKBETA,61.43
BANKBETF,73.79
BANKETF,64.94
BANKIETF,71.02
BANKINDIA,27.11
BANKNIFTY1,56.44
BANKPSU,50.44
BANSALWIRE,39.51
BANSWRAS,65.96
BASF,49.42
BASML,74.1
BATAINDIA,49.62
BAYERCROP,56.01
BBETF0432,82.15
BBL,42.88
BBNPNBETF,78.77
BBNPPGOLD,88.95
BBOX,40.14
BBTC,43.09
BBTCL,51.34
BCLIND,58.49
BCONCEPTS,57.14
BDL,21.92
BEARDSELL,61.61
BECTORFOOD,54.22
BEL,35.03
BELLACASA,33.99
BELRISE,52.09
BEML,30.39
BEPL,52.25
BERGEPAINT,50.06
BETA,56.11
BFINVEST,47.61
BFSI,56.87
BHAGCHEM,57.59
BHAGERIA,64.54
BHAGYANGR,46.47
BHANDARI,70.99
BHARATCOAL,43.1
BHARATFORG,42.15
BHARATGEAR,55.75
BHARATRAS,65.23
BHARATSE,34.75
BHARATWIRE,61.57
BHARTIARTL,64.14
BHARTIHEXA,56.66
BHEL,24.83
BIGBLOC,47.93
BIKAJI,58.75
BIL,53.34
BIOCON,54.62
BIOFILCHEM,55.31
BIRLACABLE,58.13
BIRLACORPN,63.96
BIRLAMONEY,65.34
BIRLANU,58.54
BLACKBUCK,51.08
BLAL,72.15
BLISSGVS,33.34
BLKASHYAP,41.85
BLS,38.51
BLSE,41.82
BLUECOAST,68.72
BLUEDART,54.92
BLUEJET,43.99
BLUESTARCO,29.96
BLUESTONE,23.61
BLUSPRING,57.07
BMWVENTLTD,51.68
BODALCHEM,66.18
BOMDYEING,42.86
BOROLTD,4.56
BORORENEW,56.41
BOROSCI,51.54
BOSCH-HCIL,63.55
BOSCHLTD,42.8
BPCL,53.84
BPL,54.3
BRIGADE,44.47
BRIGHOTEL,49.77
BRITANNIA,60.64
BRNL,88.84
BROOKS,79.0
BSE,33.53
BSE500IETF,49.24
BSHSL,94.16
BSL,55.14
BSLGOLDETF,47.81
BSLNIFTY,56.49
BSLSENETFG,74.41
BSOFT,36.01
BTML,70.4
BUILDPRO,58.5
BUTTERFLY,59.39
BVCL,54.2
BYKE,90.33
CALSOFT,81.02
CAMLINFINE,59.89
CAMPUS,47.52
CAMS,50.06
CANBK,46.46
CANFINHOME,41.01
CANHLIFE,62.94
CANTABIL,52.43
CAPACITE,53.5
CAPILLARY,37.69
CAPITALSFB,78.23
CAPLIPOINT,61.14
CARBORUNIV,44.5
CARERATING,58.96
CARRARO,42.88
CARTRADE,39.81
CARYSIL,57.91
CASHIETF,87.38
CASTROLIND,61.81
CCAVENUE,62.14
CCCL,58.5
CCHHL,80.08
CCL,79.42
CDSL,34.56
CEATLTD,36.59
CEIGALL,22.58
CEINSYS,47.02
CELEBRITY,76.54
CELLO,51.8
CEMPRO,54.5
CENTENKA,75.78
CENTEXT,60.88
CENTRALBK,35.42
CENTRUM,67.39
CENTUM,30.84
CENTURYPLY,62.19
CERA,49.97
CESC,45.06
CEWATER,67.43
CGCL,21.87
CGPOWER,35.86
CHALET,47.56
CHAMBLFERT,19.43
CHEMBOND,76.72
CHEMBONDCH,59.58
CHEMCON,46.37
CHEMFAB,60.29
CHEMICAL,75.82
CHEMPLASTS,35.44
CHENNPETRO,18.89
CHEVIOT,63.96
CHOICEGOLD,36.11
