SYMBOL,DELIV_PER
20MICRONS,53.65
21STCENMGM,100.0
360ONE,52.61
3IINFOLTD,72.74
3MINDIA,60.48
3PLAND,26.21
5PAISA,20.81
63MOONS,58.65
A2ZINFRA,75.77
AADHARHFC,59.32
AAKASH,86.1
AARON,44.69
AARTECH,70.19
AARTIDRUGS,55.58
AARTIIND,57.33
AARTIPHARM,59.39
AARTISURF,51.91
AARVI,40.16
AAVAS,72.61
ABB,63.5
ABBOTINDIA,64.03
ABCAPITAL,42.08
ABCOTS,38.06
ABDL,62.32
ABFRL,59.04
ABGSEC,23.91
ABINFRA,76.36
ABLBL,70.18
ABREL,58.03
ABSLAMC,79.92
ABSLBANETF,88.36
ABSLLIQUID,65.77
ABSLNN50ET,83.93
ABSLPSE,64.29
ACC,74.2
ACCELYA,66.94
ACCURACY,71.82
ACE,19.7
ACEINTEG,73.15
ACI,57.81
ACMESOLAR,55.28
ACUTAAS,37.3
ADANIENSOL,42.25
ADANIENT,51.71
ADANIGREEN,30.64
ADANIPORTS,69.06
ADANIPOWER,46.66
ADFFOODS,49.21
ADL,98.27
ADOR,73.24
ADROITINFO,66.15
ADSL,48.86
ADVANCE,39.38
ADVANIHOTR,75.61
ADVENZYMES,60.47
AEGISLOG,60.45
AEGISVOPAK,34.69
AEROENTER,55.54
AEROFLEX,56.79
AERONEU,41.31
AETHER,51.74
AFCONS,57.96
AFFLE,61.91
AFFORDABLE,61.18
AFIL,67.68
AFSL,67.32
AGARIND,64.85
AGARWALEYE,64.1
AGI,55.3
AGIIL,58.76
AGRITECH,77.53
AGROPHOS,67.29
AHLADA,83.66
AHLEAST,69.4
AHLUCONT,33.34
AIAENG,57.28
AIIL,45.77
AIRAN,70.52
AIROLAM,57.15
AJANTPHARM,64.82
AJAXENGG,56.71
AJMERA,47.78
AJOONI,75.86
AKASH,70.82
AKG,73.53
AKI,88.96
AKSHARCHEM,48.8
AKSHOPTFBR,70.5
AKUMS,78.21
AKZOINDIA,71.31
ALANKIT,79.53
ALBERTDAVD,73.22
ALEMBICLTD,72.06
ALICON,51.84
ALIVUS,74.03
ALKALI,47.79
ALKEM,74.53
ALKYLAMINE,61.15
ALLDIGI,80.82
ALLTIME,74.22
ALMONDZ,69.95
ALOKINDS,54.23
ALPA,66.11
ALPHA,74.64
ALPHAETF,63.44
ALPHAGEO,60.22
ALPL30IETF,50.09
ALPSINDUS,93.48
AMANTA,71.05
AMBER,42.82
AMBICAAGAR,14.93
AMBIKCO,73.62
AMBUJACEM,62.36
AMDIND,28.31
AMJLAND,79.62
AMNPLST,66.66
