SYMBOL,DELIV_PER
20MICRONS,48.45
21STCENMGM,98.15
360ONE,61.83
3BBLACKBIO,64.38
3MINDIA,42.82
3PLAND,81.2
5PAISA,44.88
63MOONS,34.97
A2ZINFRA,50.27
AAATECH,77.67
AADHARHFC,65.01
AAKASH,81.85
AAREYDRUGS,20.66
AARON,44.48
AARTIDRUGS,47.67
AARTIIND,35.98
AARTIPHARM,49.98
AARVI,67.85
AASTHA,64.84
AAVAS,61.71
ABANSENT,69.78
ABB,35.38
ABBOTINDIA,57.52
ABCAPITAL,48.33
ABCOTS,58.85
ABDL,43.33
ABFRL,66.41
ABGSEC,50.0
ABINFRA,30.37
ABLBL,50.7
ABMKNO,96.94
ABREL,51.52
ABSL10BANK,51.67
ABSLAMC,51.12
ABSLBANETF,89.76
ABSLLIQUID,91.19
ABSLMSCIN,96.0
ABSLNN50ET,88.96
ABSLPSE,51.87
ACC,45.9
ACCELYA,63.32
ACE,44.22
ACEINTEG,80.9
ACGL,77.5
ACI,63.36
ACL,89.79
ACMESOLAR,40.2
ACSTECH,62.19
ACUTAAS,62.99
ADANIENSOL,63.81
ADANIENT,51.36
ADANIGREEN,30.87
ADANIPORTS,62.17
ADANIPOWER,44.18
ADDIND,47.95
ADFFOODS,44.39
ADL,86.61
ADOR,47.89
ADROITINFO,80.86
ADSL,58.0
ADVAIT,55.24
ADVANCE,64.26
ADVANIHOTR,80.49
ADVENTHTL,51.63
ADVENZYMES,62.2
ADVIKCA,76.22
AEGISLOG,28.96
AEGISVOPAK,35.51
AEPL,70.23
AEQUS,42.17
AEROENTER,49.04
AEROFLEX,35.25
AERONEU,25.39
AEROPLANE,59.81
AETHER,47.59
AFCONS,57.29
AFFLE,43.91
AFIL,77.07
AFSL,67.71
AGARIND,74.68
AGARWALEYE,69.15
AGI,38.16
AGIIL,27.07
AGL,48.05
AGRITECH,67.53
AGROPHOS,68.31
AHCL,60.78
AHLADA,82.11
AHLEAST,29.93
AHLUCONT,46.58
AIAENG,40.66
AIIL,34.32
AIRAN,73.82
AIROLAM,99.48
AJANTPHARM,48.12
AJAXENGG,59.57
AJMERA,46.95
AJOONI,63.54
AKASH,51.94
AKCAPIT,74.03
AKG,97.12
AKI,72.8
AKSHAR,85.09
AKUMS,58.12
ALANKIT,90.86
ALBERTDAVD,67.84
ALEMBICLTD,52.29
ALFREDHE,100.0
ALGOQUANT,18.51
ALICON,52.77
ALIVUS,45.08
ALKEM,55.4
ALKYLAMINE,27.68
ALLCARGO,25.57
ALLDIGI,64.88
ALLTIME,62.39
ALMONDZ,80.91
ALOKINDS,42.22
ALPA,70.1
ALPHA,56.27
ALPHAETF,64.93
ALPINETEX,49.32
ALPL30IETF,84.96
ALUFLUOR,86.5
AMAGI,28.71
AMAL,58.59
AMARJOTHI,94.49
AMBER,35.51
AMBICAAGAR,69.28
AMBIKCO,64.21
AMBUJACEM,59.92
AMDIND,73.46
AMJLAND,55.22
AMNPLST,44.39
AMRUTANJAN,42.71
ANANDRATHI,62.0
ANANTRAJ,46.49
ANDHRAPAP,63.72
ANDHRSUGAR,37.77
ANDREWYU,90.02
ANGELONE,46.41
ANIKINDS,85.89
ANMOL,83.89
ANNAPURNA,68.64
ANSALBU,85.93
ANTELOPUS,52.31
ANTGRAPHIC,86.91
ANTHEM,55.02
ANUHPHR,70.77
ANUP,41.05
ANURAS,60.36
AONEGOLD,60.95
AONELIQUID,66.05
AONENIFTY,70.0
AONESILVER,73.33
AONETMMQ50,78.13
AONETOTAL,53.25
APARINDS,36.0
APCL,62.88
APCOTEXIND,52.82
APEX,35.07
APLAPOLLO,56.32
APLLTD,54.75
APOLLO,23.39
APOLLOHOSP,55.85
APOLLOPIPE,37.51
APOLLOTYRE,72.15
APOLSINHOT,86.93
APTUS,70.08
AQYLON,36.79
ARCHIDPLY,70.03
ARCHIES,71.95
ARCL,99.75
ARDEE,41.88
ARE&M,51.33
ARENTERP,51.14
ARFIN,14.89
ARIES,75.1
ARIHANT,85.44
ARIHANTCAP,48.76
ARIHANTSUP,81.39
ARIS,39.47
ARKADE,39.94
ARMANFIN,49.79
AROGRANITE,100.0
ARSSBL,55.23
ARTEMISMED,44.05
ARTNIRMAN,60.94
