SYMBOL,DELIV_PER
20MICRONS,45.6
21STCENMGM,86.63
360ONE,55.5
3BBLACKBIO,49.32
3MINDIA,36.95
3PLAND,59.93
5PAISA,57.41
63MOONS,39.94
A2ZINFRA,72.16
AAATECH,62.76
AADHARHFC,50.45
AAKASH,68.47
AAREYDRUGS,79.84
AARON,61.71
AARTIDRUGS,56.75
AARTIIND,46.31
AARTIPHARM,41.62
AARVI,75.6
AASTHA,18.57
AAVAS,49.48
ABANSENT,85.2
ABB,43.08
ABBOTINDIA,53.69
ABCAPITAL,45.96
ABCOTS,73.68
ABDL,51.87
ABFRL,54.92
ABGSEC,85.71
ABLBL,72.5
ABMKNO,87.8
ABREL,46.1
ABSL10BANK,73.49
ABSLAMC,58.62
ABSLBANETF,73.98
ABSLLIQUID,61.72
ABSLMSCIN,99.18
ABSLNN50ET,74.52
ABSLPSE,71.66
ACC,51.15
ACCELYA,57.25
ACE,46.08
ACEINTEG,99.75
ACGL,78.65
ACI,69.89
ACL,71.64
ACMESOLAR,45.73
ACUTAAS,48.71
ADANIENSOL,48.39
ADANIENT,41.92
ADANIGREEN,34.99
ADANIPORTS,67.47
ADANIPOWER,36.44
ADDIND,97.73
ADFFOODS,32.11
ADL,82.67
ADOR,43.93
ADROITINFO,72.7
ADSL,55.36
ADVAIT,53.39
ADVANCE,57.36
ADVANIHOTR,38.43
ADVENTHTL,36.35
ADVENZYMES,56.76
ADVIKCA,83.07
AEGISLOG,47.95
AEGISVOPAK,42.32
AEPL,72.94
AEQUS,48.69
AEROENTER,50.06
AEROFLEX,31.15
AERONEU,38.4
AEROPLANE,57.39
AETHER,49.9
AFCONS,28.8
AFFLE,46.98
AFIL,76.31
AFSL,74.94
AGARIND,66.14
AGARWALEYE,53.23
AGI,43.75
AGIIL,22.63
AGL,59.43
AGRITECH,67.98
AGROPHOS,75.94
AHCL,36.57
AHLADA,75.42
AHLEAST,62.78
AHLUCONT,69.87
AIAENG,50.17
AIIL,44.96
AIRAN,64.41
AIROLAM,90.9
AJANTPHARM,52.46
AJAXENGG,54.97
AJMERA,47.73
AJOONI,83.0
AKASH,89.09
AKCAPIT,69.34
AKG,90.51
AKI,67.18
AKSHAR,63.67
AKUMS,59.23
ALANKIT,84.97
ALBERTDAVD,41.55
ALEMBICLTD,50.55
ALFREDHE,87.5
ALGOQUANT,13.92
ALICON,56.88
ALIVUS,56.75
ALKEM,66.7
ALKYLAMINE,40.51
ALLCARGO,29.72
ALLDIGI,42.95
ALLTIME,63.56
ALMONDZ,61.8
ALOKINDS,49.06
ALPA,51.71
ALPHA,68.98
ALPHAETF,72.72
ALPINETEX,41.07
ALPL30IETF,49.73
ALUFLUOR,83.85
AMAGI,42.95
AMAL,57.87
AMARJOTHI,95.23
AMBER,31.4
AMBICAAGAR,67.58
AMBIKCO,48.94
AMBUJACEM,54.59
AMDIND,80.51
AMJLAND,84.34
AMNPLST,56.95
AMRUTANJAN,50.36
ANANDRATHI,51.54
ANANTRAJ,41.4
ANDHRAPAP,66.0
ANDHRSUGAR,32.2
ANDREWYU,79.78
ANGELONE,33.77
ANIKINDS,92.84
ANMOL,84.69
ANNAPURNA,51.86
ANSALBU,82.49
